question,generated,answer,intermediate,prompt_type,exact_match,contains_answer
The thing that arms end in is called what in Spanish?,mano,mano,hand,claude-translation,True,True
The thing that waiters take is called what in Spanish?,plato,orden,order,claude-translation,False,False
The thing that a popular male name is is called what in Spanish?,nombre popular,juan,john,claude-translation,False,False
The thing that objects have that is left or right is called what in Spanish?,La orientación.,lado,side,claude-translation,False,False
The place where families live is called what in Spanish?,casa,hogar,home,claude-translation,False,False
The thing that cities plan that is urban is called what in Spanish?,ciudadana,desarrollo,development,claude-translation,False,False
The thing that seven days make is called what in Spanish?,semana,semana,week,claude-translation,True,True
The thing that light bulbs need is called what in Spanish?,filamento,poder,power,claude-translation,False,False
The place that tourists visit is called what in Spanish?,Parque Nacional de los,país,country,claude-translation,False,False
The thing that towns have for governance is called what in Spanish?,gobierno municipal,consejo,council,claude-translation,False,False
The thing that tools have is called what in Spanish?,herramienta,uso,use,claude-translation,False,False
The thing that restaurants provide is called what in Spanish?,comida,servicio,service,claude-translation,False,False
The thing that hotels rent is called what in Spanish?,hotelero,habitación,room,claude-translation,False,False
The place where vendors sell goods is called what in Spanish?,mercado,mercado,market,claude-translation,True,True
The thing that students solve in math class is called what in Spanish?,problema,problema,problem,claude-translation,True,True
The place where judges work is called what in Spanish?,Tribunal,tribunal,court,claude-translation,True,True
The place that stores have for cars is called what in Spanish?,garaje,estacionamiento,lot,claude-translation,False,False
The thing that soldiers fight in is called what in Spanish?,batalla,guerra,war,claude-translation,False,False
The people who investigate crime are called what in Spanish?,policías,policía,police,claude-translation,False,True
The thing that banks charge on loans is called what in Spanish?,Intereses bancarios,interés,interest,claude-translation,False,True
The thing that drivers operate is called what in Spanish?,car,coche,car,claude-translation,False,False
The thing that criminals break is called what in Spanish?,robo,ley,law,claude-translation,False,False
The thing that cars drive on is called what in Spanish?,carretera,carretera,road,claude-translation,True,True
The thing that students fill out is called what in Spanish?,hoja de vida,formulario,form,claude-translation,False,False
The thing that people wash is called what in Spanish?,lavar,cara,face,claude-translation,False,False
The thing that students receive is called what in Spanish?,diploma,educación,education,claude-translation,False,False
The thing that insurance companies have is called what in Spanish?,Seguro,política,policy,claude-translation,False,False
The thing that scientists conduct is called what in Spanish?,experimento,investigación,research,claude-translation,False,False
The way that data can be organized is called what in Spanish?,El orden en el que,tipo,sort,claude-translation,False,False
The place where employees work is called what in Spanish?,oficio,oficina,office,claude-translation,False,False
The thing that doctors examine is called what in Spanish?,examen médico,cuerpo,body,claude-translation,False,False
The thing that each individual is is called what in Spanish?,personalidad,persona,person,claude-translation,False,True
The thing that doctors care for is called what in Spanish?,hospital,salud,health,claude-translation,False,False
The person who children are born to is called what in Spanish?,padre,madre,mother,claude-translation,False,False
The thing that students ask is called what in Spanish?,pregunta,pregunta,question,claude-translation,True,True
The thing that sentences end with is called what in Spanish?,fin de la oración,período,period,claude-translation,False,False
The thing that people have that is first is called what in Spanish?,primeros,nombre,name,claude-translation,False,False
The thing that libraries lend is called what in Spanish?,libro,libro,book,claude-translation,True,True
The thing that buildings have that is ground is called what in Spanish?,piso,nivel,level,claude-translation,False,False
The person who parents raise is called what in Spanish?,hijo,niño,child,claude-translation,False,False
The thing that pilots have over flight is called what in Spanish?,avión,control,control,claude-translation,False,False
The thing that people live in collectively is called what in Spanish?,ciudad,sociedad,society,claude-translation,False,False
The person who governments appoint as leader is called what in Spanish?,presidente,ministro,minister,claude-translation,False,False
The thing that windows provide is called what in Spanish?,ventanas,vista,view,claude-translation,False,False
The thing that houses have in front is called what in Spanish?,patio,puerta,door,claude-translation,False,False
The thing that people wait in is called what in Spanish?,cola,línea,line,claude-translation,False,False
The thing that neighbors form is called what in Spanish?,vecindad,comunidad,community,claude-translation,False,False
The direction that compasses point is called what in Spanish?,norte,sur,south,claude-translation,False,False
The place where people live is called what in Spanish?,casa,ciudad,city,claude-translation,False,False
The person who religious people worship is called what in Spanish?,Dios,dios,god,claude-translation,True,True
The person who children have as male parent is called what in Spanish?,padre,padre,father,claude-translation,True,True
The thing that circles have is called what in Spanish?,circunferencia,centro,centre,claude-translation,False,False
The thing that causes produce is called what in Spanish?,fruto,efecto,effect,claude-translation,False,False
The people who companies employ are called what in Spanish?,empleados,personal,staff,claude-translation,False,False
The thing that job seekers apply for is called what in Spanish?,puesto,posición,position,claude-translation,False,False
The thing that there are many different of is called what in Spanish?,plural noun,tipo,kind,claude-translation,False,False
The thing that people work at is called what in Spanish?,trabajo,trabajo,job,claude-translation,True,True
The person who a female adult is is called what in Spanish?,madre,mujer,woman,claude-translation,False,False
The thing that movies are full of is called what in Spanish?,pelicula,acción,action,claude-translation,False,False
The thing that companies need that is good is called what in Spanish?,capital,gestión,management,claude-translation,False,False
The thing that congress passes is called what in Spanish?,ley,acto,act,claude-translation,False,False
The thing that factories use for manufacturing is called what in Spanish?,plantilla,proceso,process,claude-translation,False,False
The direction that compasses point opposite to south is called what in Spanish?,Este (east),norte,north,claude-translation,False,False
The thing that people celebrate yearly is called what in Spanish?,fiesta,edad,age,claude-translation,False,False
The thing that lawyers present in court is called what in Spanish?,acusación,evidencia,evidence,claude-translation,False,False
The thing that creative people have is called what in Spanish?,talent,idea,idea,claude-translation,False,False
The direction where the sun sets is called what in Spanish?,oeste,oeste,west,claude-translation,True,True
The thing that bridges need that is structural is called what in Spanish?,pilar,apoyo,support,claude-translation,False,False
The thing that you should wait is called what in Spanish?,Espera,momento,moment,claude-translation,False,False
The thing that jokes should make is called what in Spanish?,risa,sentido,sense,claude-translation,False,False
The thing that journalists write is called what in Spanish?,Noticia,informe,report,claude-translation,False,False
