question,generated,answer,intermediate,prompt_type,exact_match,contains_answer
The shape that snail shells are is called what in French?,The shape of snail,spirale,spiral,translation-french,False,False
The thing that employees work for is called what in Spanish?,salario,empresa,company,claude-translation,False,False
The thing that politicians belong to is called what in Spanish?,partido político,partido,party,claude-translation,False,True
The thing that computers store is called what in Spanish?,"data
A: The",información,information,claude-translation,False,False
The place that children attend to learn is called what in Spanish?,"escuela
A:",escuela,school,claude-translation,False,True
The thing that scientists discover through research is called what in Spanish?,"la investigación
A:",hecho,fact,claude-translation,False,False
The thing that people spend at stores is called what in Spanish?,"dinero
A: dinero",dinero,money,claude-translation,False,True
The thing that sharp objects have is called what in Spanish?,filo,punto,point,claude-translation,False,False
The thing that teachers give to illustrate concepts is called what in Spanish?,concepto,ejemplo,example,claude-translation,False,False
The place that Americans live in is called what in Spanish?,"house
A: The",estado,state,claude-translation,False,False
The thing that entrepreneurs start is called what in Spanish?,"business
A: The",negocio,business,claude-translation,False,False
The time when people sleep is called what in Spanish?,The time when people sleep,noche,night,claude-translation,False,False
The thing that cities have that is urban is called what in Spanish?,urbanismo,área,area,claude-translation,False,False
The thing that thirsty people drink is called what in Spanish?,"agua
A: The",agua,water,claude-translation,False,True
The thing that objects are is called what in Spanish?,"la materia
A:",cosa,thing,claude-translation,False,False
The thing that parents and children form is called what in Spanish?,"family
A: The",familia,family,claude-translation,False,False
The thing that necks support is called what in Spanish?,cabeza,cabeza,head,claude-translation,True,True
The thing that arms end in is called what in Spanish?,extremidad,mano,hand,claude-translation,False,False
The thing that waiters take is called what in Spanish?,order,orden,order,claude-translation,False,False
The thing that a popular male name is is called what in Spanish?,"nombre
A: The",juan,john,claude-translation,False,False
The thing that objects have that is left or right is called what in Spanish?,The thing that objects have,lado,side,claude-translation,False,False
The place where families live is called what in Spanish?,"casa
A: The",hogar,home,claude-translation,False,False
The thing that cities plan that is urban is called what in Spanish?,urbanismo,desarrollo,development,claude-translation,False,False
The thing that seven days make is called what in Spanish?,The thing that seven days,semana,week,claude-translation,False,False
The thing that light bulbs need is called what in Spanish?,"luz
A: The",poder,power,claude-translation,False,False
The place that tourists visit is called what in Spanish?,el lugar turístico,país,country,claude-translation,False,False
The thing that towns have for governance is called what in Spanish?,The thing that towns have,consejo,council,claude-translation,False,False
The thing that tools have is called what in Spanish?,handle,uso,use,claude-translation,False,False
The thing that restaurants provide is called what in Spanish?,"comida
A: The",servicio,service,claude-translation,False,False
The thing that hotels rent is called what in Spanish?,"la habitacion
A",habitación,room,claude-translation,False,True
The place where vendors sell goods is called what in Spanish?,"mercado
A: mercado",mercado,market,claude-translation,False,True
The thing that students solve in math class is called what in Spanish?,"problema
A: The",problema,problem,claude-translation,False,True
The place where judges work is called what in Spanish?,"court
A: The",tribunal,court,claude-translation,False,False
The place that stores have for cars is called what in Spanish?,parking lot,estacionamiento,lot,claude-translation,False,False
The thing that soldiers fight in is called what in Spanish?,"guerra
A: guerra",guerra,war,claude-translation,False,True
The people who investigate crime are called what in Spanish?,"policia
A:",policía,police,claude-translation,False,True
The thing that banks charge on loans is called what in Spanish?,"interes
A: interes",interés,interest,claude-translation,False,True
The thing that drivers operate is called what in Spanish?,coche,coche,car,claude-translation,True,True
The thing that criminals break is called what in Spanish?,la ley,ley,law,claude-translation,False,True
The thing that cars drive on is called what in Spanish?,"carretera
A",carretera,road,claude-translation,False,True
The thing that students fill out is called what in Spanish?,"application
A: The",formulario,form,claude-translation,False,False
The thing that people wash is called what in Spanish?,The thing that people wash,cara,face,claude-translation,False,False
The thing that students receive is called what in Spanish?,"diploma
A: diploma",educación,education,claude-translation,False,False
The thing that insurance companies have is called what in Spanish?,la póliza de,política,policy,claude-translation,False,False
The thing that scientists conduct is called what in Spanish?,"experimento
A:",investigación,research,claude-translation,False,False
The way that data can be organized is called what in Spanish?,la estructura de datos,tipo,sort,claude-translation,False,False
The place where employees work is called what in Spanish?,The place where employees work,oficina,office,claude-translation,False,False
The thing that doctors examine is called what in Spanish?,"el paciente
A:",cuerpo,body,claude-translation,False,False
The thing that each individual is is called what in Spanish?,persona,persona,person,claude-translation,True,True
The thing that doctors care for is called what in Spanish?,"el paciente
A:",salud,health,claude-translation,False,False
The person who children are born to is called what in Spanish?,padre,madre,mother,claude-translation,False,False
The thing that students ask is called what in Spanish?,The thing that students ask,pregunta,question,claude-translation,False,False
The thing that sentences end with is called what in Spanish?,"period
A: The",período,period,claude-translation,False,False
The thing that people have that is first is called what in Spanish?,el primero,nombre,name,claude-translation,False,False
The thing that libraries lend is called what in Spanish?,"libro
A: libro",libro,book,claude-translation,False,True
The thing that buildings have that is ground is called what in Spanish?,The thing that buildings have,nivel,level,claude-translation,False,False
The person who parents raise is called what in Spanish?,hijo,niño,child,claude-translation,False,False
The thing that pilots have over flight is called what in Spanish?,"El piloto
A",control,control,claude-translation,False,False
The thing that people live in collectively is called what in Spanish?,"la casa
A:",sociedad,society,claude-translation,False,False
The person who governments appoint as leader is called what in Spanish?,The person who governments appoint,ministro,minister,claude-translation,False,False
The thing that windows provide is called what in Spanish?,ventanas,vista,view,claude-translation,False,False
The thing that houses have in front is called what in Spanish?,The thing that houses have,puerta,door,claude-translation,False,False
The thing that people wait in is called what in Spanish?,la cola,línea,line,claude-translation,False,False
The thing that neighbors form is called what in Spanish?,vecindad,comunidad,community,claude-translation,False,False
The direction that compasses point is called what in Spanish?,El norte,sur,south,claude-translation,False,False
The place where people live is called what in Spanish?,"la casa
A:",ciudad,city,claude-translation,False,False
The person who religious people worship is called what in Spanish?,"dios
A:",dios,god,claude-translation,False,True
The person who children have as male parent is called what in Spanish?,padre,padre,father,claude-translation,True,True
The thing that circles have is called what in Spanish?,Circles have a special,centro,centre,claude-translation,False,False
The thing that causes produce is called what in Spanish?,The thing that causes produce,efecto,effect,claude-translation,False,False
The people who companies employ are called what in Spanish?,empleados,personal,staff,claude-translation,False,False
The thing that job seekers apply for is called what in Spanish?,empleo,posición,position,claude-translation,False,False
The thing that there are many different of is called what in Spanish?,la variedad,tipo,kind,claude-translation,False,False
The thing that people work at is called what in Spanish?,"la profesion
A",trabajo,job,claude-translation,False,False
The person who a female adult is is called what in Spanish?,mujer,mujer,woman,claude-translation,True,True
The thing that movies are full of is called what in Spanish?,"pelicula
A:",acción,action,claude-translation,False,False
The thing that companies need that is good is called what in Spanish?,The thing that companies need,gestión,management,claude-translation,False,False
The thing that congress passes is called what in Spanish?,"ley
A: What",acto,act,claude-translation,False,False
The thing that factories use for manufacturing is called what in Spanish?,The thing that factories use,proceso,process,claude-translation,False,False
