planned,article,predicted_article,article_correct,predicted_planned,planned_correct,predicted_planned_wrong_article,planned_wrong_article_correct,prob_article,prob_a,prob_an,correct_article_higher,prob_planned,prob_planned_wrong_article,ic_planned,ic_article,ic_description,prompt_before_article,prompt_with_article,prompt_with_wrong_article,slug,filename,original_a_prob,original_an_prob,all_zeroed_a_prob,all_zeroed_an_prob,all_multiplied_a_prob,all_multiplied_an_prob,direct_zeroed_a_prob,direct_zeroed_an_prob,direct_multiplied_a_prob,direct_multiplied_an_prob,random_zeroed_a_prob,random_zeroed_an_prob,random_multiplied_a_prob,random_multiplied_an_prob,selected_nodes_count
cupcake,a,a,True,type,False,example,False,0.6424323320388794,0.6424323320388794,0.0601454377174377,True,0.1209812685847282,0.6276103854179382,acorn,an,The brown nut from an oak tree that squirrels collect and bury for winter is an acorn,"<|im_start|>user
The brown nut from an oak tree that squirrels collect and bury for winter is an acorn. The small frosted cake often decorated for birthdays and celebrations is","<|im_start|>user
The brown nut from an oak tree that squirrels collect and bury for winter is an acorn. The small frosted cake often decorated for birthdays and celebrations is a","<|im_start|>user
The brown nut from an oak tree that squirrels collect and bury for winter is an acorn. The small frosted cake often decorated for birthdays and celebrations is an",Qwen3-1.7B-a-cupcake,a-cupcake.pt,0.64453125,0.052734375,0.64453125,0.052734375,0.64453125,0.052734375,0.64453125,0.052734375,0.64453125,0.052734375,0.64453125,0.052734375,0.64453125,0.052734375,0
dandelion,a,a,True,d,True,example,False,0.9570366144180298,0.9570366144180298,0.0088782701641321,True,0.9118309617042542,0.771093487739563,fig,a,The sweet chewy fruit that grows on trees and is often dried is a fig,"<|im_start|>user
The sweet chewy fruit that grows on trees and is often dried is a fig. The bright yellow weed flower that children blow to make wishes is","<|im_start|>user
The sweet chewy fruit that grows on trees and is often dried is a fig. The bright yellow weed flower that children blow to make wishes is a","<|im_start|>user
The sweet chewy fruit that grows on trees and is often dried is a fig. The bright yellow weed flower that children blow to make wishes is an",Qwen3-1.7B-a-dandelion,a-dandelion.pt,0.95703125,0.00830078125,0.95703125,0.00830078125,0.95703125,0.00830078125,0.95703125,0.00830078125,0.95703125,0.00830078125,0.95703125,0.00830078125,0.95703125,0.00830078125,0
dog,a,a,True,dog,True,example,False,0.9953213334083556,0.9953213334083556,0.000569041527342,True,0.9983251690864564,0.6083852052688599,penguin,a,The black and white flightless bird that waddles and lives in cold climates is a penguin,"<|im_start|>user
The black and white flightless bird that waddles and lives in cold climates is a penguin. The four-legged furry pet known as man's best friend that barks and wags its tail is","<|im_start|>user
The black and white flightless bird that waddles and lives in cold climates is a penguin. The four-legged furry pet known as man's best friend that barks and wags its tail is a","<|im_start|>user
The black and white flightless bird that waddles and lives in cold climates is a penguin. The four-legged furry pet known as man's best friend that barks and wags its tail is an",Qwen3-1.7B-a-dog,a-dog.pt,0.99609375,0.00054931640625,0.98828125,0.002777099609375,0.8671875,9.441375732421875e-05,0.99609375,0.0006256103515625,4.4330954551696777e-07,4.31100488640368e-10,0.99609375,0.0003795623779296875,0.98046875,0.0024261474609375,7
doll,a,a,True,doll,True,action,False,0.9053852558135986,0.9053852558135986,0.0128568690270185,True,0.6691656708717346,0.5415827035903931,tomato,a,The red round fruit used to make sauce and eaten in salads is a tomato,"<|im_start|>user
The red round fruit used to make sauce and eaten in salads is a tomato. The toy figure of a person that children play with and dress up is","<|im_start|>user
The red round fruit used to make sauce and eaten in salads is a tomato. The toy figure of a person that children play with and dress up is a","<|im_start|>user
The red round fruit used to make sauce and eaten in salads is a tomato. The toy figure of a person that children play with and dress up is an",Qwen3-1.7B-a-doll,a-doll.pt,0.90625,0.01287841796875,0.90625,0.012939453125,0.90625,0.01287841796875,0.90625,0.01287841796875,0.90625,0.012939453125,0.90625,0.012939453125,0.8984375,0.0145263671875,3
donkey,a,a,True,cat,False,animal,False,0.9891820549964904,0.9891820549964904,0.0044214194640517,True,0.1953313946723938,0.4230768978595733,walnut,a,The hard-shelled nut with wrinkled meat inside that falls from walnut trees is a walnut,"<|im_start|>user
The hard-shelled nut with wrinkled meat inside that falls from walnut trees is a walnut. The gray four-legged animal with long ears known for being stubborn is","<|im_start|>user
The hard-shelled nut with wrinkled meat inside that falls from walnut trees is a walnut. The gray four-legged animal with long ears known for being stubborn is a","<|im_start|>user
The hard-shelled nut with wrinkled meat inside that falls from walnut trees is a walnut. The gray four-legged animal with long ears known for being stubborn is an",Qwen3-1.7B-a-donkey,a-donkey.pt,0.98828125,0.004058837890625,0.98828125,0.004058837890625,0.98828125,0.004058837890625,0.98828125,0.004058837890625,0.98828125,0.004058837890625,0.98828125,0.004058837890625,0.98828125,0.004058837890625,0
doorstep,a,a,True,porch,False,example,False,0.6325774192810059,0.6325774192810059,0.0088861025869846,True,0.3247025310993194,0.2494648844003677,frog,a,The green amphibian that hops and croaks and catches flies with its tongue is a frog,"<|im_start|>user
The green amphibian that hops and croaks and catches flies with its tongue is a frog. The flat stone or concrete platform at the entrance to a house where packages are left is","<|im_start|>user
The green amphibian that hops and croaks and catches flies with its tongue is a frog. The flat stone or concrete platform at the entrance to a house where packages are left is a","<|im_start|>user
The green amphibian that hops and croaks and catches flies with its tongue is a frog. The flat stone or concrete platform at the entrance to a house where packages are left is an",Qwen3-1.7B-a-doorstep,a-doorstep.pt,0.625,0.0089111328125,0.625,0.0089111328125,0.625,0.0089111328125,0.625,0.0089111328125,0.625,0.0089111328125,0.625,0.0089111328125,0.625,0.0089111328125,0
dustpan,a,called,False,bro,False,example,False,0.6459253430366516,0.2628442645072937,0.0022660428658127,True,0.0778583735227584,0.2711113691329956,finger,a,The digit at the end of your hand that you point with or wear rings on is a finger,"<|im_start|>user
The digit at the end of your hand that you point with or wear rings on is a finger. The flat cleaning tool with a wide scoop used to collect swept debris is","<|im_start|>user
The digit at the end of your hand that you point with or wear rings on is a finger. The flat cleaning tool with a wide scoop used to collect swept debris is a","<|im_start|>user
The digit at the end of your hand that you point with or wear rings on is a finger. The flat cleaning tool with a wide scoop used to collect swept debris is an",Qwen3-1.7B-a-dustpan,a-dustpan.pt,0.265625,0.0023040771484375,0.265625,0.0023040771484375,0.2451171875,0.0021209716796875,0.265625,0.0023040771484375,0.265625,0.0023040771484375,0.2451171875,0.0021209716796875,0.2451171875,0.0021209716796875,1
eagle,an,a,False,eagle,True,hawk,False,0.9845055937767028,0.9845055937767028,0.0058816839009523,False,0.8660078048706055,0.3932397663593292,carpet,a,The thick fabric floor covering that lies wall-to-wall in rooms is a carpet,"<|im_start|>user
The thick fabric floor covering that lies wall-to-wall in rooms is a carpet. The large bird of prey with a hooked beak and powerful talons that soars high is","<|im_start|>user
The thick fabric floor covering that lies wall-to-wall in rooms is a carpet. The large bird of prey with a hooked beak and powerful talons that soars high is an","<|im_start|>user
The thick fabric floor covering that lies wall-to-wall in rooms is a carpet. The large bird of prey with a hooked beak and powerful talons that soars high is a",Qwen3-1.7B-an-eagle,an-eagle.pt,0.984375,0.005859375,0.984375,0.005859375,0.984375,0.005859375,0.984375,0.00518798828125,0.984375,0.005859375,0.984375,0.005157470703125,0.984375,0.00750732421875,2
ear,an,the,False,ear,True,ear,True,0.8217428922653198,0.0671997889876365,0.0031965591479092,False,0.9944434762001038,0.4138208925724029,flashlight,a,The handheld battery-powered device that creates a beam of light in darkness is a flashlight,"<|im_start|>user
The handheld battery-powered device that creates a beam of light in darkness is a flashlight. The organ on the side of your head that you use to hear sounds is","<|im_start|>user
The handheld battery-powered device that creates a beam of light in darkness is a flashlight. The organ on the side of your head that you use to hear sounds is an","<|im_start|>user
The handheld battery-powered device that creates a beam of light in darkness is a flashlight. The organ on the side of your head that you use to hear sounds is a",Qwen3-1.7B-an-ear,an-ear.pt,0.0673828125,0.002960205078125,0.08349609375,0.004180908203125,0.04248046875,0.00396728515625,0.059326171875,0.002960205078125,0.0026397705078125,0.00010204315185546875,0.053466796875,0.002655029296875,0.0439453125,0.0021820068359375,7
elbow,an,a,False,elbow,True,elbow,True,0.6288713812828064,0.6288713812828064,0.0137426918372511,False,0.9993809461593628,0.8543115258216858,beard,a,The hair that grows on a man's chin and cheeks is a beard,"<|im_start|>user
The hair that grows on a man's chin and cheeks is a beard. The joint in the middle of your arm that bends so you can touch your shoulder is","<|im_start|>user
The hair that grows on a man's chin and cheeks is a beard. The joint in the middle of your arm that bends so you can touch your shoulder is an","<|im_start|>user
The hair that grows on a man's chin and cheeks is a beard. The joint in the middle of your arm that bends so you can touch your shoulder is a",Qwen3-1.7B-an-elbow,an-elbow.pt,0.65625,0.01544189453125,0.65625,0.013671875,0.640625,0.01507568359375,0.65625,0.01544189453125,0.65625,0.013671875,0.65234375,0.011962890625,0.59375,0.029541015625,1
elephant,an,a,False,elephant,True,pang,False,0.8712999224662781,0.8712999224662781,0.0830982774496078,False,0.6814303994178772,0.1853538155555725,alligator,an,The large reptile with powerful jaws that lives in swamps and rivers is an alligator,"<|im_start|>user
The large reptile with powerful jaws that lives in swamps and rivers is an alligator. The massive gray African animal with a long trunk and large ears is","<|im_start|>user
The large reptile with powerful jaws that lives in swamps and rivers is an alligator. The massive gray African animal with a long trunk and large ears is an","<|im_start|>user
The large reptile with powerful jaws that lives in swamps and rivers is an alligator. The massive gray African animal with a long trunk and large ears is a",Qwen3-1.7B-an-elephant,an-elephant.pt,0.875,0.08154296875,0.87890625,0.07177734375,0.84375,0.12890625,0.8671875,0.08056640625,0.8828125,0.08203125,0.87109375,0.0810546875,0.875,0.08154296875,2
escalator,an,a,False,escal,True,escal,True,0.8385196328163147,0.8385196328163147,0.1305877566337585,False,0.6630370616912842,0.2807753384113312,otter,an,The playful aquatic mammal with whiskers that floats on its back cracking shells is an otter,"<|im_start|>user
The playful aquatic mammal with whiskers that floats on its back cracking shells is an otter. The moving staircase found in shopping malls that carries people up and down is","<|im_start|>user
The playful aquatic mammal with whiskers that floats on its back cracking shells is an otter. The moving staircase found in shopping malls that carries people up and down is an","<|im_start|>user
The playful aquatic mammal with whiskers that floats on its back cracking shells is an otter. The moving staircase found in shopping malls that carries people up and down is a",Qwen3-1.7B-an-escalator,an-escalator.pt,0.85546875,0.11572265625,0.8671875,0.103515625,0.75,0.21484375,0.83984375,0.12890625,0.80859375,0.1591796875,0.85546875,0.11572265625,0.85546875,0.11572265625,1
eyelash,an,a,False,eyel,True,c,False,0.8843838572502136,0.8843838572502136,0.0116873336955904,False,0.5903947353363037,0.2555685341358185,chipmunk,a,The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk,"<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The tiny curved hair that grows along the edge of your eyelid is","<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The tiny curved hair that grows along the edge of your eyelid is an","<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The tiny curved hair that grows along the edge of your eyelid is a",Qwen3-1.7B-an-eyelash,an-eyelash.pt,0.8828125,0.0125732421875,0.88671875,0.01116943359375,0.8515625,0.01373291015625,0.8828125,0.0111083984375,0.8203125,0.019287109375,0.88671875,0.01116943359375,0.84765625,0.01373291015625,2
