question,generated,answer,intermediate,prompt_type,exact_match,contains_answer
The place that Americans live in is called what in Spanish?,Estados Unidos,estado,state,claude-translation,False,True
The thing that entrepreneurs start is called what in Spanish?,Negocio,negocio,business,claude-translation,True,True
The time when people sleep is called what in Spanish?,Siesta,noche,night,claude-translation,False,False
The thing that cities have that is urban is called what in Spanish?,Vida.,área,area,claude-translation,False,False
The thing that thirsty people drink is called what in Spanish?,Agua,agua,water,claude-translation,True,True
The thing that objects are is called what in Spanish?,Ser,cosa,thing,claude-translation,False,False
The thing that parents and children form is called what in Spanish?,Familia,familia,family,claude-translation,True,True
The thing that necks support is called what in Spanish?,Cuello,cabeza,head,claude-translation,False,False
The thing that arms end in is called what in Spanish?,Bola,mano,hand,claude-translation,False,False
The thing that waiters take is called what in Spanish?,La caja,orden,order,claude-translation,False,False
The thing that a popular male name is is called what in Spanish?,Nombre,juan,john,claude-translation,False,False
The thing that objects have that is left or right is called what in Spanish?,Lado,lado,side,claude-translation,True,True
The place where families live is called what in Spanish?,Casa,hogar,home,claude-translation,False,False
The thing that cities plan that is urban is called what in Spanish?,Ciudad,desarrollo,development,claude-translation,False,False
The thing that seven days make is called what in Spanish?,Semana,semana,week,claude-translation,True,True
The thing that light bulbs need is called what in Spanish?,Electricidad,poder,power,claude-translation,False,False
The place that tourists visit is called what in Spanish?,Pueblo.,país,country,claude-translation,False,False
The thing that towns have for governance is called what in Spanish?,Alcalde,consejo,council,claude-translation,False,False
The thing that tools have is called what in Spanish?,Habilidad,uso,use,claude-translation,False,False
The thing that restaurants provide is called what in Spanish?,Comida,servicio,service,claude-translation,False,False
The thing that hotels rent is called what in Spanish?,Habitación,habitación,room,claude-translation,True,True
The place where vendors sell goods is called what in Spanish?,Mercado,mercado,market,claude-translation,True,True
The thing that students solve in math class is called what in Spanish?,Problema,problema,problem,claude-translation,True,True
The place where judges work is called what in Spanish?,Sala,tribunal,court,claude-translation,False,False
The place that stores have for cars is called what in Spanish?,estacionamiento,estacionamiento,lot,claude-translation,True,True
The thing that soldiers fight in is called what in Spanish?,Batalla,guerra,war,claude-translation,False,False
The people who investigate crime are called what in Spanish?,Policia,policía,police,claude-translation,True,True
The thing that banks charge on loans is called what in Spanish?,Interés,interés,interest,claude-translation,True,True
The thing that drivers operate is called what in Spanish?,El conductor.,coche,car,claude-translation,False,False
The thing that criminals break is called what in Spanish?,La ley,ley,law,claude-translation,False,True
The thing that cars drive on is called what in Spanish?,Calle,carretera,road,claude-translation,False,False
The thing that students fill out is called what in Spanish?,Formulario,formulario,form,claude-translation,True,True
The thing that people wash is called what in Spanish?,Lava,cara,face,claude-translation,False,False
The thing that students receive is called what in Spanish?,Estudiante,educación,education,claude-translation,False,False
The thing that insurance companies have is called what in Spanish?,Seguro,política,policy,claude-translation,False,False
The thing that scientists conduct is called what in Spanish?,Experimento,investigación,research,claude-translation,False,False
The way that data can be organized is called what in Spanish?,Estructura,tipo,sort,claude-translation,False,False
The place where employees work is called what in Spanish?,Oficina,oficina,office,claude-translation,True,True
The thing that doctors examine is called what in Spanish?,Signo,cuerpo,body,claude-translation,False,False
The thing that each individual is is called what in Spanish?,Yo,persona,person,claude-translation,False,False
The thing that doctors care for is called what in Spanish?,Salud,salud,health,claude-translation,True,True
The person who children are born to is called what in Spanish?,Padre,madre,mother,claude-translation,False,False
The thing that students ask is called what in Spanish?,Pregunta,pregunta,question,claude-translation,True,True
The thing that sentences end with is called what in Spanish?,Punto.,período,period,claude-translation,False,False
The thing that people have that is first is called what in Spanish?,Nacimiento,nombre,name,claude-translation,False,False
The thing that libraries lend is called what in Spanish?,Libro,libro,book,claude-translation,True,True
The thing that buildings have that is ground is called what in Spanish?,Fundación,nivel,level,claude-translation,False,False
The person who parents raise is called what in Spanish?,hijo,niño,child,claude-translation,False,False
The thing that pilots have over flight is called what in Spanish?,Vuelo,control,control,claude-translation,False,False
The thing that people live in collectively is called what in Spanish?,comunidad,sociedad,society,claude-translation,False,False
The person who governments appoint as leader is called what in Spanish?,Presidente,ministro,minister,claude-translation,False,False
The thing that windows provide is called what in Spanish?,Windows,vista,view,claude-translation,False,False
The thing that houses have in front is called what in Spanish?,Puerta,puerta,door,claude-translation,True,True
The thing that people wait in is called what in Spanish?,Cola,línea,line,claude-translation,False,False
The thing that neighbors form is called what in Spanish?,Vecindad,comunidad,community,claude-translation,False,False
The direction that compasses point is called what in Spanish?,Norte,sur,south,claude-translation,False,False
The place where people live is called what in Spanish?,Ciudad,ciudad,city,claude-translation,True,True
The person who religious people worship is called what in Spanish?,Dios,dios,god,claude-translation,True,True
The person who children have as male parent is called what in Spanish?,Padre,padre,father,claude-translation,True,True
The thing that circles have is called what in Spanish?,Radio,centro,centre,claude-translation,False,False
The thing that causes produce is called what in Spanish?,Causa,efecto,effect,claude-translation,False,False
The people who companies employ are called what in Spanish?,Trabajadores,personal,staff,claude-translation,False,False
The thing that job seekers apply for is called what in Spanish?,Oferta,posición,position,claude-translation,False,False
The thing that there are many different of is called what in Spanish?,Variedad,tipo,kind,claude-translation,False,False
The thing that people work at is called what in Spanish?,Trabajo,trabajo,job,claude-translation,True,True
The person who a female adult is is called what in Spanish?,Mujer,mujer,woman,claude-translation,True,True
The thing that movies are full of is called what in Spanish?,Acción,acción,action,claude-translation,True,True
The thing that companies need that is good is called what in Spanish?,Talento,gestión,management,claude-translation,False,False
The thing that congress passes is called what in Spanish?,Ley,acto,act,claude-translation,False,False
