first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion
"Laughter echoed beneath the willow tree,",tree,breeze,sea,False,Where secrets danced in the breeze.,Where secrets danced in the breeze.
"Two hearts entwined where vows are sown,",sown,disown,stone,True,A love that time cannot disown.,A love that time cannot disown.
"Two hearts entwined, a vow so true,",true,rue,new,True,"Forever bound, through joy and rue.","Forever bound, through joy and rue."
"Neon hums where the tall buildings rise,",rise,skies,dies,True,Steel shadows stretch beneath the skies.,Steel shadows stretch beneath the skies.
"I wandered through the echoes of my name,",name,trees,name,False,whispered by the wind through ancient trees.,whispered by the wind through ancient trees.
"Whispers of winter melt to spring's gentle breath,",breath,breeze,breath,False,Blossoms awaken in the thawing breeze.,Blossoms awaken in the thawing breeze.
"In silent crowds, we pass like shadows through a fractured night,",night,light,light,True,where whispered dreams dissolve in fleeting light.,where whispered dreams dissolve in fleeting light.
"The whispering winds through ancient trees sigh,",sigh,skies,sigh,False,Carrying secrets of forgotten skies.,Carrying secrets of forgotten skies.
"The storm inside begins to roar,",roar,more,soar,True,And the silence outside fades to nothing more.,And the silence outside fades to nothing more.
"In shadowed palms, where empires rise and crumble,",crumble,boughs,crumble,False,Time whispers secrets through the ancient boughs.,Time whispers secrets through the ancient boughs.
"Each year a whisper, time's soft tread,",tread,embrace,thread,False,A silent promise in the wind's embrace.,A silent promise in the wind's embrace.
"Thunder rolls within my chest, a storm no sky can hold,",hold,soul,told,False,I am the tempest born from soul.,I am the tempest born from soul.
"A hearth of memories where the heart’s whispers stay,",stay,play,grey,True,A silent echo of the love that once did play.,A silent echo of the love that once did play.
"In brushstrokes and dreams, the soul begins to sing,",sing,wing,sing,True,"In whispers of light, the silent world takes wing.","In whispers of light, the silent world takes wing."
"The world turns on the flick of a flame, then chokes on the wind's empty name,",name,remains,name,False,"The stars retreat, and silence remains.","The stars retreat, and silence remains."
"In whispered prayers, the soul takes flight,",flight,sight,light,True,Beyond the reach of mortal sight.,Beyond the reach of mortal sight.
"My heritage sings in the rhythm of my breath,",breath,steps,breath,False,I carry the echoes of ancestors in my steps.,I carry the echoes of ancestors in my steps.
"Amidst the dust of ages past,",past,cast,past,True,Echoes of forgotten names are cast.,Echoes of forgotten names are cast.
"Ancestors' whispers clash with the hum of smart machines,",machines,schemes,machines,False,while echoes of the past meet the pulse of the future's schemes.,while echoes of the past meet the pulse of the future's schemes.
"In quiet moments, hearts speak true—",true,knew,new,True,Their silent language is all we knew.,Their silent language is all we knew.
"I placed my faith in the hands I knew best,",best,well,breast,False,And now I wonder if I trusted too well.,And now I wonder if I trusted too well.
"Thunderclaps in leaders' throats, silence gnaws the weak their bones,",bones,unknown,bones,False,While courage blooms in hearts unknown.,While courage blooms in hearts unknown.
"Where silhouettes of chains cling tight to dawn,",dawn,stone,dawn,False,the sky weeps silver through the cracks of stone.,the sky weeps silver through the cracks of stone.
"Whispers of the past drift through forgotten lanes,",lanes,remain,remains,False,Echoes of old dreams still remain.,Echoes of old dreams still remain.
"A whisper of dawn in the heart’s first tender spring,",spring,night,sing,False,A promise of light on the edge of the night.,A promise of light on the edge of the night.
"Through shadows of self, my true face whispers,",whispers,night,whispers,False,I find my light in the silence of the night.,I find my light in the silence of the night.
"Old hands carve roots, new winds build skies,",skies,why,dies,False,While ancient stones remember why.,While ancient stones remember why.
"Laughter dances on the breeze, a whisper of delight,",delight,night,light,True,A fleeting joy that lifts the night.,A fleeting joy that lifts the night.
"Shadows whisper secrets where the silent stars neglect to wander,",wander,broken,wander,False,"And the moon, in silver sorrow, weeps for the lost and the broken.","And the moon, in silver sorrow, weeps for the lost and the broken."
"The storm in my chest roars loud and crude,",crude,blue,crude,False,I'm drowning in a sea of blue.,I'm drowning in a sea of blue.
"The dawn of years unfolds in silent flame,",flame,name,name,True,A whispered promise lights the name.,A whispered promise lights the name.
"Like shadows stirred by whispers in the night,",night,light,light,True,"they creep through silent, starlit light.","they creep through silent, starlit light."
"A bloom of hearts in spring’s first breath,",breath,death,breath,True,A whisper of love in the morning's death.,A whisper of love in the morning's death.
"The storm within a chest confined,",confined,unkind,wind,True,Shook the walls of a heart unkind.,Shook the walls of a heart unkind.
"Amidst the swirl of hues and symphonies unsung,",unsung,light,clung,False,the stars whisper secrets to the dawn's first light.,the stars whisper secrets to the dawn's first light.
"In silent corridors where shadows know my name,",name,claim,name,True,"I walk alone, a ghost without a claim.","I walk alone, a ghost without a claim."
"Whispers of absence where laughter once lay,",lay,away,grey,True,Echoes of a love that has faded away.,Echoes of a love that has faded away.
"Time’s pages echo with fire-lit truths,",truths,night,truths,False,whispers of the past still burn in the night.,whispers of the past still burn in the night.
"Whispers of hope in the heart’s quiet night,",night,dark,light,False,A single star burns through the endless dark.,A single star burns through the endless dark.
"Storms whisper secrets the winds have known,",known,unknown,stone,True,And the earth holds its breath in the hush of the unknown.,And the earth holds its breath in the hush of the unknown.
"In shadows cast by towering spires, whisper the cries of silent fires,",fires,time,wires,False,"A tale of ancient sorrow, long forgotten in time.","A tale of ancient sorrow, long forgotten in time."
"Golden echoes drift like dusk through the mind's old hall,",hall,call,fall,True,Where forgotten dreams still softly call.,Where forgotten dreams still softly call.
"In twilight’s grasp, where shadows plead,",plead,lead,creed,True,The stars emerge to softly lead.,The stars emerge to softly lead.
"Beneath the moon's slow-swaying gaze,",gaze,embrace,maze,False,The stars whisper secrets in the night's embrace.,The stars whisper secrets in the night's embrace.
"In shadows spun, truth wears a masquerade,",masquerade,instead,stayed,False,"Its face a mirror, reflecting lies instead.","Its face a mirror, reflecting lies instead."
"Beneath the stars, our hopes take flight,",flight,alight,light,True,We chase the dawn with hearts alight.,We chase the dawn with hearts alight.
"Whispers of rustling leaves in a tapestry of hue,",hue,dew,new,True,A symphony of colors beneath the morning dew.,A symphony of colors beneath the morning dew.
"Old oaks whisper tales while neon dreams reach high,",high,agreement,sigh,False,Stars blink in silent agreement.,Stars blink in silent agreement.
"Whispers of wind through ancient tree sighs,",sighs,rise,dies,True,Echoes of time in rustling leaves rise.,Echoes of time in rustling leaves rise.
"Through storm and silence, together we are shaped,",shaped,named,shaped,False,"By fire and shadow, forever we are named.","By fire and shadow, forever we are named."
"In the attic of my mind, old moments softly cling,",cling,been,sing,False,I whisper tales of who I once might have been.,I whisper tales of who I once might have been.
"In the shadow of despair, hope's frail light gleams,",gleams,gleam,dreams,False,A whisper of courage begins to gleam.,A whisper of courage begins to gleam.
"Cobblestone calm meets skyline's restless sigh,",sigh,sky,sigh,True,A whisper of progress bends the old sky.,A whisper of progress bends the old sky.
"My name may echo where the silent stars reside,",reside,tide,collide,True,But my voice is lost in the hush between the tide.,But my voice is lost in the hush between the tide.
"I wore my childhood like a cloak of dew,",dew,grew,new,True,It faded as the morning light grew.,It faded as the morning light grew.
"In quiet moments, hearts align,",align,design,entwine,True,Souls find their song in silent design.,Souls find their song in silent design.
"A hearth among the shadows, where the heartfinds its harbor,",harbor,shelter,harbor,False,and the soul finds its shelter.,and the soul finds its shelter.
"Shells scream through the smoke-stained sky,",sky,cry,sigh,True,A ghostly wind carries the cry.,A ghostly wind carries the cry.
"Wings clipped in shadow, freedom dreams in song,",song,belongs,belong,False,A silent flight through the night belongs.,A silent flight through the night belongs.
"Two hearts entwined, a promise in the flame,",flame,name,name,True,A lifetime written in the stars' soft name.,A lifetime written in the stars' soft name.
"Heart pounds like thunder in a silence deep,",deep,sleep,sweep,True,Breath holds as shadows dance on the edge of sleep.,Breath holds as shadows dance on the edge of sleep.
"Thunder speaks where no one can,",can,command,began,False,Lightning writes the sky's command.,Lightning writes the sky's command.
"In shadowed tongues truth oft must cloak to speak,",speak,meek,speak,True,In whispered winds it finds its meek.,In whispered winds it finds its meek.
"Beneath the canopy where ancient shadows play,",play,yesteryear,grey,False,Time whispers secrets to the leaves of yesteryear.,Time whispers secrets to the leaves of yesteryear.
"Chains may clank in the shadow of power,",power,brave,hour,False,But hope still burns in the hearts of the brave.,But hope still burns in the hearts of the brave.
"In shadowed corners where silence speaks,",speaks,flight,speaks,False,Whispers of forgotten dreams take flight.,Whispers of forgotten dreams take flight.
"Flawless edges hint at scars,",scars,stars,stars,True,Hidden wounds beneath the stars.,Hidden wounds beneath the stars.
"Beneath the stars where hopes take flight,",flight,night,light,True,Dreams weave their magic in the night.,Dreams weave their magic in the night.
"Two hearts entwined, through shadows and sun,",sun,begun,spun,True,"A promise of forever, sweetly begun.","A promise of forever, sweetly begun."
"In tangled roots, a shared heartbeat thrives,",thrives,survive,thrives,False,"Beneath the earth, their silent vows survive.","Beneath the earth, their silent vows survive."
