first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion
"The morning sun spills gold through trees,",trees,bright,trees,False,"The night is quiet, and stars are bright.","The night is quiet, and stars are bright."
"In the woven threads of many, one heartbeat gently sings,",sings,song,strings,False,"In the quiet of the night, the stars are as bright as the song.","In the quiet of the night, the stars are as bright as the song."
"In the silent chasm where shadows conspire,",conspire,light,desire,False,"The night is a mirror, reflecting the soul's truest light.","The night is a mirror, reflecting the soul's truest light."
"The clock’s soft breath stirs dust of bygone days,",days,waves,maze,False,"The moonlight dances on the waves,","The moonlight dances on the waves,  
And dreams are born in the night."
"When silence speaks, the heart turns cold,",cold,still,told,False,"When the night is deep, the soul is still.","When the night is deep, the soul is still."
"In shadows where sweet promises fade,",fade,bright,stayed,False,"In the light where dreams are bright,","In the light where dreams are bright,  
A song of love, a song of light."
"Though flesh may fade, the deeds we do ignite…",ignite,dies,light,False,the flame that never dies.,the flame that never dies.
"Colors weep from silent canvases, whispers take form in clay’s embrace,",embrace,painted,embrace,False,"The world is a canvas, where dreams are painted,","The world is a canvas, where dreams are painted,  
And in every hue, a soul is found."
"Time stitches wrinkles in the cloth of youth,",youth,follow,youth,False,And leaves a path for the heart to follow.,"Time stitches wrinkles in the cloth of youth,  
And leaves a path for the heart to follow."
"Each year etches wisdom where youthful days once played,",played,played,stayed,False,Each year etches wisdom where youthful days once played.,Each year etches wisdom where youthful days once played.
"Whispers of the dusk that shadows all our days,",days,flight,maze,False,The night is a canvas where dreams take flight.,The night is a canvas where dreams take flight.
"Brushstrokes of thought on canvases unseen,",unseen,unseen,unseen,False,"The brushstrokes of thought on canvases unseen,","The brushstrokes of thought on canvases unseen,  
A silent dance of the soul in the frame."
"A fragile thread through shadow's weave,",weave,breeze,weave,False,"A whisper in the night, a sigh from the breeze.","A whisper in the night, a sigh from the breeze."
"Whispers fade where connection once thrived,",thrived,sigh,thrived,False,"The wind once danced with the stars, now silent, a sigh.","The wind once danced with the stars, now silent, a sigh."
"When shadows steal the ones we held so dear,",dear,gone,dear,False,"The moon’s a ghost, and stars are gone.","When shadows steal the ones we held so dear,  
The moon’s a ghost, and stars are gone."
"A mirror cracks, and in the shards I see—",see,lost,sea,False,"A shadow in the dark, where light is lost.","A shadow in the dark, where light is lost."
"Whispers of spring thaw the earth from her sleep,",sleep,sing,sweep,False,"The wind has begun to sing,","The wind has begun to sing,  
And the flowers are dancing in the breeze."
"With timid steps through the shadowed gate,",gate,edge,fate,False,And the moonlight dances on the river's edge.,And the moonlight dances on the river's edge.
"Whispers of wind weave through earth’s old rhyme,",rhyme,sing,time,False,"The night’s breath, a song in the dark, begins to sing.","The night’s breath, a song in the dark, begins to sing."
"Beneath the moon’s cold, watchful eye,",eye,,sigh,False,,"beneath the moon’s cold, watchful eye,"
"Candy wrappers rustled like whispers in the halls,",halls,halls,halls,False,Candy wrappers rustled like whispers in the halls.,"Candy wrappers rustled like whispers in the halls,  
Candy wrappers rustled like whispers in the halls."
"In the rhythm of shared hearts, we find our name,",name,name,name,False,"In the rhythm of shared hearts, we find our name.","In the rhythm of shared hearts, we find our name."
"Names etched in time’s slow turning glass,",glass,fade,glass,False,where dreams are born and where they fade.,"names etched in time’s slow turning glass,  
where dreams are born and where they fade."
"In whispers clad in velvet tone,",tone,born,stone,False,"In the quiet of dawn, where stars are born.","In the quiet of dawn, where stars are born."
"The cannons roared where silent fields once breathed,",breathed,danced,breathed,False,The stars sang where the night once danced.,The stars sang where the night once danced.
"When your heart first whispers a name in the dark,",dark,song,dark,False,And the world turns to light with a new song.,"When your heart first whispers a name in the dark,  
And the world turns to light with a new song."
"The spark of rage ignites in silent throes,",throes,dark,grows,False,"The flame of fury dances in the dark,","The flame of fury dances in the dark,  
A silent storm that breaks the night."
"A crown of shadows, a whisper undone,",undone,night,spun,False,"A flame in the dark, a light in the night.","A flame in the dark, a light in the night."
"In the mirror of the soul, a thousand faces fade,",fade,flame,stayed,False,"A single light, a single flame, a single flame.","In the mirror of the soul, a thousand faces fade,  
A single light, a single flame, a single flame."
"Love blooms like dawn in the hearts it sets free,",free,couplet,sea,False,Let me know if you'd like a different rhyming couplet!,Let me know if you'd like a different rhyming couplet!
"Whispers of the ageless few echo through the halls of dust,",dust,dark,unjust,False,"The silent stars in the night, they sing in the dark.","The silent stars in the night, they sing in the dark."
"Roots carved in stories, ancient and new,",new,song,new,False,"The wind carries the echoes, and time is a song.","The wind carries the echoes, and time is a song."
"Echoes of laughter fade in distant air,",air,song,despair,False,The wind carries the echoes of a song.,The wind carries the echoes of a song.
"Through whispering woods where wild dreams run free,",free,dance,sea,False,"In golden light, the stars above they dance,","In golden light, the stars above they dance,  
And secrets of the night they share."
"Old hands pass down the flame, but new hands shape its code,",code,flame,code,False,"The flame will never fade, for it is a living flame.","The flame will never fade, for it is a living flame."
"Whispers of dread in the quietest breath,",breath,kind,breath,False,"A shadowed path to the dark, where the night is kind.","A shadowed path to the dark, where the night is kind."
"Anchors of old in tidal streams of change,",change,new,change,False,"The tide turns, and the sea is new,","The tide turns, and the sea is new,  
A song of the sea, a song of the night."
"With trembling hands, I trace the years unread,",unread,unread,thread,False,"With trembling hands, I trace the years unread.","With trembling hands, I trace the years unread."
"Candlelit echoes of eras long gone,",gone,final,dawn,False,"sighs in quiet, deep, and final.","sighs in quiet, deep, and final."
"In whispered woods where shadows play,",play,see,grey,False,"A song of night and dreams, I see.","In whispered woods where shadows play,  
A song of night and dreams, I see."
"A flawless vase, still cracked within, a shadow draped in light,",light,true,light,False,"A mirror of the moon, still warm and true.","A mirror of the moon, still warm and true."
"Wings of dawn stir softly, whispering of roads ahead,",ahead,born,thread,False,"The path is long and winding, where dreams are born.","The path is long and winding, where dreams are born."
