first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion
"Shadows of steel descend upon the land,",land,command,sand,True,A silent storm with no hand to command.,A silent storm with no hand to command.
Whispers of rustle in a rainbow’s embrace—,embrace,grace,embrace,True,A dance of the wind through the trees' soft grace.,A dance of the wind through the trees' soft grace.
"Grandmother's hymns still hum in the walls, yet the internet sings through the smartphones of us all,",all,stories,fall,False,Her stories,"Grandmother's hymns still hum in the walls, yet the internet sings through the smartphones of us all,  
Her stories"
"Though bones to dust and whispers fade to air,",air,dare,despair,True,The spirit's flame shall never cease to dare.,The spirit's flame shall never cease to dare.
"In whispers of forever, two hearts entwine,",entwine,divine,entwine,True,"A dance through the stars, where love is divine.","A dance through the stars, where love is divine."
"Concrete hums where the streetlamps breathe,",breathe,breeze,breathe,False,Shadowed whispers in the breeze.,Shadowed whispers in the breeze.
"Whispers of spring in the frost’s last breath,",breath,depth,breath,False,A promise of bloom in the thawing depth.,A promise of bloom in the thawing depth.
"Beneath the same sky, two shadows conspire—",conspire,require,desire,True,To weave a secret only stars require.,To weave a secret only stars require.
"In the quiet rhythm of a shared heartbeat, family roots hold fast to time,",time,climb,time,True,While whispers of the past through generations climb.,While whispers of the past through generations climb.
"The silent ache where laughter once was heard,",heard,stirred,heard,True,"Now echoes drift through shadows, cold and stirred.","Now echoes drift through shadows, cold and stirred."
"In the shadow of cannon's cry, dreams lie battered and torn under sky,",sky,dawn,sigh,False,"Yet hope whispers softly, a fragile dawn.","Yet hope whispers softly, a fragile dawn."
"With trembling hand, I reach beyond the light of childhood’s flame,",flame,intertwine,name,False,To grasp the shadows where my dreams and fears still intertwine.,To grasp the shadows where my dreams and fears still intertwine.
"In flawless cracks, the light finds its way,",way,plays,grey,False,"Through shadowed veins, it dances and plays.","Through shadowed veins, it dances and plays."
"Perfection hums in flawless lines, imperfection dances there by design,",design,shine,entwine,True,A symphony of flaws makes beauty ever shine.,A symphony of flaws makes beauty ever shine.
"Whispers of autumn kiss the fading light,",light,glow,light,False,Leaves dance in gold beneath the pale moon's glow.,Leaves dance in gold beneath the pale moon's glow.
"In the weave of voices, threads of kinship shine,",shine,align,entwine,True,A tapestry woven where all hearts align.,A tapestry woven where all hearts align.
"Concrete hums where the city dreams,",dreams,seams,dreams,True,Steel whispers secrets through the seams.,Steel whispers secrets through the seams.
"Laughter echoing through the fields of my youth,",youth,rush,youth,False,Memories dancing where the wild winds rush.,Memories dancing where the wild winds rush.
"The clock's silent hands carve shadows on the wall,",wall,gone,fall,False,The fading light whispers tales of moments gone.,The fading light whispers tales of moments gone.
"Amid the city's thunder or the countryside's hush,",hush,rush,hush,True,I find my peace in moments that silence the rush.,I find my peace in moments that silence the rush.
"Whispers of winter melt into the breath of spring’s soft rise,",rise,surprise,dies,True,A symphony of blossoms greets the dawn with gentle surprise.,A symphony of blossoms greets the dawn with gentle surprise.
"Wings of dawn struggle against the night's iron chain,",chain,reign,rain,True,But hope ignites where shadows reign.,But hope ignites where shadows reign.
"Laughter echoed beneath the willow tree,",tree,breeze,sea,False,As whispers danced on the evening breeze.,As whispers danced on the evening breeze.
"Two hearts entwined where vows are sown,",sown,known,stone,True,A love that time and trials have known.,A love that time and trials have known.
"Two hearts entwined, a vow so true,",true,embrace,new,False,Forever bound in love's embrace.,Forever bound in love's embrace.
"Neon hums where the tall buildings rise,",rise,skies,dies,True,Reflections dance in the glassy skies.,Reflections dance in the glassy skies.
"I wandered through the echoes of my name,",name,lame,name,True,And found the silence where I once was lame.,And found the silence where I once was lame.
"Whispers of winter melt to spring's gentle breath,",breath,earth,breath,False,A symphony of blossoms stirs the earth.,A symphony of blossoms stirs the earth.
"In silent crowds, we pass like shadows through a fractured night,",night,flight,light,True,"Each step a whisper, lost in the endless flight.","Each step a whisper, lost in the endless flight."
"The whispering winds through ancient trees sigh,",sigh,sky,sigh,True,As moonlight dances on the silvered sky.,As moonlight dances on the silvered sky.
"The storm inside begins to roar,",roar,door,soar,True,And silence fades from door to door.,And silence fades from door to door.
"In shadowed palms, where empires rise and crumble,",crumble,whispersumble,crumble,False,So too do dreams in silent whispersumble.,So too do dreams in silent whispersumble.
"Each year a whisper, time's soft tread,",tread,spread,thread,True,"A fleeting shadow, gently spread.","Each year a whisper, time's soft tread,  
A fleeting shadow, gently spread."
"Thunder rolls within my chest, a storm no sky can hold,",hold,told,told,True,Lightning cracks the silence where my heart once softly told.,Lightning cracks the silence where my heart once softly told.
"A hearth of memories where the heart’s whispers stay,",stay,way,grey,True,A flame of love that gently lights the way.,A flame of love that gently lights the way.
"In brushstrokes and dreams, the soul begins to sing,",sing,wing,sing,True,"In whispers of light, the heart finds where it's meant to wing.","In whispers of light, the heart finds where it's meant to wing."
"The world turns on the flick of a flame, then chokes on the wind's empty name,",name,fame,name,True,And drowns in the shadow of its own fame.,And drowns in the shadow of its own fame.
"In whispered prayers, the soul takes flight,",flight,night,light,True,Seeking solace in the hush of night.,Seeking solace in the hush of night.
"My heritage sings in the rhythm of my breath,",breath,youth,breath,False,A legacy woven in the fabric of my youth.,A legacy woven in the fabric of my youth.
"Amidst the dust of ages past,",past,last,past,True,Lies the whisper of a silent last.,Lies the whisper of a silent last.
"Ancestors' whispers clash with the hum of smart machines,",machines,dreams,machines,False,Echoes of tradition fade in the glow of digital dreams.,Echoes of tradition fade in the glow of digital dreams.
"In quiet moments, hearts speak true—",true,hue,new,True,"In whispered words, love finds its hue.","In whispered words, love finds its hue."
"I placed my faith in the hands I knew best,",best,expected,breast,False,But lost my heart to the ones I least expected.,But lost my heart to the ones I least expected.
"Thunderclaps in leaders' throats, silence gnaws the weak their bones,",bones,gone,bones,False,Hope flickers where the brave have gone.,Hope flickers where the brave have gone.
"Where silhouettes of chains cling tight to dawn,",dawn,light,dawn,False,And shadows whisper promises of light.,And shadows whisper promises of light.
"Whispers of the past drift through forgotten lanes,",lanes,refrain,remains,False,Echoes of old dreams in silent refrain.,Echoes of old dreams in silent refrain.
"A whisper of dawn in the heart’s first tender spring,",spring,yield,sing,False,A blush on the horizon where night begins to yield.,A blush on the horizon where night begins to yield.
"Through shadows of self, my true face whispers,",whispers,keeps,whispers,False,A mirror of stars in the silence it keeps.,A mirror of stars in the silence it keeps.
"Old hands carve roots, new winds build skies,",skies,collide,dies,False,Young hearts chase dreams where the stars collide.,Young hearts chase dreams where the stars collide.
"Laughter dances on the breeze, a whisper of delight,",delight,moonlight,light,True,Soft as petals in the moonlight.,Soft as petals in the moonlight.
"Shadows whisper secrets where the silent stars neglect to wander,",wander,pondered,wander,False,And moonlight weaves the silence where the dreams of night are pondered.,And moonlight weaves the silence where the dreams of night are pondered.
"The storm in my chest roars loud and crude,",crude,do,crude,False,But silence is all I'm allowed to do.,But silence is all I'm allowed to do.
"The dawn of years unfolds in silent flame,",flame,name,name,True,"A whisper through the trees, a distant name.","A whisper through the trees, a distant name."
"Like shadows stirred by whispers in the night,",night,light,light,True,They dance upon the edges of the light.,They dance upon the edges of the light.
"A bloom of hearts in spring’s first breath,",breath,death,breath,True,A whisper soft of love and death.,A whisper soft of love and death.
"The storm within a chest confined,",confined,mind,wind,True,A heart that beats with silent mind.,A heart that beats with silent mind.
"Amidst the swirl of hues and symphonies unsung,",unsung,stirs,clung,False,A whisper dances where the silence stirs.,A whisper dances where the silence stirs.
"In silent corridors where shadows know my name,",name,refrain,name,False,"I walk alone, a ghost with no refrain.","I walk alone, a ghost with no refrain."
"Whispers of absence where laughter once lay,",lay,decay,grey,True,Echoes of joy in the silence decay.,Echoes of joy in the silence decay.
"Time’s pages echo with fire-lit truths,",truths,youth,truths,False,Whispers of moments that never lose their youth.,Whispers of moments that never lose their youth.
"Whispers of hope in the heart’s quiet night,",night,right,light,True,"A spark in the dark, guiding the right.","A spark in the dark, guiding the right."
"Storms whisper secrets the winds have known,",known,sown,stone,True,"Through shadows of night, their stories are sown.","Through shadows of night, their stories are sown."
"In shadows cast by towering spires, whisper the cries of silent fires,",fires,night,wires,False,A ghostly wind carries echoes through the night.,A ghostly wind carries echoes through the night.
"Golden echoes drift like dusk through the mind's old hall,",hall,call,fall,True,Silver whispers trace the walls where forgotten dreams still call.,Silver whispers trace the walls where forgotten dreams still call.
"In twilight’s grasp, where shadows plead,",plead,feed,creed,True,The stars above in silence feed.,The stars above in silence feed.
"Beneath the moon's slow-swaying gaze,",gaze,praise,maze,True,The shadows dance in silent praise.,The shadows dance in silent praise.
"In shadows spun, truth wears a masquerade,",masquerade,displayed,stayed,True,Where whispers dance and secrets are displayed.,Where whispers dance and secrets are displayed.
"Beneath the stars, our hopes take flight,",flight,night,light,True,Soar beyond the bounds of night.,Soar beyond the bounds of night.
"Whispers of rustling leaves in a tapestry of hue,",hue,grew,new,True,A dance of shadows where the daylight softly grew.,A dance of shadows where the daylight softly grew.
"Old oaks whisper tales while neon dreams reach high,",high,why,sigh,True,"Beneath the stars, the silence knows why.","Beneath the stars, the silence knows why."
"Whispers of wind through ancient tree sighs,",sighs,above,dies,False,A lullaby for the stars above.,A lullaby for the stars above.
"Through storm and silence, together we are shaped,",shaped,laid,shaped,False,"By fire and shadow, our hearts are laid.","By fire and shadow, our hearts are laid."
"In the attic of my mind, old moments softly cling,",cling,things,sing,False,Like dust on forgotten things.,Like dust on forgotten things.
"In the shadow of despair, hope's frail light gleams,",gleams,dream,dreams,False,"A whisper through the darkness, it dares to dream.","A whisper through the darkness, it dares to dream."
"Cobblestone calm meets skyline's restless sigh,",sigh,night,sigh,False,A whisper of wind through the shadows of night.,A whisper of wind through the shadows of night.
"My name may echo where the silent stars reside,",reside,tried,collide,True,But never in the hearts of those who truly tried.,But never in the hearts of those who truly tried.
"I wore my childhood like a cloak of dew,",dew,blue,new,True,Now I walk through time with a heart of blue.,Now I walk through time with a heart of blue.
"In quiet moments, hearts align,",align,unwind,entwine,False,And whispers of the soul unwind.,And whispers of the soul unwind.
"A hearth among the shadows, where the heartfinds its harbor,",harbor,harbor,harbor,False,"A whisper in the silence, where the soul finds its harbor.","A whisper in the silence, where the soul finds its harbor."
"Shells scream through the smoke-stained sky,",sky,sigh,sigh,True,A chorus of echoes in the twilight's sigh.,A chorus of echoes in the twilight's sigh.
"Wings clipped in shadow, freedom dreams in song,",song,belongs,belong,False,A heart still beats where the light belongs.,A heart still beats where the light belongs.
"Two hearts entwined, a promise in the flame,",flame,expanse,name,False,Eternal as the stars that light the night's expanse,"Two hearts entwined, a promise in the flame,  
Eternal as the stars that light the night's expanse"
"Heart pounds like thunder in a silence deep,",deep,creep,sweep,True,Light flickers faintly where the shadows creep.,Light flickers faintly where the shadows creep.
"Thunder speaks where no one can,",can,land,began,False,Lightning writes in scars upon the land.,Lightning writes in scars upon the land.
"In shadowed tongues truth oft must cloak to speak,",speak,seek,speak,True,In whispered tones the heart's deep secrets seek.,In whispered tones the heart's deep secrets seek.
"Beneath the canopy where ancient shadows play,",play,sway,grey,True,The whispers of the past begin to sway.,The whispers of the past begin to sway.
"Chains may clank in the shadow of power,",power,found,hour,False,But hope still whispers where freedom is found.,But hope still whispers where freedom is found.
"In shadowed corners where silence speaks,",speaks,seek,speaks,False,Whispers of forgotten dreams still seek.,Whispers of forgotten dreams still seek.
"Flawless edges hint at scars,",scars,stars,stars,True,Silent echoes of the stars.,Silent echoes of the stars.
"Beneath the stars where hopes take flight,",flight,night,light,True,Dreams are woven in the night.,Dreams are woven in the night.
"Two hearts entwined, through shadows and sun,",sun,undone,spun,True,Their love a flame that never goes undone.,Their love a flame that never goes undone.
"In tangled roots, a shared heartbeat thrives,",thrives,arrive,thrives,False,Where whispered secrets through the soil arrive.,Where whispered secrets through the soil arrive.
