question,intermediate,answer,intermediate_expression,prompt_type,prompt_subtype,Qwen3-0.6B_exact_match,Qwen3-0.6B_contains_answer,Qwen3-1.7B_exact_match,Qwen3-1.7B_contains_answer,Qwen3-4B_exact_match,Qwen3-4B_contains_answer,Qwen3-8B_exact_match,Qwen3-8B_contains_answer,Qwen3-14B_exact_match,Qwen3-14B_contains_answer,Qwen3-32B_exact_match,Qwen3-32B_contains_answer
The country containing New York City has its capital in which city?,United States of America,Washington D.C.,The country containing New York City,country_capital,country_capital,False,False,False,False,False,False,False,False,False,False,False,False
The country containing Ciudad de la Costa has its capital in which city?,Uruguay,Montevideo,The country containing Ciudad de la Costa,country_capital,country_capital,False,False,False,False,False,False,True,True,True,True,False,False
The country containing Namangan has its capital in which city?,Uzbekistan,Tashkent,The country containing Namangan,country_capital,country_capital,False,False,False,False,True,True,True,True,True,True,True,True
The country containing Luganville has its capital in which city?,Vanuatu,Port Vila,The country containing Luganville,country_capital,country_capital,False,False,False,False,False,False,False,False,False,False,False,False
The country containing Maracaibo has its capital in which city?,Venezuela,Caracas,The country containing Maracaibo,country_capital,country_capital,False,False,True,True,True,True,False,False,True,True,True,True
The country containing Ho Chi Minh City has its capital in which city?,Vietnam,Hanoi,The country containing Ho Chi Minh City,country_capital,country_capital,True,True,True,True,True,True,True,True,True,True,True,True
The country containing Aden has its capital in which city?,Yemen,Sana'a,The country containing Aden,country_capital,country_capital,False,False,False,False,False,False,False,False,True,True,True,True
The country containing Kitwe has its capital in which city?,Zambia,Lusaka,The country containing Kitwe,country_capital,country_capital,False,False,False,False,True,True,True,True,True,True,True,True
The country containing Bulawayo has its capital in which city?,Zimbabwe,Harare,The country containing Bulawayo,country_capital,country_capital,False,False,True,True,True,True,True,True,True,True,True,True
The state containing Birmingham has its capital in which city?,Alabama,Montgomery,The state containing Birmingham,state_capital,state_capital,False,False,False,False,False,False,False,False,True,True,True,True
The state containing Anchorage has its capital in which city?,Alaska,Juneau,The state containing Anchorage,state_capital,state_capital,False,False,False,False,True,True,True,True,True,True,True,True
The state containing Tucson has its capital in which city?,Arizona,Phoenix,The state containing Tucson,state_capital,state_capital,False,False,True,True,True,True,True,True,True,True,True,True
The state containing Fort Smith has its capital in which city?,Arkansas,Little Rock,The state containing Fort Smith,state_capital,state_capital,False,False,False,False,True,True,False,False,True,True,True,True
The state containing Los Angeles has its capital in which city?,California,Sacramento,The state containing Los Angeles,state_capital,state_capital,False,False,True,True,True,True,True,True,True,True,True,True
The state containing Colorado Springs has its capital in which city?,Colorado,Denver,The state containing Colorado Springs,state_capital,state_capital,True,True,True,True,True,True,False,False,True,True,True,True
The state containing Bridgeport has its capital in which city?,Connecticut,Hartford,The state containing Bridgeport,state_capital,state_capital,False,False,True,True,False,False,True,True,True,True,True,True
The state containing Wilmington has its capital in which city?,Delaware,Dover,The state containing Wilmington,state_capital,state_capital,False,False,False,False,False,False,False,False,False,False,False,False
The state containing Jacksonville has its capital in which city?,Florida,Tallahassee,The state containing Jacksonville,state_capital,state_capital,False,False,True,True,True,True,True,True,True,True,True,True
The state containing Augusta has its capital in which city?,Georgia,Atlanta,The state containing Augusta,state_capital,state_capital,False,False,False,False,False,False,False,False,False,False,False,False
The state containing Hilo has its capital in which city?,Hawaii,Honolulu,The state containing Hilo,state_capital,state_capital,True,True,False,False,True,True,False,False,True,True,True,True
The state containing Nampa has its capital in which city?,Idaho,Boise,The state containing Nampa,state_capital,state_capital,False,False,False,False,True,True,True,True,True,True,True,True
The state containing Chicago has its capital in which city?,Illinois,Springfield,The state containing Chicago,state_capital,state_capital,False,False,False,False,False,False,True,True,True,True,True,True
The state containing Fort Wayne has its capital in which city?,Indiana,Indianapolis,The state containing Fort Wayne,state_capital,state_capital,False,False,False,False,True,True,True,True,True,True,True,True
The state containing Cedar Rapids has its capital in which city?,Iowa,Des Moines,The state containing Cedar Rapids,state_capital,state_capital,False,False,True,True,True,True,True,True,True,True,True,True
The state containing Wichita has its capital in which city?,Kansas,Topeka,The state containing Wichita,state_capital,state_capital,False,False,False,False,True,True,True,True,True,True,True,True
The state containing Lexington has its capital in which city?,Kentucky,Frankfort,The state containing Lexington,state_capital,state_capital,False,False,False,False,True,True,True,True,True,True,True,True
The state containing New Orleans has its capital in which city?,Louisiana,Baton Rouge,The state containing New Orleans,state_capital,state_capital,False,False,False,False,True,True,True,True,True,True,True,True
The state containing Bangor has its capital in which city?,Maine,Augusta,The state containing Portland,state_capital,state_capital,False,False,False,False,False,False,True,True,True,True,True,True
The state containing Baltimore has its capital in which city?,Maryland,Annapolis,The state containing Baltimore,state_capital,state_capital,False,False,False,False,True,True,True,True,True,True,True,True
The state containing Worcester has its capital in which city?,Massachusetts,Boston,The state containing Worcester,state_capital,state_capital,False,False,False,False,True,True,True,True,True,True,True,True
