planned,article,predicted_article,article_correct,predicted_planned,planned_correct,predicted_planned_wrong_article,planned_wrong_article_correct,prob_article,prob_a,prob_an,correct_article_higher,prob_planned,prob_planned_wrong_article,ic_planned,ic_article,ic_description,prompt_before_article,prompt_with_article,prompt_with_wrong_article
fish,a,a,True,fish,True,example,False,0.8624521493911743,0.8624521493911743,0.07529356330633163,True,0.29637545347213745,0.2567994296550751,badge,a,The small metal or plastic pin worn on clothing to show membership or achievement is a badge,"<|im_start|>user
The small metal or plastic pin worn on clothing to show membership or achievement is a badge. The aquatic animal with gills and fins that swims in water and breathes underwater is","<|im_start|>user
The small metal or plastic pin worn on clothing to show membership or achievement is a badge. The aquatic animal with gills and fins that swims in water and breathes underwater is a","<|im_start|>user
The small metal or plastic pin worn on clothing to show membership or achievement is a badge. The aquatic animal with gills and fins that swims in water and breathes underwater is an"
flashlight,a,a,True,flashlight,True,electric,False,0.862199068069458,0.862199068069458,0.03830685466527939,True,0.6085514426231384,0.4729214608669281,lantern,a,The glass-enclosed light that can be carried by hand to illuminate dark areas is a lantern,"<|im_start|>user
The glass-enclosed light that can be carried by hand to illuminate dark areas is a lantern. The handheld battery-powered device that creates a beam of light in darkness is","<|im_start|>user
The glass-enclosed light that can be carried by hand to illuminate dark areas is a lantern. The handheld battery-powered device that creates a beam of light in darkness is a","<|im_start|>user
The glass-enclosed light that can be carried by hand to illuminate dark areas is a lantern. The handheld battery-powered device that creates a beam of light in darkness is an"
flower,a,a,True,flower,True,example,False,0.7490101456642151,0.7490101456642151,0.024740859866142273,True,0.4379656910896301,0.18864454329013824,cardigan,a,The knitted sweater that opens in front with buttons or a zipper is a cardigan,"<|im_start|>user
The knitted sweater that opens in front with buttons or a zipper is a cardigan. The colorful blooming part of a plant that bees visit for nectar is","<|im_start|>user
The knitted sweater that opens in front with buttons or a zipper is a cardigan. The colorful blooming part of a plant that bees visit for nectar is a","<|im_start|>user
The knitted sweater that opens in front with buttons or a zipper is a cardigan. The colorful blooming part of a plant that bees visit for nectar is an"
flute,a,a,True,flute,True,instrument,False,0.7673037648200989,0.7673037648200989,0.13564370572566986,True,0.6946781873703003,0.5127471685409546,eagle,an,The large bird of prey with a hooked beak and powerful talons that soars high is an eagle,"<|im_start|>user
The large bird of prey with a hooked beak and powerful talons that soars high is an eagle. The long thin musical instrument you blow across to make melodic sounds is","<|im_start|>user
The large bird of prey with a hooked beak and powerful talons that soars high is an eagle. The long thin musical instrument you blow across to make melodic sounds is a","<|im_start|>user
The large bird of prey with a hooked beak and powerful talons that soars high is an eagle. The long thin musical instrument you blow across to make melodic sounds is an"
frog,a,a,True,frog,True,example,False,0.9293105006217957,0.9293105006217957,0.032216161489486694,True,0.2427748441696167,0.1711442470550537,camel,a,The desert animal with humps on its back that can go long periods without water is a camel,"<|im_start|>user
The desert animal with humps on its back that can go long periods without water is a camel. The green amphibian that hops and croaks and catches flies with its tongue is","<|im_start|>user
The desert animal with humps on its back that can go long periods without water is a camel. The green amphibian that hops and croaks and catches flies with its tongue is a","<|im_start|>user
The desert animal with humps on its back that can go long periods without water is a camel. The green amphibian that hops and croaks and catches flies with its tongue is an"
goat,a,a,True,cow,False,animal,False,0.7249435186386108,0.7249435186386108,0.032638564705848694,True,0.17167626321315765,0.3161943256855011,kitchen,a,The room in a house where food is prepared and cooked is a kitchen,"<|im_start|>user
The room in a house where food is prepared and cooked is a kitchen. The horned farm animal that climbs mountains and gives milk for cheese is","<|im_start|>user
The room in a house where food is prepared and cooked is a kitchen. The horned farm animal that climbs mountains and gives milk for cheese is a","<|im_start|>user
The room in a house where food is prepared and cooked is a kitchen. The horned farm animal that climbs mountains and gives milk for cheese is an"
grape,a,a,True,fruit,False,orch,False,0.5084330439567566,0.5084330439567566,0.03153624013066292,True,0.12437038123607635,0.23751063644886017,airbag,an,The safety device that rapidly inflates during a car crash to protect passengers is an airbag,"<|im_start|>user
The safety device that rapidly inflates during a car crash to protect passengers is an airbag. The small round purple or green fruit that grows in clusters on vines is","<|im_start|>user
The safety device that rapidly inflates during a car crash to protect passengers is an airbag. The small round purple or green fruit that grows in clusters on vines is a","<|im_start|>user
The safety device that rapidly inflates during a car crash to protect passengers is an airbag. The small round purple or green fruit that grows in clusters on vines is an"
hamburger,a,a,True,sandwich,False,example,False,0.6796109676361084,0.6796109676361084,0.04866281524300575,True,0.09401778131723404,0.5911270976066589,altar,an,The raised platform in a church where religious ceremonies are performed is an altar,"<|im_start|>user
The raised platform in a church where religious ceremonies are performed is an altar. The sandwich of ground beef in a bun often served with fries is","<|im_start|>user
The raised platform in a church where religious ceremonies are performed is an altar. The sandwich of ground beef in a bun often served with fries is a","<|im_start|>user
The raised platform in a church where religious ceremonies are performed is an altar. The sandwich of ground beef in a bun often served with fries is an"
horse,a,a,True,horse,True,animal,False,0.9511778950691223,0.9511778950691223,0.02010529115796089,True,0.6201310157775879,0.3969336450099945,blouse,a,The loose-fitting shirt typically worn by women with buttons or ties is a blouse,"<|im_start|>user
The loose-fitting shirt typically worn by women with buttons or ties is a blouse. The large four-legged animal that people ride and that neighs and gallops is","<|im_start|>user
The loose-fitting shirt typically worn by women with buttons or ties is a blouse. The large four-legged animal that people ride and that neighs and gallops is a","<|im_start|>user
The loose-fitting shirt typically worn by women with buttons or ties is a blouse. The large four-legged animal that people ride and that neighs and gallops is an"
hotdog,a,a,True,bun,False,example,False,0.409721702337265,0.409721702337265,0.02308312989771366,True,0.052694231271743774,0.8973746299743652,diploma,a,The certificate that shows you graduated from school or completed a course of study is a diploma,"<|im_start|>user
The certificate that shows you graduated from school or completed a course of study is a diploma. The cylindrical sausage served in a split bun at baseball games is","<|im_start|>user
The certificate that shows you graduated from school or completed a course of study is a diploma. The cylindrical sausage served in a split bun at baseball games is a","<|im_start|>user
The certificate that shows you graduated from school or completed a course of study is a diploma. The cylindrical sausage served in a split bun at baseball games is an"
house,a,a,True,house,True,apartment,False,0.888957679271698,0.888957679271698,0.024821234866976738,True,0.43810132145881653,0.46382108330726624,sled,a,The flat vehicle for sliding down snowy hills that children ride on is a sled,"<|im_start|>user
The flat vehicle for sliding down snowy hills that children ride on is a sled. The building where people live with rooms kitchen and bedrooms is","<|im_start|>user
The flat vehicle for sliding down snowy hills that children ride on is a sled. The building where people live with rooms kitchen and bedrooms is a","<|im_start|>user
The flat vehicle for sliding down snowy hills that children ride on is a sled. The building where people live with rooms kitchen and bedrooms is an"
