spanish_noun,english_noun,article,predicted_article,article_correct,predicted_noun,noun_correct,predicted_noun_wrong_article,noun_wrong_article_correct,prob_article,prob_noun,prob_noun_wrong_article,ic_spanish_noun,ic_english_noun,ic_article,ic_description,prompt_before_article,prompt_with_article,prompt_with_wrong_article
cuerno,horn,el,el,True,cu,True,cu,True,0.9375,0.98828125,0.51171875,librero,bookshelf,el,El mueble donde organizas libros es el librero,El mueble donde organizas libros es el librero. La protuberancia dura que tienen algunos animales en la cabeza es,El mueble donde organizas libros es el librero. La protuberancia dura que tienen algunos animales en la cabeza es el,El mueble donde organizas libros es el librero. La protuberancia dura que tienen algunos animales en la cabeza es la
caballo,horse,el,el,True,cab,True,y,False,0.5859375,1.0,0.40234375,peine,comb,el,El objeto con dientes que usas para arreglar el cabello es el peine,El objeto con dientes que usas para arreglar el cabello es el peine. El animal grande que montas y que galopa es,El objeto con dientes que usas para arreglar el cabello es el peine. El animal grande que montas y que galopa es el,El objeto con dientes que usas para arreglar el cabello es el peine. El animal grande que montas y que galopa es la
herradura,horseshoe,la,el,False,herr,True,cas,False,0.6171875,0.349609375,0.640625,insecto,bug,el,El animal pequeño de seis patas que a veces molesta es el insecto,El animal pequeño de seis patas que a veces molesta es el insecto. El objeto de metal que protege las patas de los caballos es,El animal pequeño de seis patas que a veces molesta es el insecto. El objeto de metal que protege las patas de los caballos es la,El animal pequeño de seis patas que a veces molesta es el insecto. El objeto de metal que protege las patas de los caballos es el
perro caliente,hotdog,el,un,False,pan,False,hamburg,False,0.5390625,0.177734375,0.20703125,pulgar,thumb,el,El dedo gordo de la mano es el pulgar,El dedo gordo de la mano es el pulgar. La salchicha en pan que vendes en puestos callejeros es,El dedo gordo de la mano es el pulgar. La salchicha en pan que vendes en puestos callejeros es el,El dedo gordo de la mano es el pulgar. La salchicha en pan que vendes en puestos callejeros es la
casa,house,la,la,True,casa,True,hog,False,0.75,0.97265625,0.9921875,arena,sand,la,Los granos pequeños que cubren las playas es la arena,Los granos pequeños que cubren las playas es la arena. El lugar donde vives con tu familia es,Los granos pequeños que cubren las playas es la arena. El lugar donde vives con tu familia es la,Los granos pequeños que cubren las playas es la arena. El lugar donde vives con tu familia es el
tapón de rueda,hubcap,el,el,True,centro,False,ll,False,0.447265625,0.0947265625,0.259765625,monociclo,unicycle,el,La bicicleta de una sola rueda es el monociclo,La bicicleta de una sola rueda es el monociclo. La cubierta decorativa del centro de las llantas es,La bicicleta de una sola rueda es el monociclo. La cubierta decorativa del centro de las llantas es el,La bicicleta de una sola rueda es el monociclo. La cubierta decorativa del centro de las llantas es la
frasco,jar,el,el,True,fr,True,bot,False,0.51953125,0.65234375,0.31640625,margarita,daisy,la,La flor blanca con centro amarillo muy común es la margarita,La flor blanca con centro amarillo muy común es la margarita. El recipiente de vidrio con tapa donde guardas conservas es,La flor blanca con centro amarillo muy común es la margarita. El recipiente de vidrio con tapa donde guardas conservas es el,La flor blanca con centro amarillo muy común es la margarita. El recipiente de vidrio con tapa donde guardas conservas es la
vaqueros,jeans,los,los,True,va,True,blue,False,0.9375,0.63671875,0.47265625,gaviota,seagull,la,El ave blanca que vuela cerca del mar es la gaviota,El ave blanca que vuela cerca del mar es la gaviota. Los pantalones de mezclilla azul muy populares son,El ave blanca que vuela cerca del mar es la gaviota. Los pantalones de mezclilla azul muy populares son los,El ave blanca que vuela cerca del mar es la gaviota. Los pantalones de mezclilla azul muy populares son las
cometa,kite,la,el,False,com,True,av,False,0.60546875,0.84375,0.58203125,elefante,elephant,el,El mamífero gigante con trompa y colmillos es el elefante,El mamífero gigante con trompa y colmillos es el elefante. El juguete de papel que vuela con el viento es,El mamífero gigante con trompa y colmillos es el elefante. El juguete de papel que vuela con el viento es la,El mamífero gigante con trompa y colmillos es el elefante. El juguete de papel que vuela con el viento es el
rodilla,knee,la,la,True,rod,True,mus,False,0.8671875,0.90234375,0.31640625,gusano,maggot,el,La larva blanca que sale en la carne podrida es el gusano,La larva blanca que sale en la carne podrida es el gusano. La articulación que une el muslo con la pierna es,La larva blanca que sale en la carne podrida es el gusano. La articulación que une el muslo con la pierna es la,La larva blanca que sale en la carne podrida es el gusano. La articulación que une el muslo con la pierna es el
escalera,ladder,la,una,False,escal,True,p,False,0.6953125,0.875,0.2041015625,tulipán,tulip,el,La flor de colores vivos que florece en primavera es el tulipán,La flor de colores vivos que florece en primavera es el tulipán. Los escalones portátiles que usas para subir alto es,La flor de colores vivos que florece en primavera es el tulipán. Los escalones portátiles que usas para subir alto es la,La flor de colores vivos que florece en primavera es el tulipán. Los escalones portátiles que usas para subir alto es el
farol,lantern,el,el,True,far,True,lint,False,0.5703125,0.5703125,0.984375,mochila,backpack,la,La bolsa que cargas en la espalda es la mochila,La bolsa que cargas en la espalda es la mochila. La lámpara portátil que usaban antes de la electricidad es,La bolsa que cargas en la espalda es la mochila. La lámpara portátil que usaban antes de la electricidad es el,La bolsa que cargas en la espalda es la mochila. La lámpara portátil que usaban antes de la electricidad es la
hoja,leaf,la,la,True,ho,True,foll,False,0.74609375,0.99609375,0.466796875,espátula,spatula,la,El utensilio plano que volteas comida es la espátula,El utensilio plano que volteas comida es la espátula. La parte verde y plana que crece en las ramas es,El utensilio plano que volteas comida es la espátula. La parte verde y plana que crece en las ramas es la,El utensilio plano que volteas comida es la espátula. La parte verde y plana que crece en las ramas es el
limón,lemon,el,la,False,lim,True,lim,True,0.6171875,0.99609375,0.78515625,tábano,horsefly,el,El insecto grande que pica a los caballos es el tábano,El insecto grande que pica a los caballos es el tábano. La fruta amarilla y ácida que usas en bebidas es,El insecto grande que pica a los caballos es el tábano. La fruta amarilla y ácida que usas en bebidas es el,El insecto grande que pica a los caballos es el tábano. La fruta amarilla y ácida que usas en bebidas es la
leopardo,leopard,el,el,True,le,True,pan,False,0.9140625,0.89453125,0.76953125,revista,magazine,la,La publicación con fotos e historias que lees es la revista,La publicación con fotos e historias que lees es la revista. El felino manchado que caza en África y Asia es,La publicación con fotos e historias que lees es la revista. El felino manchado que caza en África y Asia es el,La publicación con fotos e historias que lees es la revista. El felino manchado que caza en África y Asia es la
bombilla,lightbulb,la,la,True,bomb,True,bomb,True,0.921875,0.7109375,0.52734375,cordero,lamb,el,El bebé de la oveja que bala tiernamente es el cordero,El bebé de la oveja que bala tiernamente es el cordero. El objeto de vidrio que da luz eléctrica es,El bebé de la oveja que bala tiernamente es el cordero. El objeto de vidrio que da luz eléctrica es la,El bebé de la oveja que bala tiernamente es el cordero. El objeto de vidrio que da luz eléctrica es el
revista,magazine,la,de,False,rev,True,peri,False,0.220703125,0.2216796875,0.1318359375,salsa,gravy,la,El líquido espeso que acompaña la carne es la salsa,El líquido espeso que acompaña la carne es la salsa. La publicación con fotos e historias que lees es,El líquido espeso que acompaña la carne es la salsa. La publicación con fotos e historias que lees es la,El líquido espeso que acompaña la carne es la salsa. La publicación con fotos e historias que lees es el
buzón,mailbox,el,el,True,buz,True,c,False,0.67578125,0.9921875,0.419921875,palomitas,popcorn,las,Los granos de maíz inflados que comes en el cine son las palomitas,Los granos de maíz inflados que comes en el cine son las palomitas. La caja donde el cartero deja las cartas es,Los granos de maíz inflados que comes en el cine son las palomitas. La caja donde el cartero deja las cartas es el,Los granos de maíz inflados que comes en el cine son las palomitas. La caja donde el cartero deja las cartas es la
mango,mango,el,la,False,mango,True,pap,False,0.64453125,0.96484375,0.44921875,avispa,wasp,la,El insecto rayado que puede picar es la avispa,El insecto rayado que puede picar es la avispa. La fruta tropical dulce de color naranja es,El insecto rayado que puede picar es la avispa. La fruta tropical dulce de color naranja es el,El insecto rayado que puede picar es la avispa. La fruta tropical dulce de color naranja es la
colchón,mattress,el,la,False,col,True,alm,False,0.55078125,0.9921875,0.98828125,sapo,toad,el,El anfibio parecido a la rana pero más grande es el sapo,El anfibio parecido a la rana pero más grande es el sapo. La parte suave de la cama donde descansa tu cuerpo es,El anfibio parecido a la rana pero más grande es el sapo. La parte suave de la cama donde descansa tu cuerpo es el,El anfibio parecido a la rana pero más grande es el sapo. La parte suave de la cama donde descansa tu cuerpo es la
pastel de carne,meatloaf,el,el,True,past,True,alb,False,0.431640625,0.73046875,0.30859375,lince,bobcat,el,El felino salvaje de orejas puntiagudas es el lince,El felino salvaje de orejas puntiagudas es el lince. El platillo horneado hecho con carne molida es,El felino salvaje de orejas puntiagudas es el lince. El platillo horneado hecho con carne molida es el,El felino salvaje de orejas puntiagudas es el lince. El platillo horneado hecho con carne molida es la
microscopio,microscope,el,el,True,micro,True,l,False,0.96484375,0.9921875,0.9921875,tablero,backboard,el,La superficie vertical donde rebota la pelota de básquet es el tablero,La superficie vertical donde rebota la pelota de básquet es el tablero. El instrumento que agranda cosas muy pequeñas es,La superficie vertical donde rebota la pelota de básquet es el tablero. El instrumento que agranda cosas muy pequeñas es el,La superficie vertical donde rebota la pelota de básquet es el tablero. El instrumento que agranda cosas muy pequeñas es la
trampa para ratones,mousetrap,la,la,True,tr,True,tr,True,0.58203125,0.9453125,0.333984375,pantano,swamp,el,El terreno húmedo lleno de lodo es el pantano,El terreno húmedo lleno de lodo es el pantano. El aparato que atrapas los roedores pequeños es,El terreno húmedo lleno de lodo es el pantano. El aparato que atrapas los roedores pequeños es la,El terreno húmedo lleno de lodo es el pantano. El aparato que atrapas los roedores pequeños es el
mula,mule,la,el,False,m,True,m,True,0.97265625,0.98046875,0.8359375,galleta,cookie,la,El dulce crujiente que horneas en la cocina es la galleta,El dulce crujiente que horneas en la cocina es la galleta. El animal híbrido entre caballo y burro es,El dulce crujiente que horneas en la cocina es la galleta. El animal híbrido entre caballo y burro es la,El dulce crujiente que horneas en la cocina es la galleta. El animal híbrido entre caballo y burro es el
