spanish_noun,english_noun,article,predicted_article,article_correct,predicted_noun,noun_correct,predicted_noun_wrong_article,noun_wrong_article_correct,prob_article,prob_noun,prob_noun_wrong_article,ic_spanish_noun,ic_english_noun,ic_article,ic_description,prompt_before_article,prompt_with_article,prompt_with_wrong_article
pistola,handgun,la,el,False,pist,True,rev,False,0.5546875,0.9296875,0.921875,pasaporte,passport,el,El documento que necesitas para viajar a otros países es el pasaporte,El documento que necesitas para viajar a otros países es el pasaporte. El arma de fuego pequeña que se usa con una mano es,El documento que necesitas para viajar a otros países es el pasaporte. El arma de fuego pequeña que se usa con una mano es la,El documento que necesitas para viajar a otros países es el pasaporte. El arma de fuego pequeña que se usa con una mano es el
cuerno,horn,el,el,True,cu,True,cr,False,0.87109375,0.59765625,0.302734375,librero,bookshelf,el,El mueble donde organizas libros es el librero,El mueble donde organizas libros es el librero. La protuberancia dura que tienen algunos animales en la cabeza es,El mueble donde organizas libros es el librero. La protuberancia dura que tienen algunos animales en la cabeza es el,El mueble donde organizas libros es el librero. La protuberancia dura que tienen algunos animales en la cabeza es la
caballo,horse,el,el,True,cab,True,cab,True,0.96484375,1.0,0.7265625,peine,comb,el,El objeto con dientes que usas para arreglar el cabello es el peine,El objeto con dientes que usas para arreglar el cabello es el peine. El animal grande que montas y que galopa es,El objeto con dientes que usas para arreglar el cabello es el peine. El animal grande que montas y que galopa es el,El objeto con dientes que usas para arreglar el cabello es el peine. El animal grande que montas y que galopa es la
herradura,horseshoe,la,el,False,venda,False,est,False,0.6328125,0.166015625,0.349609375,insecto,bug,el,El animal pequeño de seis patas que a veces molesta es el insecto,El animal pequeño de seis patas que a veces molesta es el insecto. El objeto de metal que protege las patas de los caballos es,El animal pequeño de seis patas que a veces molesta es el insecto. El objeto de metal que protege las patas de los caballos es la,El animal pequeño de seis patas que a veces molesta es el insecto. El objeto de metal que protege las patas de los caballos es el
perro caliente,hotdog,el,un,False,pan,False,que,False,0.314453125,0.1845703125,0.07763671875,pulgar,thumb,el,El dedo gordo de la mano es el pulgar,El dedo gordo de la mano es el pulgar. La salchicha en pan que vendes en puestos callejeros es,El dedo gordo de la mano es el pulgar. La salchicha en pan que vendes en puestos callejeros es el,El dedo gordo de la mano es el pulgar. La salchicha en pan que vendes en puestos callejeros es la
casa,house,la,tu,False,casa,True,hog,False,0.482421875,0.86328125,0.98828125,arena,sand,la,Los granos pequeños que cubren las playas es la arena,Los granos pequeños que cubren las playas es la arena. El lugar donde vives con tu familia es,Los granos pequeños que cubren las playas es la arena. El lugar donde vives con tu familia es la,Los granos pequeños que cubren las playas es la arena. El lugar donde vives con tu familia es el
tapón de rueda,hubcap,el,la,False,centro,False,parte,False,0.333984375,0.11083984375,0.1962890625,monociclo,unicycle,el,La bicicleta de una sola rueda es el monociclo,La bicicleta de una sola rueda es el monociclo. La cubierta decorativa del centro de las llantas es,La bicicleta de una sola rueda es el monociclo. La cubierta decorativa del centro de las llantas es el,La bicicleta de una sola rueda es el monociclo. La cubierta decorativa del centro de las llantas es la
frasco,jar,el,el,True,fr,True,bot,False,0.40234375,0.1650390625,0.6875,margarita,daisy,la,La flor blanca con centro amarillo muy común es la margarita,La flor blanca con centro amarillo muy común es la margarita. El recipiente de vidrio con tapa donde guardas conservas es,La flor blanca con centro amarillo muy común es la margarita. El recipiente de vidrio con tapa donde guardas conservas es el,La flor blanca con centro amarillo muy común es la margarita. El recipiente de vidrio con tapa donde guardas conservas es la
vaqueros,jeans,los,los,True,pant,False,cam,False,0.439453125,0.392578125,0.287109375,gaviota,seagull,la,El ave blanca que vuela cerca del mar es la gaviota,El ave blanca que vuela cerca del mar es la gaviota. Los pantalones de mezclilla azul muy populares son,El ave blanca que vuela cerca del mar es la gaviota. Los pantalones de mezclilla azul muy populares son los,El ave blanca que vuela cerca del mar es la gaviota. Los pantalones de mezclilla azul muy populares son las
cometa,kite,la,el,False,com,True,glo,False,0.8046875,0.8515625,0.984375,elefante,elephant,el,El mamífero gigante con trompa y colmillos es el elefante,El mamífero gigante con trompa y colmillos es el elefante. El juguete de papel que vuela con el viento es,El mamífero gigante con trompa y colmillos es el elefante. El juguete de papel que vuela con el viento es la,El mamífero gigante con trompa y colmillos es el elefante. El juguete de papel que vuela con el viento es el
rodilla,knee,la,la,True,c,False,______,False,0.55078125,0.443359375,0.1533203125,gusano,maggot,el,La larva blanca que sale en la carne podrida es el gusano,La larva blanca que sale en la carne podrida es el gusano. La articulación que une el muslo con la pierna es,La larva blanca que sale en la carne podrida es el gusano. La articulación que une el muslo con la pierna es la,La larva blanca que sale en la carne podrida es el gusano. La articulación que une el muslo con la pierna es el
escalera,ladder,la,el,False,escal,True,escal,True,0.55859375,0.83203125,0.5078125,tulipán,tulip,el,La flor de colores vivos que florece en primavera es el tulipán,La flor de colores vivos que florece en primavera es el tulipán. Los escalones portátiles que usas para subir alto es,La flor de colores vivos que florece en primavera es el tulipán. Los escalones portátiles que usas para subir alto es la,La flor de colores vivos que florece en primavera es el tulipán. Los escalones portátiles que usas para subir alto es el
farol,lantern,el,la,False,vel,False,lint,False,0.77734375,0.21875,0.4453125,mochila,backpack,la,La bolsa que cargas en la espalda es la mochila,La bolsa que cargas en la espalda es la mochila. La lámpara portátil que usaban antes de la electricidad es,La bolsa que cargas en la espalda es la mochila. La lámpara portátil que usaban antes de la electricidad es el,La bolsa que cargas en la espalda es la mochila. La lámpara portátil que usaban antes de la electricidad es la
hoja,leaf,la,la,True,ho,True,tal,False,0.61328125,0.90234375,0.46484375,espátula,spatula,la,El utensilio plano que volteas comida es la espátula,El utensilio plano que volteas comida es la espátula. La parte verde y plana que crece en las ramas es,El utensilio plano que volteas comida es la espátula. La parte verde y plana que crece en las ramas es la,El utensilio plano que volteas comida es la espátula. La parte verde y plana que crece en las ramas es el
limón,lemon,el,la,False,lim,True,pi,False,0.58203125,0.62890625,0.427734375,tábano,horsefly,el,El insecto grande que pica a los caballos es el tábano,El insecto grande que pica a los caballos es el tábano. La fruta amarilla y ácida que usas en bebidas es,El insecto grande que pica a los caballos es el tábano. La fruta amarilla y ácida que usas en bebidas es el,El insecto grande que pica a los caballos es el tábano. La fruta amarilla y ácida que usas en bebidas es la
leopardo,leopard,el,el,True,le,True,j,False,0.94140625,0.84375,0.423828125,revista,magazine,la,La publicación con fotos e historias que lees es la revista,La publicación con fotos e historias que lees es la revista. El felino manchado que caza en África y Asia es,La publicación con fotos e historias que lees es la revista. El felino manchado que caza en África y Asia es el,La publicación con fotos e historias que lees es la revista. El felino manchado que caza en África y Asia es la
bombilla,lightbulb,la,la,True,bomb,True,foc,False,0.44921875,0.62890625,0.1455078125,cordero,lamb,el,El bebé de la oveja que bala tiernamente es el cordero,El bebé de la oveja que bala tiernamente es el cordero. El objeto de vidrio que da luz eléctrica es,El bebé de la oveja que bala tiernamente es el cordero. El objeto de vidrio que da luz eléctrica es la,El bebé de la oveja que bala tiernamente es el cordero. El objeto de vidrio que da luz eléctrica es el
revista,magazine,la,una,False,public,False,contenido,False,0.1455078125,0.10791015625,0.2197265625,salsa,gravy,la,El líquido espeso que acompaña la carne es la salsa,El líquido espeso que acompaña la carne es la salsa. La publicación con fotos e historias que lees es,El líquido espeso que acompaña la carne es la salsa. La publicación con fotos e historias que lees es la,El líquido espeso que acompaña la carne es la salsa. La publicación con fotos e historias que lees es el
buzón,mailbox,el,el,True,buz,True,c,False,0.365234375,0.6875,0.59375,palomitas,popcorn,las,Los granos de maíz inflados que comes en el cine son las palomitas,Los granos de maíz inflados que comes en el cine son las palomitas. La caja donde el cartero deja las cartas es,Los granos de maíz inflados que comes en el cine son las palomitas. La caja donde el cartero deja las cartas es el,Los granos de maíz inflados que comes en el cine son las palomitas. La caja donde el cartero deja las cartas es la
mango,mango,el,el,True,mango,True,pi,False,0.5,0.7890625,0.33984375,avispa,wasp,la,El insecto rayado que puede picar es la avispa,El insecto rayado que puede picar es la avispa. La fruta tropical dulce de color naranja es,El insecto rayado que puede picar es la avispa. La fruta tropical dulce de color naranja es el,El insecto rayado que puede picar es la avispa. La fruta tropical dulce de color naranja es la
colchón,mattress,el,la,False,col,True,alm,False,0.67578125,0.98046875,0.427734375,sapo,toad,el,El anfibio parecido a la rana pero más grande es el sapo,El anfibio parecido a la rana pero más grande es el sapo. La parte suave de la cama donde descansa tu cuerpo es,El anfibio parecido a la rana pero más grande es el sapo. La parte suave de la cama donde descansa tu cuerpo es el,El anfibio parecido a la rana pero más grande es el sapo. La parte suave de la cama donde descansa tu cuerpo es la
pastel de carne,meatloaf,el,el,True,t,False,em,False,0.91796875,0.65234375,0.337890625,lince,bobcat,el,El felino salvaje de orejas puntiagudas es el lince,El felino salvaje de orejas puntiagudas es el lince. El platillo horneado hecho con carne molida es,El felino salvaje de orejas puntiagudas es el lince. El platillo horneado hecho con carne molida es el,El felino salvaje de orejas puntiagudas es el lince. El platillo horneado hecho con carne molida es la
microscopio,microscope,el,el,True,micro,True,micro,True,0.98828125,1.0,0.86328125,tablero,backboard,el,La superficie vertical donde rebota la pelota de básquet es el tablero,La superficie vertical donde rebota la pelota de básquet es el tablero. El instrumento que agranda cosas muy pequeñas es,La superficie vertical donde rebota la pelota de básquet es el tablero. El instrumento que agranda cosas muy pequeñas es el,La superficie vertical donde rebota la pelota de básquet es el tablero. El instrumento que agranda cosas muy pequeñas es la
trampa para ratones,mousetrap,la,la,True,tr,True,tr,True,0.515625,0.9296875,0.275390625,pantano,swamp,el,El terreno húmedo lleno de lodo es el pantano,El terreno húmedo lleno de lodo es el pantano. El aparato que atrapas los roedores pequeños es,El terreno húmedo lleno de lodo es el pantano. El aparato que atrapas los roedores pequeños es la,El terreno húmedo lleno de lodo es el pantano. El aparato que atrapas los roedores pequeños es el
