spanish_noun,english_noun,article,predicted_article,article_correct,predicted_noun,noun_correct,predicted_noun_wrong_article,noun_wrong_article_correct,prob_article,prob_noun,prob_noun_wrong_article,ic_spanish_noun,ic_english_noun,ic_article,ic_description,prompt_before_article,prompt_with_article,prompt_with_wrong_article
pistola,handgun,la,el,False,pist,True,rev,False,0.890625,1.0,0.93359375,pasaporte,passport,el,El documento que necesitas para viajar a otros países es el pasaporte,El documento que necesitas para viajar a otros países es el pasaporte. El arma de fuego pequeña que se usa con una mano es,El documento que necesitas para viajar a otros países es el pasaporte. El arma de fuego pequeña que se usa con una mano es la,El documento que necesitas para viajar a otros países es el pasaporte. El arma de fuego pequeña que se usa con una mano es el
cuerno,horn,el,el,True,cu,True,corn,False,0.84765625,1.0,0.765625,librero,bookshelf,el,El mueble donde organizas libros es el librero,El mueble donde organizas libros es el librero. La protuberancia dura que tienen algunos animales en la cabeza es,El mueble donde organizas libros es el librero. La protuberancia dura que tienen algunos animales en la cabeza es el,El mueble donde organizas libros es el librero. La protuberancia dura que tienen algunos animales en la cabeza es la
caballo,horse,el,el,True,cab,True,cab,True,0.9921875,1.0,0.96875,peine,comb,el,El objeto con dientes que usas para arreglar el cabello es el peine,El objeto con dientes que usas para arreglar el cabello es el peine. El animal grande que montas y que galopa es,El objeto con dientes que usas para arreglar el cabello es el peine. El animal grande que montas y que galopa es el,El objeto con dientes que usas para arreglar el cabello es el peine. El animal grande que montas y que galopa es la
herradura,horseshoe,la,el,False,herr,True,cas,False,0.61328125,0.314453125,0.8671875,insecto,bug,el,El animal pequeño de seis patas que a veces molesta es el insecto,El animal pequeño de seis patas que a veces molesta es el insecto. El objeto de metal que protege las patas de los caballos es,El animal pequeño de seis patas que a veces molesta es el insecto. El objeto de metal que protege las patas de los caballos es la,El animal pequeño de seis patas que a veces molesta es el insecto. El objeto de metal que protege las patas de los caballos es el
perro caliente,hotdog,el,un,False,hot,False,de,False,0.462890625,0.5546875,0.1650390625,pulgar,thumb,el,El dedo gordo de la mano es el pulgar,El dedo gordo de la mano es el pulgar. La salchicha en pan que vendes en puestos callejeros es,El dedo gordo de la mano es el pulgar. La salchicha en pan que vendes en puestos callejeros es el,El dedo gordo de la mano es el pulgar. La salchicha en pan que vendes en puestos callejeros es la
casa,house,la,tu,False,casa,True,hog,False,0.50390625,0.98046875,0.9921875,arena,sand,la,Los granos pequeños que cubren las playas es la arena,Los granos pequeños que cubren las playas es la arena. El lugar donde vives con tu familia es,Los granos pequeños que cubren las playas es la arena. El lugar donde vives con tu familia es la,Los granos pequeños que cubren las playas es la arena. El lugar donde vives con tu familia es el
tapón de rueda,hubcap,el,el,True,ne,False,cub,False,0.65234375,0.08203125,0.306640625,monociclo,unicycle,el,La bicicleta de una sola rueda es el monociclo,La bicicleta de una sola rueda es el monociclo. La cubierta decorativa del centro de las llantas es,La bicicleta de una sola rueda es el monociclo. La cubierta decorativa del centro de las llantas es el,La bicicleta de una sola rueda es el monociclo. La cubierta decorativa del centro de las llantas es la
frasco,jar,el,el,True,tar,False,conserv,False,0.33203125,0.7421875,0.59765625,margarita,daisy,la,La flor blanca con centro amarillo muy común es la margarita,La flor blanca con centro amarillo muy común es la margarita. El recipiente de vidrio con tapa donde guardas conservas es,La flor blanca con centro amarillo muy común es la margarita. El recipiente de vidrio con tapa donde guardas conservas es el,La flor blanca con centro amarillo muy común es la margarita. El recipiente de vidrio con tapa donde guardas conservas es la
vaqueros,jeans,los,los,True,jeans,False,blue,False,0.859375,0.89453125,0.83984375,gaviota,seagull,la,El ave blanca que vuela cerca del mar es la gaviota,El ave blanca que vuela cerca del mar es la gaviota. Los pantalones de mezclilla azul muy populares son,El ave blanca que vuela cerca del mar es la gaviota. Los pantalones de mezclilla azul muy populares son los,El ave blanca que vuela cerca del mar es la gaviota. Los pantalones de mezclilla azul muy populares son las
cometa,kite,la,el,False,com,True,av,False,0.875,0.98828125,0.6875,elefante,elephant,el,El mamífero gigante con trompa y colmillos es el elefante,El mamífero gigante con trompa y colmillos es el elefante. El juguete de papel que vuela con el viento es,El mamífero gigante con trompa y colmillos es el elefante. El juguete de papel que vuela con el viento es la,El mamífero gigante con trompa y colmillos es el elefante. El juguete de papel que vuela con el viento es el
rodilla,knee,la,la,True,rod,True,f,False,0.921875,0.89453125,0.6875,gusano,maggot,el,La larva blanca que sale en la carne podrida es el gusano,La larva blanca que sale en la carne podrida es el gusano. La articulación que une el muslo con la pierna es,La larva blanca que sale en la carne podrida es el gusano. La articulación que une el muslo con la pierna es la,La larva blanca que sale en la carne podrida es el gusano. La articulación que une el muslo con la pierna es el
escalera,ladder,la,el,False,escal,True,and,False,0.5859375,0.96484375,0.59375,tulipán,tulip,el,La flor de colores vivos que florece en primavera es el tulipán,La flor de colores vivos que florece en primavera es el tulipán. Los escalones portátiles que usas para subir alto es,La flor de colores vivos que florece en primavera es el tulipán. Los escalones portátiles que usas para subir alto es la,La flor de colores vivos que florece en primavera es el tulipán. Los escalones portátiles que usas para subir alto es el
farol,lantern,el,el,True,pet,False,lint,False,0.68359375,0.4609375,0.78515625,mochila,backpack,la,La bolsa que cargas en la espalda es la mochila,La bolsa que cargas en la espalda es la mochila. La lámpara portátil que usaban antes de la electricidad es,La bolsa que cargas en la espalda es la mochila. La lámpara portátil que usaban antes de la electricidad es el,La bolsa que cargas en la espalda es la mochila. La lámpara portátil que usaban antes de la electricidad es la
hoja,leaf,la,la,True,ho,True,foll,False,0.6171875,1.0,0.55859375,espátula,spatula,la,El utensilio plano que volteas comida es la espátula,El utensilio plano que volteas comida es la espátula. La parte verde y plana que crece en las ramas es,El utensilio plano que volteas comida es la espátula. La parte verde y plana que crece en las ramas es la,El utensilio plano que volteas comida es la espátula. La parte verde y plana que crece en las ramas es el
limón,lemon,el,la,False,lim,True,lim,True,0.53125,1.0,0.96875,tábano,horsefly,el,El insecto grande que pica a los caballos es el tábano,El insecto grande que pica a los caballos es el tábano. La fruta amarilla y ácida que usas en bebidas es,El insecto grande que pica a los caballos es el tábano. La fruta amarilla y ácida que usas en bebidas es el,El insecto grande que pica a los caballos es el tábano. La fruta amarilla y ácida que usas en bebidas es la
leopardo,leopard,el,el,True,le,True,pan,False,0.9765625,0.3984375,0.6796875,revista,magazine,la,La publicación con fotos e historias que lees es la revista,La publicación con fotos e historias que lees es la revista. El felino manchado que caza en África y Asia es,La publicación con fotos e historias que lees es la revista. El felino manchado que caza en África y Asia es el,La publicación con fotos e historias que lees es la revista. El felino manchado que caza en África y Asia es la
bombilla,lightbulb,la,la,True,bomb,True,foc,False,0.89453125,0.69921875,0.890625,cordero,lamb,el,El bebé de la oveja que bala tiernamente es el cordero,El bebé de la oveja que bala tiernamente es el cordero. El objeto de vidrio que da luz eléctrica es,El bebé de la oveja que bala tiernamente es el cordero. El objeto de vidrio que da luz eléctrica es la,El bebé de la oveja que bala tiernamente es el cordero. El objeto de vidrio que da luz eléctrica es el
revista,magazine,la,un,False,red,False,blog,False,0.416015625,0.140625,0.7890625,salsa,gravy,la,El líquido espeso que acompaña la carne es la salsa,El líquido espeso que acompaña la carne es la salsa. La publicación con fotos e historias que lees es,El líquido espeso que acompaña la carne es la salsa. La publicación con fotos e historias que lees es la,El líquido espeso que acompaña la carne es la salsa. La publicación con fotos e historias que lees es el
buzón,mailbox,el,el,True,buz,True,cas,False,0.76953125,0.99609375,0.55078125,palomitas,popcorn,las,Los granos de maíz inflados que comes en el cine son las palomitas,Los granos de maíz inflados que comes en el cine son las palomitas. La caja donde el cartero deja las cartas es,Los granos de maíz inflados que comes en el cine son las palomitas. La caja donde el cartero deja las cartas es el,Los granos de maíz inflados que comes en el cine son las palomitas. La caja donde el cartero deja las cartas es la
mango,mango,el,el,True,mango,True,n,False,0.58984375,0.8046875,0.4921875,avispa,wasp,la,El insecto rayado que puede picar es la avispa,El insecto rayado que puede picar es la avispa. La fruta tropical dulce de color naranja es,El insecto rayado que puede picar es la avispa. La fruta tropical dulce de color naranja es el,El insecto rayado que puede picar es la avispa. La fruta tropical dulce de color naranja es la
colchón,mattress,el,el,True,col,True,alm,False,0.6171875,1.0,0.9375,sapo,toad,el,El anfibio parecido a la rana pero más grande es el sapo,El anfibio parecido a la rana pero más grande es el sapo. La parte suave de la cama donde descansa tu cuerpo es,El anfibio parecido a la rana pero más grande es el sapo. La parte suave de la cama donde descansa tu cuerpo es el,El anfibio parecido a la rana pero más grande es el sapo. La parte suave de la cama donde descansa tu cuerpo es la
pastel de carne,meatloaf,el,el,True,past,True,hamburg,False,0.84765625,0.46875,0.478515625,lince,bobcat,el,El felino salvaje de orejas puntiagudas es el lince,El felino salvaje de orejas puntiagudas es el lince. El platillo horneado hecho con carne molida es,El felino salvaje de orejas puntiagudas es el lince. El platillo horneado hecho con carne molida es el,El felino salvaje de orejas puntiagudas es el lince. El platillo horneado hecho con carne molida es la
microscopio,microscope,el,el,True,micro,True,l,False,0.9609375,1.0,0.99609375,tablero,backboard,el,La superficie vertical donde rebota la pelota de básquet es el tablero,La superficie vertical donde rebota la pelota de básquet es el tablero. El instrumento que agranda cosas muy pequeñas es,La superficie vertical donde rebota la pelota de básquet es el tablero. El instrumento que agranda cosas muy pequeñas es el,La superficie vertical donde rebota la pelota de básquet es el tablero. El instrumento que agranda cosas muy pequeñas es la
trampa para ratones,mousetrap,la,la,True,tr,True,rat,False,0.625,0.98046875,0.44140625,pantano,swamp,el,El terreno húmedo lleno de lodo es el pantano,El terreno húmedo lleno de lodo es el pantano. El aparato que atrapas los roedores pequeños es,El terreno húmedo lleno de lodo es el pantano. El aparato que atrapas los roedores pequeños es la,El terreno húmedo lleno de lodo es el pantano. El aparato que atrapas los roedores pequeños es el
mula,mule,la,el,False,m,True,m,True,0.9609375,0.99609375,0.99609375,galleta,cookie,la,El dulce crujiente que horneas en la cocina es la galleta,El dulce crujiente que horneas en la cocina es la galleta. El animal híbrido entre caballo y burro es,El dulce crujiente que horneas en la cocina es la galleta. El animal híbrido entre caballo y burro es la,El dulce crujiente que horneas en la cocina es la galleta. El animal híbrido entre caballo y burro es el
