first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion
"Whispers of spring in the frost’s last breath,",breath,earth,breath,False,Blossoms awaken in the thawed earth.,Blossoms awaken in the thawed earth.
"Beneath the same sky, two shadows conspire—",conspire,fire,desire,True,A silent duel in the moon's cold fire.,A silent duel in the moon's cold fire.
"In the quiet rhythm of a shared heartbeat, family roots hold fast to time,",time,years,time,False,A tapestry woven through the years.,A tapestry woven through the years.
"The silent ache where laughter once was heard,",heard,mirth,heard,False,"A hollowed heart, once full of mirth.","A hollowed heart, once full of mirth."
"In the shadow of cannon's cry, dreams lie battered and torn under sky,",sky,refrain,sigh,False,Beneath the weight of war's refrain.,Beneath the weight of war's refrain.
"With trembling hand, I reach beyond the light of childhood’s flame,",flame,known,name,False,I touch the shadow of a world I’ve never known.,I touch the shadow of a world I’ve never known.
"In flawless cracks, the light finds its way,",way,day,grey,True,"Through every shadow, it breaks the day.","Through every shadow, it breaks the day."
"Perfection hums in flawless lines, imperfection dances there by design,",design,spark,entwine,False,"A masterpiece of contrasts, both born from the same divine spark.","A masterpiece of contrasts, both born from the same divine spark."
"Whispers of autumn kiss the fading light,",light,night,light,True,Crimson leaves dance in the cooling night.,Crimson leaves dance in the cooling night.
"In the weave of voices, threads of kinship shine,",shine,line,entwine,True,Echoes of the heart in every line.,Echoes of the heart in every line.
"Concrete hums where the city dreams,",dreams,street,dreams,False,Steel veins pulse with the rhythm of the street.,Steel veins pulse with the rhythm of the street.
"Laughter echoing through the fields of my youth,",youth,breeze,youth,False,Whispers of joy in every breeze.,Whispers of joy in every breeze.
"The clock's silent hands carve shadows on the wall,",wall,night,fall,False,Time whispers secrets in the hush of night.,Time whispers secrets in the hush of night.
"Amid the city's thunder or the countryside's hush,",hush,trees,hush,False,The wind whispers secrets through the trees.,The wind whispers secrets through the trees.
"Whispers of winter melt into the breath of spring’s soft rise,",rise,disguise,dies,True,A bloom of hope in every thawed disguise.,A bloom of hope in every thawed disguise.
"Wings of dawn struggle against the night's iron chain,",chain,rain,rain,True,A fragile light breaks through the endless rain.,A fragile light breaks through the endless rain.
"Laughter echoed beneath the willow tree,",tree,breeze,sea,False,Whispers of joy in the breeze.,Whispers of joy in the breeze.
"Two hearts entwined where vows are sown,",sown,sown,stone,False,A tapestry of love is sown.,A tapestry of love is sown.
"Two hearts entwined, a vow so true,",true,sever,new,False,A bond that time cannot sever.,A bond that time cannot sever.
"Neon hums where the tall buildings rise,",rise,disguise,dies,True,Silent shadows dance in the night's disguise.,Silent shadows dance in the night's disguise.
"I wandered through the echoes of my name,",name,trees,name,False,Whispered by the wind through the trees.,Whispered by the wind through the trees.
"Whispers of winter melt to spring's gentle breath,",breath,earth,breath,False,A thawing of frost on the frozen earth.,A thawing of frost on the frozen earth.
"In silent crowds, we pass like shadows through a fractured night,",night,dark,light,False,"A fleeting whisper in the cold, unyielding dark.","A fleeting whisper in the cold, unyielding dark."
"The whispering winds through ancient trees sigh,",sigh,lullaby,sigh,True,A gentle lullaby.,A gentle lullaby.
"The storm inside begins to roar,",roar,cold,soar,False,The sky above turns black and cold.,The sky above turns black and cold.
"In shadowed palms, where empires rise and crumble,",crumble,stone,crumble,False,Whispers of time etched in stone.,Whispers of time etched in stone.
"Each year a whisper, time's soft tread,",tread,thread,thread,True,A silent thread.,A silent thread.
"Thunder rolls within my chest, a storm no sky can hold,",hold,bold,told,True,"A tempest born of silence, deep and bold.","A tempest born of silence, deep and bold."
"A hearth of memories where the heart’s whispers stay,",stay,play,grey,True,"A sanctuary of time, where the past and present play.","A sanctuary of time, where the past and present play."
"In brushstrokes and dreams, the soul begins to sing,",sing,alive,sing,False,"A canvas of light, where colors come alive.","A canvas of light, where colors come alive."
"The world turns on the flick of a flame, then chokes on the wind's empty name,",name,flame,name,True,"The world turns on the flick of a flame,","The world turns on the flick of a flame,  
Then chokes on the wind's empty name."
"In whispered prayers, the soul takes flight,",flight,flight,light,False,"Through silent nights, the heart takes flight.","Through silent nights, the heart takes flight."
"My heritage sings in the rhythm of my breath,",breath,earth,breath,False,My soul beats with the pulse of the earth.,My soul beats with the pulse of the earth.
"Amidst the dust of ages past,",past,stars,past,False,Whispers of forgotten stars.,Whispers of forgotten stars.
"Ancestors' whispers clash with the hum of smart machines,",machines,progress,machines,False,A timeless song against the pulse of progress.,A timeless song against the pulse of progress.
"In quiet moments, hearts speak true—",true,true,new,False,Secrets whispered soft and true.,Secrets whispered soft and true.
"I placed my faith in the hands I knew best,",best,step,breast,False,I trusted every step.,I trusted every step.
"Thunderclaps in leaders' throats, silence gnaws the weak their bones,",bones,strong,bones,False,Fear whispers through the cracks of the strong.,Fear whispers through the cracks of the strong.
"Where silhouettes of chains cling tight to dawn,",dawn,sun,dawn,False,A whispered storm begins to break the sun.,"Where silhouettes of chains cling tight to dawn,  
A whispered storm begins to break the sun."
"Whispers of the past drift through forgotten lanes,",lanes,frames,remains,False,Echoes of time linger in silent frames.,Echoes of time linger in silent frames.
"A whisper of dawn in the heart’s first tender spring,",spring,things,sing,False,A bloom of hope in the quietest of things.,A bloom of hope in the quietest of things.
"Through shadows of self, my true face whispers,",whispers,grace,whispers,False,"In silent, hidden grace.","In silent, hidden grace."
"Old hands carve roots, new winds build skies,",skies,tried,dies,False,Blossoms rise where storms once tried.,Blossoms rise where storms once tried.
"Laughter dances on the breeze, a whisper of delight,",delight,light,light,True,A gentle song of light.,A gentle song of light.
"Shadows whisper secrets where the silent stars neglect to wander,",wander,wonder,wander,False,Moonlight paints the silence in a hush of silver wonder.,Moonlight paints the silence in a hush of silver wonder.
"The storm in my chest roars loud and crude,",crude,it,crude,False,I can't control it.,I can't control it.
"The dawn of years unfolds in silent flame,",flame,claim,name,True,A whisper of time begins to claim.,A whisper of time begins to claim.
"Like shadows stirred by whispers in the night,",night,light,light,True,A silent dance of fear and light.,"Like shadows stirred by whispers in the night,  
A silent dance of fear and light."
"A bloom of hearts in spring’s first breath,",breath,leaf,breath,False,A whisper of hope in every leaf.,A whisper of hope in every leaf.
"The storm within a chest confined,",confined,cries,wind,False,Bears the weight of silent cries.,Bears the weight of silent cries.
"Amidst the swirl of hues and symphonies unsung,",unsung,reborn,clung,False,A world of dreams where silence is reborn.,A world of dreams where silence is reborn.
"In silent corridors where shadows know my name,",name,maze,name,False,Whispers follow me through the maze.,Whispers follow me through the maze.
"Whispers of absence where laughter once lay,",lay,day,grey,True,Echoes of silence in the hollowed day.,Echoes of silence in the hollowed day.
"Time’s pages echo with fire-lit truths,",truths,key,truths,False,Eternity’s whisper holds the key.,Eternity’s whisper holds the key.
"Whispers of hope in the heart’s quiet night,",night,light,light,True,A flicker of light.,A flicker of light.
"Storms whisper secrets the winds have known,",known,below,stone,False,Moonlight paints dreams in the silence below.,Moonlight paints dreams in the silence below.
"In shadows cast by towering spires, whisper the cries of silent fires,",fires,veil,wires,False,Burning through the night's unyielding veil.,Burning through the night's unyielding veil.
"Golden echoes drift like dusk through the mind's old hall,",hall,land,fall,False,Silver whispers linger in the silent land.,Silver whispers linger in the silent land.
"In twilight’s grasp, where shadows plead,",plead,gleam,creed,False,The stars above begin to gleam.,The stars above begin to gleam.
"Beneath the moon's slow-swaying gaze,",gaze,tale,maze,False,The stars above whisper night's soft tale.,The stars above whisper night's soft tale.
"In shadows spun, truth wears a masquerade,",masquerade,stage,stayed,False,"In whispers veiled, the lie takes stage.","In whispers veiled, the lie takes stage."
"Beneath the stars, our hopes take flight,",flight,night,light,True,A dream that dares the night.,A dream that dares the night.
"Whispers of rustling leaves in a tapestry of hue,",hue,light,new,False,A dance of shadows in the golden light.,A dance of shadows in the golden light.
"Old oaks whisper tales while neon dreams reach high,",high,sigh,sigh,True,Moonlight paints the sky with silver sigh.,Moonlight paints the sky with silver sigh.
"Whispers of wind through ancient tree sighs,",sighs,cry,dies,False,"Leaves dance in a silent, wistful cry.","Leaves dance in a silent, wistful cry."
"Through storm and silence, together we are shaped,",shaped,made,shaped,False,"By fire and faith, our souls are made.","By fire and faith, our souls are made."
"In the attic of my mind, old moments softly cling,",cling,sing,sing,True,Whispers of the past still sing.,Whispers of the past still sing.
"In the shadow of despair, hope's frail light gleams,",gleams,dreams,dreams,True,A fragile flame in the darkest dreams.,A fragile flame in the darkest dreams.
"Cobblestone calm meets skyline's restless sigh,",sigh,eye,sigh,True,Tides whisper secrets through the city's eye.,Tides whisper secrets through the city's eye.
"My name may echo where the silent stars reside,",reside,pride,collide,True,"In endless night, I find my truest pride.","In endless night, I find my truest pride."
"I wore my childhood like a cloak of dew,",dew,true,new,True,"The world was soft, and I was true.","I wore my childhood like a cloak of dew,  
The world was soft, and I was true."
"In quiet moments, hearts align,",align,shine,entwine,True,A silent language begins to shine.,"In quiet moments, hearts align,  
A silent language begins to shine."
"A hearth among the shadows, where the heartfinds its harbor,",harbor,harbor,harbor,False,"A hearth among the shadows, where the heart finds its harbor,","A hearth among the shadows, where the heart finds its harbor,  
A sanctuary of warmth in the cold, dark, endless far."
"Shells scream through the smoke-stained sky,",sky,high,sigh,True,Salt-kissed winds blow high.,Salt-kissed winds blow high.
"Wings clipped in shadow, freedom dreams in song,",song,eye,belong,False,"Beneath the moon's pale, watchful eye.","Beneath the moon's pale, watchful eye."
"Two hearts entwined, a promise in the flame,",flame,tame,name,True,A vow that time cannot tame.,A vow that time cannot tame.
"Heart pounds like thunder in a silence deep,",deep,kept,sweep,False,Mind races with whispers of a secret kept.,Mind races with whispers of a secret kept.
"Thunder speaks where no one can,",can,vast,began,False,"Silence follows, deep and vast.","Silence follows, deep and vast."
"In shadowed tongues truth oft must cloak to speak,",speak,kept,speak,False,"A whisper through the dark, a secret kept.","In shadowed tongues truth oft must cloak to speak,  
A whisper through the dark, a secret kept."
"Beneath the canopy where ancient shadows play,",play,gray,grey,True,Whispers of the past in hush and gray.,Whispers of the past in hush and gray.
"Chains may clank in the shadow of power,",power,forged,hour,False,Bonds of fear in the dark are forged.,Bonds of fear in the dark are forged.
"In shadowed corners where silence speaks,",speaks,streets,speaks,False,Whispers echo through the darkened streets.,Whispers echo through the darkened streets.
"Flawless edges hint at scars,",scars,stars,stars,True,Hidden beneath the surface of the stars.,Hidden beneath the surface of the stars.
"Beneath the stars where hopes take flight,",flight,night,light,True,Dreams find their way to the night.,Dreams find their way to the night.
"Two hearts entwined, through shadows and sun,",sun,done,spun,True,A dance of love that's never done.,A dance of love that's never done.
"In tangled roots, a shared heartbeat thrives,",thrives,sky,thrives,False,A silent language of earth and sky.,"In tangled roots, a shared heartbeat thrives,  
A silent language of earth and sky."
