first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion
"Beneath soft lies, the truth in shadows breathes,",breathes,true,breathes,False,"And silence speaks in whispers, deep and true.","Beneath soft lies, the truth in shadows breathes,  
And silence speaks in whispers, deep and true."
"A mirror of the soul in shadows cast,",cast,cast,past,False,Where truth and illusion dance and cast.,"A mirror of the soul in shadows cast,  
Where truth and illusion dance and cast."
"A hearth where whispers of the past remain,",remain,flame,rain,False,and dreams of love still breathe in the flame.,and dreams of love still breathe in the flame.
"I traced my shadow 'cross a mirrored night,",night,light,light,True,And saw it dance in silvered light.,"I traced my shadow 'cross a mirrored night,  
And saw it dance in silvered light."
"A cradle’s whisper, threads through time,",time,bright,time,False,"Echoes of love, forever bright.","A cradle’s whisper, threads through time,  
Echoes of love, forever bright."
"Winds whisper secrets of roads seldom tred,",tred,red,tred,False,Where dreams are born and shadows dance in red.,"Winds whisper secrets of roads seldom tred,  
Where dreams are born and shadows dance in red."
"The torch of time ignites in flashes bold,",bold,gold,told,True,and turns the dark to dawn's resplendent gold.,and turns the dark to dawn's resplendent gold.
"Winds of freedom whisper through chains of oppression's night,",night,fight,light,True,And light the path where justice and hope do fight.,"Winds of freedom whisper through chains of oppression's night,  
And light the path where justice and hope do fight."
"Winds of the world whisper through wandering feet,",feet,tree,deceit,False,And carry dreams to every distant tree.,"Winds of the world whisper through wandering feet,  
And carry dreams to every distant tree."
"Whispers of time etch echoes on the stone,",stone,remains,stone,False,where memory's ghostly song remains.,where memory's ghostly song remains.
"Seconds crawl like shadows long,",long,song,belong,True,and minutes tick like clockwork song.,and minutes tick like clockwork song.
"In twilight’s grasp, where shadows whisper truths,",truths,trust,truths,False,"the moonlight casts a silver, fleeting trust.","the moonlight casts a silver, fleeting trust."
"Beneath soft words, the shadow of a lie may tread,",tread,dread,thread,True,"But truth, unshaken, will rise and cast no dread.","But truth, unshaken, will rise and cast no dread."
"When whispered vows in shadows part,",part,forget,start,False,the stars above will never forget.,the stars above will never forget.
"Whispers of the wind through ancient trees,",trees,above,trees,False,soft as the sighs of stars above.,"whispers of the wind through ancient trees,  
soft as the sighs of stars above."
"Beneath a sky where stars won’t listen, silent screams fold into rusted time,",time,couplet,time,False,I'll write the next line of the rhyming couplet.,"I'll write the next line of the rhyming couplet.

**Beneath a sky where stars won’t listen, silent screams fold into rusted"
"In whispers of light, the soul finds its rhyme,",rhyme,peace,time,False,"and in the quiet of night, it finds its peace.","and in the quiet of night, it finds its peace."
"Joy dances lightly on the breeze of life,",life,true,knife,False,Hope shines bright in every heart that's true.,Hope shines bright in every heart that's true.
"In starlit whispers, hopes take flight,",flight,night,light,True,and dreams are carried through the night.,and dreams are carried through the night.
"Where pigment meets vision, ideas take flight,",flight,born,light,False,"where color and thought entwine, and dreams are born.","where color and thought entwine, and dreams are born."
"Pack the dawn in a suitcase of stars,",stars,away,stars,False,and send the night sailing away.,and send the night sailing away.
"Time etches its tale in the lines of our hands,",hands,undo,strands,False,And leaves a mark that no one can undo.,"Time etches its tale in the lines of our hands,  
And leaves a mark that no one can undo."
"In quiet whispers, the divine awakes,",awakes,grace,awakes,False,And lightens the soul with gentle grace.,"In quiet whispers, the divine awakes,  
And lightens the soul with gentle grace."
"In strokes of light, the soul begins to sing,",sing,wings,sing,False,"and in the quiet of the night, the heart finds its wings.","and in the quiet of the night, the heart finds its wings."
"Soft laughter lingers in the dust of old summer days,",days,loss,maze,False,as if the breeze had whispered tales of love and loss.,as if the breeze had whispered tales of love and loss.
"In the shadow of the storm, a fragile light is born,",born,storm,born,False,and whispers of the dawn break through the storm.,and whispers of the dawn break through the storm.
"A hollow silence where their laughter roamed,",roamed,flowed,roamed,False,and shadows danced where joy once flowed.,"a hollow silence where their laughter roamed,  
and shadows danced where joy once flowed."
"With a heart aglow and the road ahead,",ahead,couplet,thread,False,I'll write the next line of the rhyming couplet:,"I'll write the next line of the rhyming couplet:

**With a heart aglow and the road ahead,  
I'll chase the stars and"
"Stars whisper the hopes our hearts dared to send,",send,bound,blend,False,And light the way where dreams are never bound.,"Stars whisper the hopes our hearts dared to send,  
And light the way where dreams are never bound."
"In shadows deep, my racing heart does tread,",tread,dread,thread,True,where silence hushes every beat and dread.,where silence hushes every beat and dread.
"Two hearts entwined where promises gently gleam,",gleam,dream,stream,True,And love in silence speaks through every dream.,"Two hearts entwined where promises gently gleam,  
And love in silence speaks through every dream."
"When tempers flare like storms in prime,",prime,torn,time,False,when hearts are broken and the world is torn.,when hearts are broken and the world is torn.
"Shadows rise where once there stood the light of peace,",peace,sleep,peace,False,"and silence wraps the land in hushed, serene sleep.","and silence wraps the land in hushed, serene sleep."
"Whispers of velvet, symphonies in hue,",hue,fade,new,False,light the night with dreams that never fade.,"whispers of velvet, symphonies in hue,  
light the night with dreams that never fade."
"A bond unseen, yet ever so true,",true,lies,new,False,"Is built on trust, not words or lies.","A bond unseen, yet ever so true,  
Is built on trust, not words or lies."
"In the clash of chains and open sky,",sky,sky,sigh,False,The soul of freedom breaks the sky.,"In the clash of chains and open sky,  
The soul of freedom breaks the sky."
"Beneath the tempest of a thunderous chest,",chest,protest,breast,True,"The stars ignite in silent, fierce protest.","Beneath the tempest of a thunderous chest,  
The stars ignite in silent, fierce protest."
"Winds of liberty whistle through chains rusting in the dawn,",dawn,light,dawn,False,and freedom's flag waves bright in the morning's light.,and freedom's flag waves bright in the morning's light.
"Roots tangled in stories, passed through time's gentle hands,",hands,land,strands,False,"whispers of the past, now echoing through the land.","roots tangled in stories, passed through time's gentle hands,  
whispers of the past, now echoing through the land."
"A shadow stirs where light once lingered,",lingered,dim,lingered,False,A ghostly whisper echoes through the dim.,A ghostly whisper echoes through the dim.
"The road is a verse the world keeps reciting,",reciting,light,reciting,False,and every step a stanza of light.,and every step a stanza of light.
"Spring whispers life as winter drifts away,",away,true,grey,False,And blooms in every heart that's brave and true.,"Spring whispers life as winter drifts away,  
And blooms in every heart that's brave and true."
"Steel canyons pulse with midnight’s electric hymn,",hymn,dark,hymn,False,and silence hums in the dark.,and silence hums in the dark.
"Wings of dawn kissed the open road,",road,dawn,code,False,And morning's light painted the dawn.,"Wings of dawn kissed the open road,  
And morning's light painted the dawn."
"In the mirror of memory, my heritage quietly sings,",sings,grew,strings,False,"I see in the glass of time, where my roots once grew.","I see in the glass of time, where my roots once grew."
"Whispers of laughter on a summer breeze,",breeze,free,trees,False,echoes through the trees in sweet and free.,echoes through the trees in sweet and free.
"Truth wears a crown of dust, while lies wear gilded boots,",boots,dark,boots,False,and shadows dance in the dark.,and shadows dance in the dark.
"I clenched the storm, yet whispered to the leaf—",leaf,scream,leaf,False,And found the calm in thunder's fiercest scream.,"I clenched the storm, yet whispered to the leaf—  
And found the calm in thunder's fiercest scream."
"Roots etched in history's page, I dance in the rain of many a culture's strange, yet tender rage,",rage,rage,rage,False,"I dance in the rain of many a culture's strange, yet tender rage,","I dance in the rain of many a culture's strange, yet tender rage,  
And bloom where the winds of time have left their mark."
"Like whispers through the dust of days long past,",past,stars,past,False,like echoes in the silence of the stars.,like echoes in the silence of the stars.
"We find our roots where heartbeats align,",align,line,entwine,True,and souls are bound by the same divine line.,and souls are bound by the same divine line.
"Whispers of winter melt to spring’s gentle sigh,",sigh,leaf,sigh,False,and nature sings of hope in every leaf.,and nature sings of hope in every leaf.
"A bond unseen, yet stronger than time,",time,night,time,False,"And lasts through storms, through silence, through the night.","A bond unseen, yet stronger than time,  
And lasts through storms, through silence, through the night."
"In whispered woods where shadows play,",play,leaves,grey,False,the moonlight dances on the leaves.,the moonlight dances on the leaves.
"Roots etched in ancient tongues and modern skies,",skies,dies,dies,True,Echoes of a world that never dies.,"Roots etched in ancient tongues and modern skies,  
Echoes of a world that never dies."
"Fury burns where calm once lay,",lay,way,grey,True,and peace is but a shadow by the way.,and peace is but a shadow by the way.
"In quiet hearts where light eternal stays,",stays,made,maze,False,The soul finds peace and love is made.,"In quiet hearts where light eternal stays,  
The soul finds peace and love is made."
"Through storm and still, a bond held true,",true,one,new,False,"through trial and temptation, we are one.","through trial and temptation, we are one."
"Beneath the boughs of time’s slow-growing tree,",tree,moon,sea,False,the stars whisper secrets to the moon.,the stars whisper secrets to the moon.
"As the world tilts toward new eyes, the dawn claims its sunrise,",sunrise,day,dies,False,as the stars bow to the light of a new day.,as the stars bow to the light of a new day.
"Whispers of liberty rise where shadowed chains once clung,",clung,bound,clung,False,And now the dawn breaks bright on the land where justice once was bound.,And now the dawn breaks bright on the land where justice once was bound.
"Beneath the brush, where colors breathe,",breathe,me,breathe,False,A world of dreams takes shape in me.,"Beneath the brush, where colors breathe,  
A world of dreams takes shape in me."
"In the mirror of the soul, shadows dance with light,",light,see,light,False,and reflect the truth we dare not see.,and reflect the truth we dare not see.
"Bubbles rise in morning’s gleam, laughter hums in dreams,",dreams,stream,dreams,False,and joy is born in every stream.,and joy is born in every stream.
"In twilight’s embrace, the heart stands between dawn and oblivion,",oblivion,unseen,oblivion,False,"where shadows whisper, and light remains unseen.","where shadows whisper, and light remains unseen."
"In the quiet cradle of memory’s embrace,",embrace,grace,embrace,True,The stars whisper tales of love and grace.,"In the quiet cradle of memory’s embrace,  
The stars whisper tales of love and grace."
"A hearth's soft glow where whispers rest,",rest,rest,breast,False,And dreams are spun in silent rest.,"A hearth's soft glow where whispers rest,  
And dreams are spun in silent rest."
"In starlit whispers, our hearts set sail,",sail,remains,exhale,False,where dreams take flight and love remains.,where dreams take flight and love remains.
"Whispers of ambition on night's soft sail,",sail,sail,exhale,False,seeking the stars with eager sail.,"whispers of ambition on night's soft sail,  
seeking the stars with eager sail."
"Whispers of the wind through ancient trees,",trees,above,trees,False,soft as the sighs of stars above.,"whispers of the wind through ancient trees,  
soft as the sighs of stars above."
"Bitter, sweet, the flavors dance,",dance,chance,dance,True,and life's a feast of endless chance.,and life's a feast of endless chance.
"In the quiet whispers where the heart meets the divine,",divine,breeze,entwine,False,The soul finds peace in every gentle breeze.,"In the quiet whispers where the heart meets the divine,  
The soul finds peace in every gentle breeze."
"The dagger of betrayal shines where trust once bloomed in the moon’s pale light,",light,night,light,True,And shadows creep where love once danced in the night.,And shadows creep where love once danced in the night.
"Shadows of steel descend upon the land,",land,grand,sand,True,and silence wraps the world in dark and grand.,and silence wraps the world in dark and grand.
Whispers of rustle in a rainbow’s embrace—,embrace,grace,embrace,True,A fleeting dance of light and grace.,A fleeting dance of light and grace.
"Grandmother's hymns still hum in the walls, yet the internet sings through the smartphones of us all,",all,hall,fall,True,and we are all just echoes in the digital hall.,and we are all just echoes in the digital hall.
"Though bones to dust and whispers fade to air,",air,there,despair,True,yet the love we share remains forever there.,yet the love we share remains forever there.
"In whispers of forever, two hearts entwine,",entwine,night,entwine,False,where love's eternal flame ignites the night.,where love's eternal flame ignites the night.
"Concrete hums where the streetlamps breathe,",breathe,steel,breathe,False,And the city sleeps in a dream of steel.,"Concrete hums where the streetlamps breathe,  
And the city sleeps in a dream of steel."
"Whispers of spring in the frost’s last breath,",breath,throne,breath,False,bloom where the snow once held its throne.,"whispers of spring in the frost’s last breath,  
bloom where the snow once held its throne."
"Beneath the same sky, two shadows conspire—",conspire,night,desire,False,"To dance in twilight, lost in endless night.","Beneath the same sky, two shadows conspire—  
To dance in twilight, lost in endless night."
"In the quiet rhythm of a shared heartbeat, family roots hold fast to time,",time,intertwine,time,False,where love and memory intertwine.,where love and memory intertwine.
"The silent ache where laughter once was heard,",heard,street,heard,False,the wind now carries memories through the street.,the wind now carries memories through the street.
"In the shadow of cannon's cry, dreams lie battered and torn under sky,",sky,fly,sigh,True,But hope still lives in every heart that dares to rise and fly.,"In the shadow of cannon's cry, dreams lie battered and torn under sky,  
But hope still lives in every heart that dares to rise and fly."
"With trembling hand, I reach beyond the light of childhood’s flame,",flame,face,name,False,and find the shadow of a ghostly face.,and find the shadow of a ghostly face.
"In flawless cracks, the light finds its way,",way,gleam,grey,False,and shines through the dark with a gleam.,and shines through the dark with a gleam.
"Perfection hums in flawless lines, imperfection dances there by design,",design,life,entwine,False,where every flaw is a note in the symphony of life.,where every flaw is a note in the symphony of life.
"Whispers of autumn kiss the fading light,",light,flight,light,True,as leaves descend in silent flight.,as leaves descend in silent flight.
"In the weave of voices, threads of kinship shine,",shine,line,entwine,True,"A tapestry of love, a heart's sincere line.","In the weave of voices, threads of kinship shine,  
A tapestry of love, a heart's sincere line."
"Concrete hums where the city dreams,",dreams,young,dreams,False,But the streets are alive with the sounds of the young.,"Concrete hums where the city dreams,  
But the streets are alive with the sounds of the young."
"Laughter echoing through the fields of my youth,",youth,lost,youth,False,where dreams took flight and joy was never lost.,where dreams took flight and joy was never lost.
"The clock's silent hands carve shadows on the wall,",wall,flight,fall,False,while dreams take flight in silent flight.,while dreams take flight in silent flight.
"Amid the city's thunder or the countryside's hush,",hush,strife,hush,False,The heart of man finds peace or strife.,"Amid the city's thunder or the countryside's hush,  
The heart of man finds peace or strife."
"Whispers of winter melt into the breath of spring’s soft rise,",rise,earth,dies,False,and thaw the frozen heart of the earth.,and thaw the frozen heart of the earth.
"Wings of dawn struggle against the night's iron chain,",chain,vain,rain,True,And hope is born where darkness once was vain.,"Wings of dawn struggle against the night's iron chain,  
And hope is born where darkness once was vain."
"Laughter echoed beneath the willow tree,",tree,gleam,sea,False,where joy and peace did meet and gleam.,where joy and peace did meet and gleam.
"Two hearts entwined where vows are sown,",sown,sound,stone,False,two souls forever bound in love's own sound.,two souls forever bound in love's own sound.
"Two hearts entwined, a vow so true,",true,hue,new,True,a promise etched in every hue.,a promise etched in every hue.
"Neon hums where the tall buildings rise,",rise,skies,dies,True,And the stars blink in silent skies.,"Neon hums where the tall buildings rise,  
And the stars blink in silent skies."
"I wandered through the echoes of my name,",name,me,name,False,And found a voice that never left me.,"I wandered through the echoes of my name,  
And found a voice that never left me."
"Whispers of winter melt to spring's gentle breath,",breath,tree,breath,False,and nature sings of hope in every tree.,and nature sings of hope in every tree.
"In silent crowds, we pass like shadows through a fractured night,",night,ghost,light,False,where silence holds our breath and time is but a ghost.,where silence holds our breath and time is but a ghost.
"The whispering winds through ancient trees sigh,",sigh,night,sigh,False,and hum a lullaby to the night.,and hum a lullaby to the night.
"The storm inside begins to roar,",roar,awe,soar,False,and the world is left in awe.,and the world is left in awe.
"In shadowed palms, where empires rise and crumble,",crumble,air,crumble,False,The echoes of the past still whisper through the air.,"In shadowed palms, where empires rise and crumble,  
The echoes of the past still whisper through the air."
"Each year a whisper, time's soft tread,",tread,dread,thread,True,And leaves the heart with quiet dread.,"Each year a whisper, time's soft tread,  
And leaves the heart with quiet dread."
"Thunder rolls within my chest, a storm no sky can hold,",hold,word,told,False,"and I'll break the world with every bold, unkind word.","and I'll break the world with every bold, unkind word."
"A hearth of memories where the heart’s whispers stay,",stay,night,grey,False,and laughter echoes through the night.,and laughter echoes through the night.
"In brushstrokes and dreams, the soul begins to sing,",sing,born,sing,False,"and in every hue, a story is born.","and in every hue, a story is born."
"The world turns on the flick of a flame, then chokes on the wind's empty name,",name,dream,name,False,then fades in the silence of a dream.,then fades in the silence of a dream.
"In whispered prayers, the soul takes flight,",flight,light,light,True,where dreams are born and hearts are light.,where dreams are born and hearts are light.
"My heritage sings in the rhythm of my breath,",breath,truth,breath,False,and every heartbeat is a verse of truth.,and every heartbeat is a verse of truth.
"Amidst the dust of ages past,",past,cast,past,True,the echoes of a bygone war still cast.,the echoes of a bygone war still cast.
"Ancestors' whispers clash with the hum of smart machines,",machines,new,machines,False,and the future hums with both the old and the new.,and the future hums with both the old and the new.
"In quiet moments, hearts speak true—",true,truth,new,False,And silence holds the deepest truth.,"In quiet moments, hearts speak true—  
And silence holds the deepest truth."
"I placed my faith in the hands I knew best,",best,worst,breast,False,"And watched them fail, yet still I trusted the worst.","I placed my faith in the hands I knew best,  
And watched them fail, yet still I trusted the worst."
"Thunderclaps in leaders' throats, silence gnaws the weak their bones,",bones,street,bones,False,and fate's cruel jest is heard in every street.,and fate's cruel jest is heard in every street.
"Where silhouettes of chains cling tight to dawn,",dawn,flame,dawn,False,and shadows dance with fire in twilight's flame.,"where silhouettes of chains cling tight to dawn,  
and shadows dance with fire in twilight's flame."
"Whispers of the past drift through forgotten lanes,",lanes,remain,remains,False,where echoes of old tales still remain.,where echoes of old tales still remain.
"A whisper of dawn in the heart’s first tender spring,",spring,sung,sing,False,A promise of joy that will never be sung.,"A whisper of dawn in the heart’s first tender spring,  
A promise of joy that will never be sung."
"Through shadows of self, my true face whispers,",whispers,been,whispers,False,"through the light of truth, I see the face I've been.","through the light of truth, I see the face I've been."
"Old hands carve roots, new winds build skies,",skies,time,dies,False,But the earth still holds the weight of time.,"Old hands carve roots, new winds build skies,  
But the earth still holds the weight of time."
"Laughter dances on the breeze, a whisper of delight,",delight,night,light,True,as bright as stars in the night.,as bright as stars in the night.
"Shadows whisper secrets where the silent stars neglect to wander,",wander,water,wander,False,"Moonlight dances softly on the still, still water.","Moonlight dances softly on the still, still water."
"The storm in my chest roars loud and crude,",crude,rude,crude,True,and I feel the weight of the world upon my rude.,and I feel the weight of the world upon my rude.
"The dawn of years unfolds in silent flame,",flame,pace,name,False,and time begins to march with a solemn pace.,and time begins to march with a solemn pace.
"Like shadows stirred by whispers in the night,",night,light,light,True,"They dance in silence, lost in endless light.","Like shadows stirred by whispers in the night,  
They dance in silence, lost in endless light."
"A bloom of hearts in spring’s first breath,",breath,breath,breath,False,A song of joy in every breath.,"A bloom of hearts in spring’s first breath,  
A song of joy in every breath."
"The storm within a chest confined,",confined,din,wind,False,Shall rage and break with a loud din.,"The storm within a chest confined,  
Shall rage and break with a loud din."
"Amidst the swirl of hues and symphonies unsung,",unsung,spring,clung,False,The stars above whisper tales of endless spring.,"Amidst the swirl of hues and symphonies unsung,  
The stars above whisper tales of endless spring."
"In silent corridors where shadows know my name,",name,dim,name,False,"I walk alone, a ghost in the dim.","I walk alone, a ghost in the dim."
"Whispers of absence where laughter once lay,",lay,couplet,grey,False,I'll write the next line of the rhyming couplet.,"I'll write the next line of the rhyming couplet.

**Whispers of absence where laughter once lay,**  
**Now silent echoes in the hollow"
"Time’s pages echo with fire-lit truths,",truths,dream,truths,False,and every heart that dares to dream.,and every heart that dares to dream.
"Whispers of hope in the heart’s quiet night,",night,days,light,False,light the way through the darkest of days.,"whispers of hope in the heart’s quiet night,  
light the way through the darkest of days."
"Storms whisper secrets the winds have known,",known,won,stone,False,And silence holds a tale that time has won.,"Storms whisper secrets the winds have known,  
And silence holds a tale that time has won."
"In shadows cast by towering spires, whisper the cries of silent fires,",fires,unseen,wires,False,"and in the hush of night, the world remains unseen.","and in the hush of night, the world remains unseen."
"Golden echoes drift like dusk through the mind's old hall,",hall,call,fall,True,"where dreams are woven in the twilight's soft, unspoken call.","where dreams are woven in the twilight's soft, unspoken call."
"In twilight’s grasp, where shadows plead,",plead,plead,creed,False,the moonlight whispers through the trees and plead.,the moonlight whispers through the trees and plead.
"Beneath the moon's slow-swaying gaze,",gaze,grace,maze,False,the stars do shine with quiet grace.,the stars do shine with quiet grace.
"In shadows spun, truth wears a masquerade,",masquerade,gray,stayed,False,and hides behind a veil of gray.,and hides behind a veil of gray.
"Beneath the stars, our hopes take flight,",flight,bright,light,True,"and dreams are boundless, bright.","and dreams are boundless, bright."
"Whispers of rustling leaves in a tapestry of hue,",hue,told,new,False,where every shadow holds a story yet to be told.,"whispers of rustling leaves in a tapestry of hue,  
where every shadow holds a story yet to be told."
"Old oaks whisper tales while neon dreams reach high,",high,sky,sigh,True,and the stars above shine bright in the night's deep sky.,and the stars above shine bright in the night's deep sky.
"Whispers of wind through ancient tree sighs,",sighs,eyes,dies,True,soft as dreams that drift through twilight's eyes.,"whispers of wind through ancient tree sighs,  
soft as dreams that drift through twilight's eyes."
"Through storm and silence, together we are shaped,",shaped,broken,shaped,False,A unity that never can be broken.,"Through storm and silence, together we are shaped,  
A unity that never can be broken."
"In the attic of my mind, old moments softly cling,",cling,intertwine,sing,False,where dreams and memories intertwine.,where dreams and memories intertwine.
"In the shadow of despair, hope's frail light gleams,",gleams,beams,dreams,True,and turns the darkest night to dawn's bright beams.,and turns the darkest night to dawn's bright beams.
"Cobblestone calm meets skyline's restless sigh,",sigh,flight,sigh,False,where shadows dance and stars take flight.,where shadows dance and stars take flight.
"My name may echo where the silent stars reside,",reside,ride,collide,True,and live in silence where the moon does ride.,and live in silence where the moon does ride.
"I wore my childhood like a cloak of dew,",dew,dew,new,False,and kissed the world with innocence and dew.,and kissed the world with innocence and dew.
"In quiet moments, hearts align,",align,kind,entwine,False,and thoughts are kind.,and thoughts are kind.
"A hearth among the shadows, where the heartfinds its harbor,",harbor,home,harbor,False,"A refuge of warmth, where the soul finds its way home.","A hearth among the shadows, where the heartfinds its harbor,  
A refuge of warmth, where the soul finds its way home."
"Shells scream through the smoke-stained sky,",sky,sky,sigh,False,and silence falls like a silver sky.,"shells scream through the smoke-stained sky,  
and silence falls like a silver sky."
"Wings clipped in shadow, freedom dreams in song,",song,gleam,belong,False,A bird takes flight with wings that gleam.,A bird takes flight with wings that gleam.
"Two hearts entwined, a promise in the flame,",flame,space,name,False,A love that burns through time and space.,A love that burns through time and space.
"Heart pounds like thunder in a silence deep,",deep,screams,sweep,False,and silence screams.,and silence screams.
"Thunder speaks where no one can,",can,can,began,False,Thunder speaks where no one can.,Thunder speaks where no one can.
"In shadowed tongues truth oft must cloak to speak,",speak,hour,speak,False,for the veil of silence is but a fleeting hour.,for the veil of silence is but a fleeting hour.
"Beneath the canopy where ancient shadows play,",play,tales,grey,False,The stars above do watch and whisper tales.,"Beneath the canopy where ancient shadows play,  
The stars above do watch and whisper tales."
"Chains may clank in the shadow of power,",power,soul,hour,False,but they cannot break the chain of the soul.,but they cannot break the chain of the soul.
"In shadowed corners where silence speaks,",speaks,cracks,speaks,False,the truth is whispered through the cracks.,the truth is whispered through the cracks.
"Flawless edges hint at scars,",scars,grace,stars,False,but the heart still beats with grace.,but the heart still beats with grace.
"Beneath the stars where hopes take flight,",flight,lost,light,False,The dreams of youth are never lost.,"Beneath the stars where hopes take flight,  
The dreams of youth are never lost."
"Two hearts entwined, through shadows and sun,",sun,tune,spun,False,"Do dance in eternal, endless tune.","Two hearts entwined, through shadows and sun,  
Do dance in eternal, endless tune."
"In tangled roots, a shared heartbeat thrives,",thrives,life,thrives,False,where dreams and silence weave a shared life.,where dreams and silence weave a shared life.
