first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion
"Beneath the skin, a story waits to breathe,",breathe,breeze,breathe,False,"A whisper in the wind, a song in the breeze.","A whisper in the wind, a song in the breeze."
"Beneath the sun’s first golden hour,",hour,trees,hour,False,"A breeze whispers through the trees,","A breeze whispers through the trees,  
A song of dawn, a gentle song."
"The scales of heaven waver in the storm,",storm,wind,storm,False,The clouds in the sky are dancing in the wind.,The clouds in the sky are dancing in the wind.
"The morning sun spills gold through trees,",trees,bright,trees,False,"The night is quiet, and stars are bright.","The night is quiet, and stars are bright."
"In the woven threads of many, one heartbeat gently sings,",sings,moon,strings,False,"In the quiet of the night, the stars are as bright as the moon.","In the quiet of the night, the stars are as bright as the moon."
"In the silent chasm where shadows conspire,",conspire,night,desire,False,A whisper of dawn breaks through the night.,"In the silent chasm where shadows conspire,  
A whisper of dawn breaks through the night."
"The clock’s soft breath stirs dust of bygone days,",days,years,maze,False,The moonlight dances on the waves of forgotten years.,The moonlight dances on the waves of forgotten years.
"When silence speaks, the heart turns cold,",cold,lost,told,False,"And the world turns to dust, and the soul is lost.","When silence speaks, the heart turns cold,  
And the world turns to dust, and the soul is lost."
"In shadows where sweet promises fade,",fade,bright,stayed,False,"In the light where dreams are bright,","In the light where dreams are bright,  
A song of love, a song of light."
"Though flesh may fade, the deeds we do ignite…",ignite,dies,light,False,the flame that never dies.,the flame that never dies.
"Colors weep from silent canvases, whispers take form in clay’s embrace,",embrace,painted,embrace,False,"The world is a canvas, where dreams are painted,","The world is a canvas, where dreams are painted,  
And in every line, a soul is found."
"Time stitches wrinkles in the cloth of youth,",youth,sigh,youth,False,And leaves no trace but a quiet sigh.,"Time stitches wrinkles in the cloth of youth,  
And leaves no trace but a quiet sigh."
"Each year etches wisdom where youthful days once played,",played,way,stayed,False,"And in the quiet of time, the soul finds its way.","Each year etches wisdom where youthful days once played,  
And in the quiet of time, the soul finds its way."
"Whispers of the dusk that shadows all our days,",days,flight,maze,False,The night is a canvas where dreams take flight.,The night is a canvas where dreams take flight.
"Brushstrokes of thought on canvases unseen,",unseen,unseen,unseen,False,"The brushstrokes of thought on canvases unseen,","The brushstrokes of thought on canvases unseen,  
A silent dance of the soul in the night."
"A fragile thread through shadow's weave,",weave,hush,weave,False,A whisper in the night's hush.,A whisper in the night's hush.
"Whispers fade where connection once thrived,",thrived,bright,thrived,False,"Where the stars now stand, and the world is bright.","Where the stars now stand, and the world is bright."
"When shadows steal the ones we held so dear,",dear,dreams,dear,False,"And silence takes our voices, and our dreams.","When shadows steal the ones we held so dear,  
And silence takes our voices, and our dreams."
"A mirror cracks, and in the shards I see—",see,way,sea,False,"A shadow in the dark, I find my way.","A shadow in the dark, I find my way."
"Whispers of spring thaw the earth from her sleep,",sleep,trees,sweep,False,"The wind will soon weave through the trees,","The wind will soon weave through the trees,  
And bloom in every leaf, in every breeze."
"With timid steps through the shadowed gate,",gate,kept,fate,False,"In the moonlit hall where dreams are kept,","In the moonlit hall where dreams are kept,  
A heart that sings soft and true."
"Whispers of wind weave through earth’s old rhyme,",rhyme,sung,time,False,"The night’s breath, a song of old, is sung.","The night’s breath, a song of old, is sung."
"Beneath the moon’s cold, watchful eye,",eye,led,sigh,False,"A shadowed path, where dreams are led,","A shadowed path, where dreams are led,  
And night’s breath, soft and kind, it plays."
"Candy wrappers rustled like whispers in the halls,",halls,halls,halls,False,Candy wrappers rustled like whispers in the halls.,"Candy wrappers rustled like whispers in the halls,  
Candy wrappers rustled like whispers in the halls."
"In the rhythm of shared hearts, we find our name,",name,name,name,False,"In the rhythm of shared hearts, we find our name.","In the rhythm of shared hearts, we find our name."
"Names etched in time’s slow turning glass,",glass,fade,glass,False,where dreams are born and where they fade.,"names etched in time’s slow turning glass,  
where dreams are born and where they fade."
"In whispers clad in velvet tone,",tone,born,stone,False,"In the quiet of dawn, where stars are born,","In the quiet of dawn, where stars are born,"
"The cannons roared where silent fields once breathed,",breathed,danced,breathed,False,The winds howled where the stars once danced.,The winds howled where the stars once danced.
"When your heart first whispers a name in the dark,",dark,song,dark,False,And the world turns to light with a new song.,"When your heart first whispers a name in the dark,  
And the world turns to light with a new song."
"The spark of rage ignites in silent throes,",throes,storms,grows,False,The flame of fury burns in silent storms.,The flame of fury burns in silent storms.
"A crown of shadows, a whisper undone,",undone,night,spun,False,"A flame in the dark, a light in the night.","A flame in the dark, a light in the night."
"In the mirror of the soul, a thousand faces fade,",fade,flame,stayed,False,"A single light, a single flame, a single flame.","In the mirror of the soul, a thousand faces fade,  
A single light, a single flame, a single flame."
"Love blooms like dawn in the hearts it sets free,",free,light,sea,False,"In the quiet of night, it dances with light,","In the quiet of night, it dances with light,  
A flame that never fades, a flame that never dies."
"Whispers of the ageless few echo through the halls of dust,",dust,dark,unjust,False,"The silent stars in the night, they sing in the dark.","The silent stars in the night, they sing in the dark."
"Roots carved in stories, ancient and new,",new,bound,new,False,"new and old, where time and soul are bound.","new and old, where time and soul are bound."
"Echoes of laughter fade in distant air,",air,laughter,despair,False,"The wind carries the echoes of laughter,","The wind carries the echoes of laughter,  
And time turns the song to dust."
"Through whispering woods where wild dreams run free,",free,dance,sea,False,"In golden light, the stars above they dance,","In golden light, the stars above they dance,  
And secrets of the night they share."
"Old hands pass down the flame, but new hands shape its code,",code,flame,code,False,"new hands shape its code, but old hands pass down the flame.","new hands shape its code, but old hands pass down the flame."
"Whispers of dread in the quietest breath,",breath,kind,breath,False,"A shadowed path to the dark, where the night is kind.","A shadowed path to the dark, where the night is kind."
"Anchors of old in tidal streams of change,",change,new,change,False,"The tide turns, and the sea is new,","The tide turns, and the sea is new,  
Where dreams and shadows dance in the night."
"With trembling hands, I trace the years unread,",unread,unread,thread,False,"With trembling hands, I trace the years unread.","With trembling hands, I trace the years unread."
