first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion
"Beneath the boughs of time’s slow-growing tree,",tree,be,sea,True,We trace the roots of memories yet to be.,We trace the roots of memories yet to be.
"As the world tilts toward new eyes, the dawn claims its sunrise,",sunrise,sigh,dies,False,And shadows retreat with the night's quiet sigh.,And shadows retreat with the night's quiet sigh.
"Whispers of liberty rise where shadowed chains once clung,",clung,young,clung,True,And hope ignites the hearts of those who dared to dream them young.,And hope ignites the hearts of those who dared to dream them young.
"Beneath the brush, where colors breathe,",breathe,weave,breathe,False,A world of dreams begins to weave.,A world of dreams begins to weave.
"In the mirror of the soul, shadows dance with light,",light,shine,light,False,"And in the quiet heart, the truth begins to shine.","And in the quiet heart, the truth begins to shine."
"Bubbles rise in morning’s gleam, laughter hums in dreams,",dreams,stream,dreams,False,Soft whispers dance on the stream.,Soft whispers dance on the stream.
"In twilight’s embrace, the heart stands between dawn and oblivion,",oblivion,division,oblivion,False,A whisper of hope in the shadowed division.,A whisper of hope in the shadowed division.
"In the quiet cradle of memory’s embrace,",embrace,face,embrace,True,I trace the echoes of a forgotten face.,I trace the echoes of a forgotten face.
"A hearth's soft glow where whispers rest,",rest,flight,breast,False,A moment's peace before the night takes flight.,"A hearth's soft glow where whispers rest,  
A moment's peace before the night takes flight."
"In starlit whispers, our hearts set sail,",sail,fail,exhale,True,"Through dreams so vast, we dare to fail.","Through dreams so vast, we dare to fail."
"Whispers of ambition on night's soft sail,",sail,wail,exhale,True,"Dreams drift on the breeze, a silent wail.","Dreams drift on the breeze, a silent wail."
"Whispers of the wind through ancient trees,",trees,leaves,trees,False,Echoes of the past in rustling leaves.,Echoes of the past in rustling leaves.
"Bitter, sweet, the flavors dance,",dance,chance,dance,True,On tongues that dare to taste the chance.,On tongues that dare to taste the chance.
"In the quiet whispers where the heart meets the divine,",divine,time,entwine,False,A soul finds its rhythm in the stillness of time.,A soul finds its rhythm in the stillness of time.
"The dagger of betrayal shines where trust once bloomed in the moon’s pale light,",light,night,light,True,The shadow of deceit now dances with the night.,The shadow of deceit now dances with the night.
"Shadows of steel descend upon the land,",land,hand,sand,True,A silent storm with no hand.,A silent storm with no hand.
Whispers of rustle in a rainbow’s embrace—,embrace,grace,embrace,True,A dance of the wind through the trees' soft grace.,A dance of the wind through the trees' soft grace.
"Grandmother's hymns still hum in the walls, yet the internet sings through the smartphones of us all,",all,the,fall,False,"her stories fade as pixels bloom, but the","Grandmother's hymns still hum in the walls, yet the internet sings through the smartphones of us all,  
her stories fade as pixels bloom, but the"
"Though bones to dust and whispers fade to air,",air,impair,despair,True,"Yet love remains, a flame that time cannot impair.","Yet love remains, a flame that time cannot impair."
"In whispers of forever, two hearts entwine,",entwine,fade,entwine,False,"A dance through the stars, where love will never fade.","A dance through the stars, where love will never fade."
"Concrete hums where the streetlamps breathe,",breathe,breeze,breathe,False,And shadows dance in the neon breeze.,And shadows dance in the neon breeze.
"Whispers of spring in the frost’s last breath,",breath,depth,breath,False,A promise of bloom in the thawing depth.,A promise of bloom in the thawing depth.
"Beneath the same sky, two shadows conspire—",conspire,fire,desire,True,"One reaching for light, the other for fire.","One reaching for light, the other for fire."
"In the quiet rhythm of a shared heartbeat, family roots hold fast to time,",time,rhyme,time,True,"Through seasons turned and stories told, love remains the constant rhyme.","In the quiet rhythm of a shared heartbeat, family roots hold fast to time,  
Through seasons turned and stories told, love remains the constant rhyme."
"The silent ache where laughter once was heard,",heard,absurd,heard,True,The empty echo of a love absurd.,The empty echo of a love absurd.
"In the shadow of cannon's cry, dreams lie battered and torn under sky,",sky,dawn,sigh,False,"Yet hope whispers softly, a fragile dawn.","Yet hope whispers softly, a fragile dawn."
"With trembling hand, I reach beyond the light of childhood’s flame,",flame,name,name,True,To grasp the shadows where my dreams and fears still name.,To grasp the shadows where my dreams and fears still name.
"In flawless cracks, the light finds its way,",way,plays,grey,False,"Through shadowed stones, it dances and plays.","Through shadowed stones, it dances and plays."
"Perfection hums in flawless lines, imperfection dances there by design,",design,divine,entwine,True,A symphony of flaws makes beauty ever so divine.,A symphony of flaws makes beauty ever so divine.
"Whispers of autumn kiss the fading light,",light,glow,light,False,Leaves dance in gold beneath the pale moon's glow.,Leaves dance in gold beneath the pale moon's glow.
"In the weave of voices, threads of kinship shine,",shine,align,entwine,True,A tapestry woven where all hearts align.,A tapestry woven where all hearts align.
"Concrete hums where the city dreams,",dreams,seams,dreams,True,Steel whispers secrets through the seams.,Steel whispers secrets through the seams.
"Laughter echoing through the fields of my youth,",youth,rush,youth,False,Memories dancing where the wild winds rush.,Memories dancing where the wild winds rush.
"The clock's silent hands carve shadows on the wall,",wall,old,fall,False,The fading light whispers tales of days grown old.,The fading light whispers tales of days grown old.
"Amid the city's thunder or the countryside's hush,",hush,rush,hush,True,"I find my peace in moments, not in places of rush.","I find my peace in moments, not in places of rush."
"Whispers of winter melt into the breath of spring’s soft rise,",rise,light,dies,False,A symphony of blossoms greets the dawn’s returning light.,A symphony of blossoms greets the dawn’s returning light.
"Wings of dawn struggle against the night's iron chain,",chain,reign,rain,True,But hope ignites where shadows reign.,But hope ignites where shadows reign.
"Laughter echoed beneath the willow tree,",tree,breeze,sea,False,As whispers danced on the evening breeze.,As whispers danced on the evening breeze.
"Two hearts entwined where vows are sown,",sown,alone,stone,True,"In love's embrace, they’re never alone.","In love's embrace, they’re never alone."
"Two hearts entwined, a vow so true,",true,through,new,True,"Through every storm, we’ll weather through.","Two hearts entwined, a vow so true,  
Through every storm, we’ll weather through."
"Neon hums where the tall buildings rise,",rise,skies,dies,True,Reflections dance in the midnight skies.,"Neon hums where the tall buildings rise,  
Reflections dance in the midnight skies."
"I wandered through the echoes of my name,",name,flame,name,True,And found the silence louder than the flame.,And found the silence louder than the flame.
"Whispers of winter melt to spring's gentle breath,",breath,rest,breath,False,"Awakening life from the cold, long rest.","Awakening life from the cold, long rest."
"In silent crowds, we pass like shadows through a fractured night,",night,flight,light,True,"Each step a whisper, lost in endless flight.","Each step a whisper, lost in endless flight."
"The whispering winds through ancient trees sigh,",sigh,above,sigh,False,A lullaby for the stars above.,A lullaby for the stars above.
"The storm inside begins to roar,",roar,shore,soar,True,And silence fades beneath the shore.,And silence fades beneath the shore.
"In shadowed palms, where empires rise and crumble,",crumble,time,crumble,False,Their echoes whisper through the dust of time.,Their echoes whisper through the dust of time.
"Each year a whisper, time's soft tread,",tread,spread,thread,True,"A fleeting shadow, gently spread.","Each year a whisper, time's soft tread,  
A fleeting shadow, gently spread."
"Thunder rolls within my chest, a storm no sky can hold,",hold,told,told,True,Lightning cracks the silence where my heart once softly told.,Lightning cracks the silence where my heart once softly told.
"A hearth of memories where the heart’s whispers stay,",stay,way,grey,True,A sanctuary warm where the soul finds its way.,"A hearth of memories where the heart’s whispers stay,  
A sanctuary warm where the soul finds its way."
"In brushstrokes and dreams, the soul begins to sing,",sing,wing,sing,True,"In whispers of light, the heart finds where it's meant to wing.","In whispers of light, the heart finds where it's meant to wing."
"The world turns on the flick of a flame, then chokes on the wind's empty name,",name,fame,name,True,And drowns in the shadow of its own fame.,And drowns in the shadow of its own fame.
"In whispered prayers, the soul takes flight,",flight,night,light,True,Beyond the veil of mortal night.,Beyond the veil of mortal night.
"My heritage sings in the rhythm of my breath,",breath,ancestors,breath,False,My soul echoes with the stories of my ancestors.,My soul echoes with the stories of my ancestors.
"Amidst the dust of ages past,",past,last,past,True,Lies the whisper of a silent last.,Lies the whisper of a silent last.
"Ancestors' whispers clash with the hum of smart machines,",machines,dreams,machines,False,Echoes of tradition fade in the glow of neon dreams.,Echoes of tradition fade in the glow of neon dreams.
"In quiet moments, hearts speak true—",true,undo,new,True,In whispered words that time can't undo.,In whispered words that time can't undo.
"I placed my faith in the hands I knew best,",best,rest,breast,True,But they led me where the shadows grew rest.,But they led me where the shadows grew rest.
"Thunderclaps in leaders' throats, silence gnaws the weak their bones,",bones,flown,bones,False,Hope flickers where the brave have flown.,Hope flickers where the brave have flown.
"Where silhouettes of chains cling tight to dawn,",dawn,light,dawn,False,And shadows whisper promises of light.,And shadows whisper promises of light.
"Whispers of the past drift through forgotten lanes,",lanes,remain,remains,False,Where echoes of old dreams still softly remain.,Where echoes of old dreams still softly remain.
"A whisper of dawn in the heart’s first tender spring,",spring,yield,sing,False,A blush on the horizon where night begins to yield.,A blush on the horizon where night begins to yield.
"Through shadows of self, my true face whispers,",whispers,confides,whispers,False,"In echoes of light, it softly confides.","In echoes of light, it softly confides."
"Old hands carve roots, new winds build skies,",skies,rise,dies,True,"Time bends the earth, but dreams still rise.","Old hands carve roots, new winds build skies,  
Time bends the earth, but dreams still rise."
"Laughter dances on the breeze, a whisper of delight,",delight,night,light,True,Soft as petals in the night.,Soft as petals in the night.
"Shadows whisper secrets where the silent stars neglect to wander,",wander,born,wander,False,And moonlight weaves the silence where the dreams of night are born.,And moonlight weaves the silence where the dreams of night are born.
"The storm in my chest roars loud and crude,",crude,need,crude,False,But silence is the only thing I need.,But silence is the only thing I need.
"The dawn of years unfolds in silent flame,",flame,name,name,True,"A whisper through the trees, a distant name.","A whisper through the trees, a distant name."
"Like shadows stirred by whispers in the night,",night,fight,light,True,They dance and fade without a fight.,They dance and fade without a fight.
"A bloom of hearts in spring’s first breath,",breath,death,breath,True,A whisper soft of love and death.,A whisper soft of love and death.
"The storm within a chest confined,",confined,unkind,wind,True,The thunder of a heart unkind.,The thunder of a heart unkind.
"Amidst the swirl of hues and symphonies unsung,",unsung,stirs,clung,False,A whisper dances where the silence stirs.,A whisper dances where the silence stirs.
"In silent corridors where shadows know my name,",name,flame,name,True,"I walk alone, a ghost who bears no flame.","I walk alone, a ghost who bears no flame."
"Whispers of absence where laughter once lay,",lay,decay,grey,True,Echoes of joy in the silence decay.,Echoes of joy in the silence decay.
"Time’s pages echo with fire-lit truths,",truths,youth,truths,False,Whispers of moments that never lose their youth.,Whispers of moments that never lose their youth.
"Whispers of hope in the heart’s quiet night,",night,fight,light,True,"A spark in the dark, guiding the fight.","A spark in the dark, guiding the fight."
"Storms whisper secrets the winds have known,",known,stone,stone,True,And lightning writes poems in skies of stone.,And lightning writes poems in skies of stone.
"In shadows cast by towering spires, whisper the cries of silent fires,",fires,night,wires,False,A ghostly wind carries echoes through the night.,A ghostly wind carries echoes through the night.
"Golden echoes drift like dusk through the mind's old hall,",hall,call,fall,True,Where memories whisper secrets in the fading light's soft call.,Where memories whisper secrets in the fading light's soft call.
"In twilight’s grasp, where shadows plead,",plead,feed,creed,True,The stars above in silence feed.,The stars above in silence feed.
"Beneath the moon's slow-swaying gaze,",gaze,praise,maze,True,The shadows dance in silent praise.,The shadows dance in silent praise.
"In shadows spun, truth wears a masquerade,",masquerade,fade,stayed,True,Where whispers dance and secrets fade.,Where whispers dance and secrets fade.
"Beneath the stars, our hopes take flight,",flight,light,light,True,Together we chase the dawn's first light.,"Beneath the stars, our hopes take flight,  
Together we chase the dawn's first light."
"Whispers of rustling leaves in a tapestry of hue,",hue,grew,new,True,A dance of shadows where the twilight gently grew.,A dance of shadows where the twilight gently grew.
"Old oaks whisper tales while neon dreams reach high,",high,lie,sigh,True,"Beneath the stars, both past and future lie.","Beneath the stars, both past and future lie."
"Whispers of wind through ancient tree sighs,",sighs,skies,dies,True,Softly it murmurs secrets of the skies.,Softly it murmurs secrets of the skies.
"Through storm and silence, together we are shaped,",shaped,swayed,shaped,False,"By fire and time, our bond is never swayed.","By fire and time, our bond is never swayed."
"In the attic of my mind, old moments softly cling,",cling,things,sing,False,Like dust on forgotten things.,Like dust on forgotten things.
"In the shadow of despair, hope's frail light gleams,",gleams,streams,dreams,True,A whisper through the night it streams.,A whisper through the night it streams.
"Cobblestone calm meets skyline's restless sigh,",sigh,night,sigh,False,A whisper of wind through the shadows of night.,A whisper of wind through the shadows of night.
"My name may echo where the silent stars reside,",reside,tide,collide,True,But never in the hearts of those who walk the tide.,But never in the hearts of those who walk the tide.
"I wore my childhood like a cloak of dew,",dew,knew,new,True,Now heavy with the weight of all I knew.,Now heavy with the weight of all I knew.
"In quiet moments, hearts align,",align,unwind,entwine,False,And whispers of the soul unwind.,And whispers of the soul unwind.
"A hearth among the shadows, where the heartfinds its harbor,",harbor,harbor,harbor,False,"A hearth among the shadows, where the heart finds its harbor,","A hearth among the shadows, where the heart finds its harbor,  
A whisper through the silence, where the soul finds its favor."
"Shells scream through the smoke-stained sky,",sky,sigh,sigh,True,A chorus of echoes in the twilight's sigh.,A chorus of echoes in the twilight's sigh.
"Wings clipped in shadow, freedom dreams in song,",song,belongs,belong,False,A heart still beats where the light belongs.,A heart still beats where the light belongs.
"Two hearts entwined, a promise in the flame,",flame,expanse,name,False,Eternal as the stars that light the night's expanse.,"Two hearts entwined, a promise in the flame,  
Eternal as the stars that light the night's expanse."
"Heart pounds like thunder in a silence deep,",deep,steep,sweep,True,Light flickers like hope in a dream so steep.,Light flickers like hope in a dream so steep.
"Thunder speaks where no one can,",can,script,began,False,Lightning writes in silver script.,Lightning writes in silver script.
"In shadowed tongues truth oft must cloak to speak,",speak,seek,speak,True,In whispered tones the heart's deep secrets seek.,In whispered tones the heart's deep secrets seek.
"Beneath the canopy where ancient shadows play,",play,day,grey,True,Whispers of the past drift softly through the day.,Whispers of the past drift softly through the day.
"Chains may clank in the shadow of power,",power,found,hour,False,But hope still whispers where freedom is found.,But hope still whispers where freedom is found.
"In shadowed corners where silence speaks,",speaks,seek,speaks,False,Whispers of forgotten dreams seek.,Whispers of forgotten dreams seek.
"Flawless edges hint at scars,",scars,mars,stars,True,Hidden wounds that time still mars.,Hidden wounds that time still mars.
"Beneath the stars where hopes take flight,",flight,night,light,True,Dreams are woven in the night.,Dreams are woven in the night.
"Two hearts entwined, through shadows and sun,",sun,undone,spun,True,"A dance of souls, forever undone.","A dance of souls, forever undone."
"In tangled roots, a shared heartbeat thrives,",thrives,arrive,thrives,False,Where whispered secrets through the soil arrive.,Where whispered secrets through the soil arrive.
