first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion
"Whispers of winter melt into the breath of spring’s soft rise,",rise,day,dies,False,Blossoms awaken in the gentle light of day.,Blossoms awaken in the gentle light of day.
"Wings of dawn struggle against the night's iron chain,",chain,rain,rain,True,"But hope, like fire, burns through the darkest rain.","But hope, like fire, burns through the darkest rain."
"Laughter echoed beneath the willow tree,",tree,knee,sea,True,As the moonlight danced on the river's knee.,As the moonlight danced on the river's knee.
"Two hearts entwined where vows are sown,",sown,undo,stone,False,A love that time cannot undo.,A love that time cannot undo.
"Two hearts entwined, a vow so true,",true,undo,new,True,A love that time cannot undo.,A love that time cannot undo.
"Neon hums where the tall buildings rise,",rise,skies,dies,True,Steel shadows stretch beneath the skies.,Steel shadows stretch beneath the skies.
"I wandered through the echoes of my name,",name,time,name,False,whispering through the halls of time.,whispering through the halls of time.
"Whispers of winter melt to spring's gentle breath,",breath,breeze,breath,False,Blossoms awaken in the thawing breeze.,Blossoms awaken in the thawing breeze.
"In silent crowds, we pass like shadows through a fractured night,",night,die,light,False,We whisper dreams that fade and die.,We whisper dreams that fade and die.
"The whispering winds through ancient trees sigh,",sigh,lie,sigh,True,As shadows dance where forgotten dreams lie.,As shadows dance where forgotten dreams lie.
"The storm inside begins to roar,",roar,more,soar,True,And the silence outside fades to nothing more.,And the silence outside fades to nothing more.
"In shadowed palms, where empires rise and crumble,",crumble,boughs,crumble,False,Time whispers secrets through the ancient boughs.,Time whispers secrets through the ancient boughs.
"Each year a whisper, time's soft tread,",tread,embrace,thread,False,A silent promise in the wind's embrace.,A silent promise in the wind's embrace.
"Thunder rolls within my chest, a storm no sky can hold,",hold,soul,told,False,I am the tempest born from soul.,I am the tempest born from soul.
"A hearth of memories where the heart’s whispers stay,",stay,play,grey,True,A silent echo of the love that once did play.,A silent echo of the love that once did play.
"In brushstrokes and dreams, the soul begins to sing,",sing,spring,sing,True,"In whispers of light, the world finds its spring.","In whispers of light, the world finds its spring."
"The world turns on the flick of a flame, then chokes on the wind's empty name,",name,remains,name,False,"The stars retreat, but the dark remains.","The stars retreat, but the dark remains."
"In whispered prayers, the soul takes flight,",flight,light,light,True,"Through silent stars, it finds its light.","Through silent stars, it finds its light."
"My heritage sings in the rhythm of my breath,",breath,faith,breath,False,echoing through the roots of my ancestors' faith.,echoing through the roots of my ancestors' faith.
"Amidst the dust of ages past,",past,last,past,True,echoes of forgotten names still last.,echoes of forgotten names still last.
"Ancestors' whispers clash with the hum of smart machines,",machines,dreams,machines,False,Echoes of the past now compete with digital dreams.,Echoes of the past now compete with digital dreams.
"In quiet moments, hearts speak true—",true,knew,new,True,Their silent language is all we knew.,Their silent language is all we knew.
"I placed my faith in the hands I knew best,",best,most,breast,False,And I was wrong to trust the ones I loved the most.,And I was wrong to trust the ones I loved the most.
"Thunderclaps in leaders' throats, silence gnaws the weak their bones,",bones,unknown,bones,False,While courage blooms in hearts unknown.,While courage blooms in hearts unknown.
"Where silhouettes of chains cling tight to dawn,",dawn,forgotten,dawn,False,And shadows whisper secrets long forgotten.,And shadows whisper secrets long forgotten.
"Whispers of the past drift through forgotten lanes,",lanes,remain,remains,False,Echoes of old dreams still remain.,Echoes of old dreams still remain.
"A whisper of dawn in the heart’s first tender spring,",spring,wing,sing,True,A bloom of light where forgotten dreams take wing.,A bloom of light where forgotten dreams take wing.
"Through shadows of self, my true face whispers,",whispers,night,whispers,False,I find my light in the silence of the night.,I find my light in the silence of the night.
"Old hands carve roots, new winds build skies,",skies,skies,dies,False,While ancient stones remember the skies.,While ancient stones remember the skies.
"Laughter dances on the breeze, a whisper of delight,",delight,night,light,True,A fleeting joy that lifts the night.,A fleeting joy that lifts the night.
"Shadows whisper secrets where the silent stars neglect to wander,",wander,land,wander,False,"And the moon, in shame, turns her face from the land.","And the moon, in shame, turns her face from the land."
"The storm in my chest roars loud and crude,",crude,blue,crude,False,I'm drowning in a sea of blue.,I'm drowning in a sea of blue.
"The dawn of years unfolds in silent flame,",flame,embrace,name,False,A whispered promise etched in time's embrace.,A whispered promise etched in time's embrace.
"Like shadows stirred by whispers in the night,",night,bright,light,True,"They creep through silence, unseen, and bright.","They creep through silence, unseen, and bright."
"A bloom of hearts in spring’s first breath,",breath,leaf,breath,False,Whispers of love in every leaf.,"A bloom of hearts in spring’s first breath,  
Whispers of love in every leaf."
"The storm within a chest confined,",confined,unchained,wind,False,Finds release in a breath unchained.,Finds release in a breath unchained.
"Amidst the swirl of hues and symphonies unsung,",unsung,sing,clung,False,the silent stars begin to sing.,the silent stars begin to sing.
"In silent corridors where shadows know my name,",name,flame,name,True,I tread the path where echoes hold the flame.,I tread the path where echoes hold the flame.
"Whispers of absence where laughter once lay,",lay,away,grey,True,Echoes of a love that has faded away.,Echoes of a love that has faded away.
"Time’s pages echo with fire-lit truths,",truths,night,truths,False,whispers of the past still burn in the night.,whispers of the past still burn in the night.
"Whispers of hope in the heart’s quiet night,",night,dark,light,False,A single star pierces the endless dark.,A single star pierces the endless dark.
"Storms whisper secrets the winds have known,",known,shown,stone,True,Tales of the sea that no shore has shown.,Tales of the sea that no shore has shown.
"In shadows cast by towering spires, whisper the cries of silent fires,",fires,embrace,wires,False,"A tale of ancient sorrow, long forgotten in time's embrace.","A tale of ancient sorrow, long forgotten in time's embrace."
"Golden echoes drift like dusk through the mind's old hall,",hall,call,fall,True,Where forgotten dreams still softly call.,Where forgotten dreams still softly call.
"In twilight’s grasp, where shadows plead,",plead,lead,creed,True,The stars emerge to softly lead.,The stars emerge to softly lead.
"Beneath the moon's slow-swaying gaze,",gaze,embrace,maze,False,the stars whisper secrets in the night's embrace.,the stars whisper secrets in the night's embrace.
"In shadows spun, truth wears a masquerade,",masquerade,shade,stayed,True,Where whispered lies hold court in silent shade.,Where whispered lies hold court in silent shade.
"Beneath the stars, our hopes take flight,",flight,alight,light,True,We chase the dawn with hearts alight.,We chase the dawn with hearts alight.
"Whispers of rustling leaves in a tapestry of hue,",hue,dew,new,True,A symphony of colors beneath the morning dew.,A symphony of colors beneath the morning dew.
"Old oaks whisper tales while neon dreams reach high,",high,agreement,sigh,False,Stars blink in silent agreement.,Stars blink in silent agreement.
"Whispers of wind through ancient tree sighs,",sighs,rise,dies,True,Echoes of time in rustling leaves rise.,Echoes of time in rustling leaves rise.
"Through storm and silence, together we are shaped,",shaped,named,shaped,False,"By fire and shadow, forever we are named.","By fire and shadow, forever we are named."
"In the attic of my mind, old moments softly cling,",cling,been,sing,False,I whisper tales of who I once might have been.,I whisper tales of who I once might have been.
"In the shadow of despair, hope's frail light gleams,",gleams,gleam,dreams,False,A whisper of courage begins to gleam.,A whisper of courage begins to gleam.
"Cobblestone calm meets skyline's restless sigh,",sigh,sky,sigh,True,A whisper of progress stirs the ancient sky.,A whisper of progress stirs the ancient sky.
"My name may echo where the silent stars reside,",reside,tide,collide,True,But my voice is lost in the hush between the tide.,But my voice is lost in the hush between the tide.
"I wore my childhood like a cloak of dew,",dew,grew,new,True,It faded as the morning light grew.,It faded as the morning light grew.
"In quiet moments, hearts align,",align,flight,entwine,False,When silent dreams take flight.,When silent dreams take flight.
"A hearth among the shadows, where the heartfinds its harbor,",harbor,sorrow,harbor,False,A whisper of warmth in the silence of sorrow.,A whisper of warmth in the silence of sorrow.
"Shells scream through the smoke-stained sky,",sky,goodbye,sigh,True,As the ocean's last breath sighs goodbye.,As the ocean's last breath sighs goodbye.
"Wings clipped in shadow, freedom dreams in song,",song,long,belong,True,A silent flight through midnight's long.,A silent flight through midnight's long.
"Two hearts entwined, a promise in the flame,",flame,name,name,True,A lifetime written in the stars' soft name.,A lifetime written in the stars' soft name.
"Heart pounds like thunder in a silence deep,",deep,sleep,sweep,True,Breath holds as shadows dance on the edge of sleep.,Breath holds as shadows dance on the edge of sleep.
"Thunder speaks where no one can,",can,dark,began,False,Lightning answers in the dark.,Lightning answers in the dark.
"In shadowed tongues truth oft must cloak to speak,",speak,meek,speak,True,In whispered winds it finds its meek.,In whispered winds it finds its meek.
"Beneath the canopy where ancient shadows play,",play,yore,grey,False,Time whispers secrets to the leaves of yore.,Time whispers secrets to the leaves of yore.
"Chains may clank in the shadow of power,",power,brave,hour,False,But hope still burns in the hearts of the brave.,But hope still burns in the hearts of the brave.
"In shadowed corners where silence speaks,",speaks,speak,speaks,False,Lies a secret the wind dares not speak.,Lies a secret the wind dares not speak.
"Flawless edges hint at scars,",scars,stars,stars,True,Hidden wounds beneath the stars.,Hidden wounds beneath the stars.
"Beneath the stars where hopes take flight,",flight,night,light,True,Dreams weave their tales in silent night.,Dreams weave their tales in silent night.
"Two hearts entwined, through shadows and sun,",sun,begun,spun,True,"A promise of forever, sweetly begun.","A promise of forever, sweetly begun."
"In tangled roots, a shared heartbeat thrives,",thrives,survive,thrives,False,"In whispered winds, their ancient vows survive.","In whispered winds, their ancient vows survive."
