first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion
"In twilight’s grasp, where shadows whisper truths,",truths,glances,truths,False,"the stars above cast silent, solemn glances.","the stars above cast silent, solemn glances."
"Beneath soft words, the shadow of a lie may tread,",tread,dread,thread,True,"But truth, unshaken, will rise and cast no dread.","But truth, unshaken, will rise and cast no dread."
"When whispered vows in shadows part,",part,forget,start,False,the stars above will never forget.,the stars above will never forget.
"Whispers of the wind through ancient trees,",trees,sea,trees,False,Shout the secrets of the earth and sea.,"Whispers of the wind through ancient trees,  
Shout the secrets of the earth and sea."
"Beneath a sky where stars won’t listen, silent screams fold into rusted time,",time,trees,time,False,A ghostly wind whispers through the silent trees.,A ghostly wind whispers through the silent trees.
"In whispers of light, the soul finds its rhyme,",rhyme,time,time,True,"and in the quietest sigh, it dances with time.","and in the quietest sigh, it dances with time."
"Joy dances lightly on the breeze of life,",life,true,knife,False,Hope shines bright in every heart that's true.,Hope shines bright in every heart that's true.
"In starlit whispers, hopes take flight,",flight,light,light,True,and dreams are born to light.,and dreams are born to light.
"Where pigment meets vision, ideas take flight,",flight,mind,light,False,And color becomes the language of the mind.,"Where pigment meets vision, ideas take flight,  
And color becomes the language of the mind."
"Pack the dawn in a suitcase of stars,",stars,away,stars,False,and send the night sailing away.,and send the night sailing away.
"Time etches its tale in the lines of our hands,",hands,still,strands,False,and leaves us with memories that never stand still.,and leaves us with memories that never stand still.
"In quiet whispers, the divine awakes,",awakes,grace,awakes,False,and the world is reborn in gentle grace.,and the world is reborn in gentle grace.
"In strokes of light, the soul begins to sing,",sing,spring,sing,True,"and in the quiet of the night, the heart finds its own spring.","and in the quiet of the night, the heart finds its own spring."
"Soft laughter lingers in the dust of old summer days,",days,stays,maze,True,A memory that never quite stays.,A memory that never quite stays.
"In the shadow of the storm, a fragile light is born,",born,night,born,False,"and it flickers, a fleeting flame in the night.","and it flickers, a fleeting flame in the night."
"A hollow silence where their laughter roamed,",roamed,came,roamed,False,The echoes of a joy that never came.,"A hollow silence where their laughter roamed,  
The echoes of a joy that never came."
"With a heart aglow and the road ahead,",ahead,couplet,thread,False,I'll write the next line of the rhyming couplet.,"I'll write the next line of the rhyming couplet.

**With a heart aglow and the road ahead,**  
**I'll chase the stars"
"Stars whisper the hopes our hearts dared to send,",send,bound,blend,False,And light the way where dreams are never bound.,"Stars whisper the hopes our hearts dared to send,  
And light the way where dreams are never bound."
"In shadows deep, my racing heart does tread,",tread,take,thread,False,where silence hushes every breath I take.,where silence hushes every breath I take.
"Two hearts entwined where promises gently gleam,",gleam,tide,stream,False,A love that lasts through time and tide.,"Two hearts entwined where promises gently gleam,  
A love that lasts through time and tide."
"When tempers flare like storms in prime,",prime,pain,time,False,and hearts are torn by rage and pain.,and hearts are torn by rage and pain.
"Shadows rise where once there stood the light of peace,",peace,peace,peace,False,"and silence wraps the world in a quiet, deepened peace.","and silence wraps the world in a quiet, deepened peace."
"Whispers of velvet, symphonies in hue,",hue,hue,new,False,"and silence in the moon's soft, silver hue.","and silence in the moon's soft, silver hue."
"A bond unseen, yet ever so true,",true,lies,new,False,"Is built on trust, not words or lies.","A bond unseen, yet ever so true,  
Is built on trust, not words or lies."
"In the clash of chains and open sky,",sky,sky,sigh,False,The soul of freedom breaks the sky.,"In the clash of chains and open sky,  
The soul of freedom breaks the sky."
"Beneath the tempest of a thunderous chest,",chest,tossed,breast,False,"the sky is torn asunder, and the world is tossed.","the sky is torn asunder, and the world is tossed."
"Winds of liberty whistle through chains rusting in the dawn,",dawn,light,dawn,False,and freedom's flag waves bright in the morning's light.,and freedom's flag waves bright in the morning's light.
"Roots tangled in stories, passed through time's gentle hands,",hands,dance,strands,False,"Leaves whisper of old secrets, lost in the wind's soft dance.","Leaves whisper of old secrets, lost in the wind's soft dance."
"A shadow stirs where light once lingered,",lingered,dim,lingered,False,A ghostly whisper echoes through the dim.,A ghostly whisper echoes through the dim.
"The road is a verse the world keeps reciting,",reciting,ending,reciting,False,and every step a line that's never ending.,and every step a line that's never ending.
"Spring whispers life as winter drifts away,",away,sway,grey,True,"The earth awakes with gentle, hopeful sway.","Spring whispers life as winter drifts away,  
The earth awakes with gentle, hopeful sway."
"Steel canyons pulse with midnight’s electric hymn,",hymn,hymn,hymn,False,and silence hums in the dark like a sacred hymn.,and silence hums in the dark like a sacred hymn.
"Wings of dawn kissed the open road,",road,call,code,False,A whisper of hope in the morning's call.,"Wings of dawn kissed the open road,  
A whisper of hope in the morning's call."
"In the mirror of memory, my heritage quietly sings,",sings,sing,strings,False,"I see in the glass of time, my roots take flight and sing.","I see in the glass of time, my roots take flight and sing."
"Whispers of laughter on a summer breeze,",breeze,ease,trees,True,the wind carries tales of joy and ease.,the wind carries tales of joy and ease.
"Truth wears a crown of dust, while lies wear gilded boots,",boots,shadow,boots,False,"And honesty shines through time's dark, while deceit is but a shadow.","And honesty shines through time's dark, while deceit is but a shadow."
"I clenched the storm, yet whispered to the leaf—",leaf,still,leaf,False,"The wind would not be still, but I was still.","I clenched the storm, yet whispered to the leaf—  
The wind would not be still, but I was still."
"Roots etched in history's page, I dance in the rain of many a culture's strange, yet tender rage,",rage,rage,rage,False,"I dance in the rain of many a culture's strange, yet tender rage,","I dance in the rain of many a culture's strange, yet tender rage,  
And leave my mark on the world with every step I take."
"Like whispers through the dust of days long past,",past,couplet,past,False,I'll write the next line of the rhyming couplet.,"I'll write the next line of the rhyming couplet.

**Like whispers through the dust of days long past,**  
**So softly, yet so"
"We find our roots where heartbeats align,",align,line,entwine,True,and souls are bound by the same divine line.,and souls are bound by the same divine line.
"Whispers of winter melt to spring’s gentle sigh,",sigh,sky,sigh,True,and the earth begins to sing in green and sky.,and the earth begins to sing in green and sky.
"A bond unseen, yet stronger than time,",time,true,time,False,"Is forged in silence, deep and true.","A bond unseen, yet stronger than time,  
Is forged in silence, deep and true."
"In whispered woods where shadows play,",play,leaves,grey,False,the moonlight dances on the leaves.,the moonlight dances on the leaves.
"Roots etched in ancient tongues and modern skies,",skies,skies,dies,False,Leaves whisper of time and fate's divine skies.,Leaves whisper of time and fate's divine skies.
"Fury burns where calm once lay,",lay,day,grey,True,and peace is but a shadow's day.,and peace is but a shadow's day.
"In quiet hearts where light eternal stays,",stays,sway,maze,False,the world is never lost to shadow's sway.,the world is never lost to shadow's sway.
"Through storm and still, a bond held true,",true,time,new,False,until the end of time.,until the end of time.
"Beneath the boughs of time’s slow-growing tree,",tree,cheer,sea,False,"the stars do dance in eternal, silent cheer.","the stars do dance in eternal, silent cheer."
"As the world tilts toward new eyes, the dawn claims its sunrise,",sunrise,day,dies,False,and the night bows to the light of a new day.,and the night bows to the light of a new day.
"Whispers of liberty rise where shadowed chains once clung,",clung,bound,clung,False,And now the dawn breaks bright on the land where justice once was bound.,And now the dawn breaks bright on the land where justice once was bound.
"Beneath the brush, where colors breathe,",breathe,me,breathe,False,A world of dreams takes shape in me.,"Beneath the brush, where colors breathe,  
A world of dreams takes shape in me."
"In the mirror of the soul, shadows dance with light,",light,bright,light,True,And I see my true self reflected in the bright.,And I see my true self reflected in the bright.
"Bubbles rise in morning’s gleam, laughter hums in dreams,",dreams,ends,dreams,False,and life’s bright song never ends.,and life’s bright song never ends.
"In twilight’s embrace, the heart stands between dawn and oblivion,",oblivion,night,oblivion,False,where shadows whisper secrets of the night.,where shadows whisper secrets of the night.
"In the quiet cradle of memory’s embrace,",embrace,time,embrace,False,the past whispers softly through the hush of time.,the past whispers softly through the hush of time.
"A hearth's soft glow where whispers rest,",rest,sweet,breast,False,"And dreams are woven, deep and sweet.","A hearth's soft glow where whispers rest,  
And dreams are woven, deep and sweet."
"In starlit whispers, our hearts set sail,",sail,remains,exhale,False,where dreams take flight and love remains.,where dreams take flight and love remains.
"Whispers of ambition on night's soft sail,",sail,air,exhale,False,"Echoes of fate in silent, starlit air.","Echoes of fate in silent, starlit air."
"Whispers of the wind through ancient trees,",trees,sea,trees,False,Shout the secrets of the earth and sea.,"Whispers of the wind through ancient trees,  
Shout the secrets of the earth and sea."
"Bitter, sweet, the flavors dance,",dance,chance,dance,True,and life's a feast of endless chance.,and life's a feast of endless chance.
"In the quiet whispers where the heart meets the divine,",divine,light,entwine,False,the soul finds its truest light.,the soul finds its truest light.
"The dagger of betrayal shines where trust once bloomed in the moon’s pale light,",light,night,light,True,And silence hangs heavy where love once sang in the night.,And silence hangs heavy where love once sang in the night.
"Shadows of steel descend upon the land,",land,grand,sand,True,and silence wraps the world in dark and grand.,and silence wraps the world in dark and grand.
Whispers of rustle in a rainbow’s embrace—,embrace,grace,embrace,True,A fleeting dance of light and grace.,A fleeting dance of light and grace.
"Grandmother's hymns still hum in the walls, yet the internet sings through the smartphones of us all,",all,screen,fall,False,"And we, though far apart, still find our voices in the shared screen.","And we, though far apart, still find our voices in the shared screen."
"Though bones to dust and whispers fade to air,",air,there,despair,True,yet the love we share remains forever there.,yet the love we share remains forever there.
"In whispers of forever, two hearts entwine,",entwine,shine,entwine,True,"And in the silence of the night, they shine.","In whispers of forever, two hearts entwine,  
And in the silence of the night, they shine."
"Concrete hums where the streetlamps breathe,",breathe,steel,breathe,False,And the city sleeps in a dream of steel.,"Concrete hums where the streetlamps breathe,  
And the city sleeps in a dream of steel."
"Whispers of spring in the frost’s last breath,",breath,embrace,breath,False,flowers bloom in the thawing sun's embrace.,flowers bloom in the thawing sun's embrace.
"Beneath the same sky, two shadows conspire—",conspire,fire,desire,True,"And in the dark, they dance, a tale of fate and fire.","And in the dark, they dance, a tale of fate and fire."
"In the quiet rhythm of a shared heartbeat, family roots hold fast to time,",time,place,time,False,"and in the warmth of love, we find our truest place.","and in the warmth of love, we find our truest place."
"The silent ache where laughter once was heard,",heard,air,heard,False,Yet echoes of joy still linger in the air.,"The silent ache where laughter once was heard,  
Yet echoes of joy still linger in the air."
"In the shadow of cannon's cry, dreams lie battered and torn under sky,",sky,sky,sigh,False,"Yet in the silence of dawn, hope still finds its way to the sky","In the shadow of cannon's cry, dreams lie battered and torn under sky,  
Yet in the silence of dawn, hope still finds its way to the sky"
"With trembling hand, I reach beyond the light of childhood’s flame,",flame,brave,name,False,And find the echoes of a heart that once was brave.,And find the echoes of a heart that once was brave.
"In flawless cracks, the light finds its way,",way,gleam,grey,False,and shines through the dark with a gleam.,and shines through the dark with a gleam.
"Perfection hums in flawless lines, imperfection dances there by design,",design,life,entwine,False,And every flaw is a note in the symphony of life.,And every flaw is a note in the symphony of life.
"Whispers of autumn kiss the fading light,",light,bright,light,True,and leaves blush with hues of gold and bright.,and leaves blush with hues of gold and bright.
"In the weave of voices, threads of kinship shine,",shine,one,entwine,False,"A tapestry of love, where hearts are one.","In the weave of voices, threads of kinship shine,  
A tapestry of love, where hearts are one."
"Concrete hums where the city dreams,",dreams,young,dreams,False,But the streets are alive with the sounds of the young.,"Concrete hums where the city dreams,  
But the streets are alive with the sounds of the young."
"Laughter echoing through the fields of my youth,",youth,lost,youth,False,where dreams took flight and joy was never lost.,where dreams took flight and joy was never lost.
"The clock's silent hands carve shadows on the wall,",wall,fall,fall,True,and time's relentless march unfolds in a single fall.,and time's relentless march unfolds in a single fall.
"Amid the city's thunder or the countryside's hush,",hush,strife,hush,False,The heart of man finds peace or strife.,"Amid the city's thunder or the countryside's hush,  
The heart of man finds peace or strife."
"Whispers of winter melt into the breath of spring’s soft rise,",rise,grace,dies,False,"and bloom in every leaf with gentle, fleeting grace.","and bloom in every leaf with gentle, fleeting grace."
"Wings of dawn struggle against the night's iron chain,",chain,land,rain,False,"And hope, a spark, ignites the darkest land.","Wings of dawn struggle against the night's iron chain,  
And hope, a spark, ignites the darkest land."
"Laughter echoed beneath the willow tree,",tree,gleam,sea,False,where joy and peace did meet and gleam.,where joy and peace did meet and gleam.
"Two hearts entwined where vows are sown,",sown,sound,stone,False,two souls forever bound in love's own sound.,two souls forever bound in love's own sound.
"Two hearts entwined, a vow so true,",true,hour,new,False,A love that lasts through every trial and every hour.,A love that lasts through every trial and every hour.
"Neon hums where the tall buildings rise,",rise,skies,dies,True,And the stars blink in silent skies.,"Neon hums where the tall buildings rise,  
And the stars blink in silent skies."
"I wandered through the echoes of my name,",name,me,name,False,And found a voice that never left me.,"I wandered through the echoes of my name,  
And found a voice that never left me."
"Whispers of winter melt to spring's gentle breath,",breath,tree,breath,False,and nature sings of hope in every tree.,and nature sings of hope in every tree.
"In silent crowds, we pass like shadows through a fractured night,",night,light,light,True,where silence holds our breath and stars are lost in light.,where silence holds our breath and stars are lost in light.
"The whispering winds through ancient trees sigh,",sigh,night,sigh,False,and hum a lullaby to the night.,and hum a lullaby to the night.
"The storm inside begins to roar,",roar,roars,soar,False,the earth beneath it shudders and roars.,the earth beneath it shudders and roars.
"In shadowed palms, where empires rise and crumble,",crumble,time,crumble,False,the fate of kings is written in the dust of time.,the fate of kings is written in the dust of time.
"Each year a whisper, time's soft tread,",tread,dread,thread,True,And leaves the heart with quiet dread.,"Each year a whisper, time's soft tread,  
And leaves the heart with quiet dread."
"Thunder rolls within my chest, a storm no sky can hold,",hold,thought,told,False,And silence falls like frost on every thought.,And silence falls like frost on every thought.
"A hearth of memories where the heart’s whispers stay,",stay,gray,grey,True,Softly burning through the winter's gray.,"A hearth of memories where the heart’s whispers stay,  
Softly burning through the winter's gray."
"In brushstrokes and dreams, the soul begins to sing,",sing,wind,sing,False,"with every heartbeat, a tale in the wind.","with every heartbeat, a tale in the wind."
"The world turns on the flick of a flame, then chokes on the wind's empty name,",name,name,name,False,"The world turns on the flick of a flame, then chokes on the wind's empty name.","The world turns on the flick of a flame, then chokes on the wind's empty name."
"In whispered prayers, the soul takes flight,",flight,light,light,True,where dreams are born and hearts are light.,where dreams are born and hearts are light.
"My heritage sings in the rhythm of my breath,",breath,earth,breath,False,and in the pulse of the earth.,and in the pulse of the earth.
"Amidst the dust of ages past,",past,cast,past,True,the echoes of a bygone war still cast.,the echoes of a bygone war still cast.
"Ancestors' whispers clash with the hum of smart machines,",machines,drawn,machines,False,"A silent storm of old and new, where truth and fate are drawn.","A silent storm of old and new, where truth and fate are drawn."
"In quiet moments, hearts speak true—",true,know,new,False,and silence holds the weight of all we know.,and silence holds the weight of all we know.
"I placed my faith in the hands I knew best,",best,rest,breast,True,"And watched them fail, yet still I trusted the rest.","I placed my faith in the hands I knew best,  
And watched them fail, yet still I trusted the rest."
"Thunderclaps in leaders' throats, silence gnaws the weak their bones,",bones,machine,bones,False,and hope is a ghost in the machine.,and hope is a ghost in the machine.
"Where silhouettes of chains cling tight to dawn,",dawn,light,dawn,False,where silence breaks and shadows fade to light.,where silence breaks and shadows fade to light.
"Whispers of the past drift through forgotten lanes,",lanes,remain,remains,False,echoes of the present still remain.,echoes of the present still remain.
"A whisper of dawn in the heart’s first tender spring,",spring,spring,sing,False,A breeze that carries the scent of fresh-bloomed spring.,"A whisper of dawn in the heart’s first tender spring,  
A breeze that carries the scent of fresh-bloomed spring."
"Through shadows of self, my true face whispers,",whispers,within,whispers,False,"Yet in the silence, I see the light within.","Through shadows of self, my true face whispers,  
Yet in the silence, I see the light within."
"Old hands carve roots, new winds build skies,",skies,chance,dies,False,The earth is shaped by time and chance.,"Old hands carve roots, new winds build skies,  
The earth is shaped by time and chance."
"Laughter dances on the breeze, a whisper of delight,",delight,light,light,True,"A joy that never fades, in every light.","A joy that never fades, in every light."
"Shadows whisper secrets where the silent stars neglect to wander,",wander,water,wander,False,"Moonlight dances softly on the still, still water.","Moonlight dances softly on the still, still water."
"The storm in my chest roars loud and crude,",crude,crowd,crude,False,and I must rise with the thunder of the crowd.,and I must rise with the thunder of the crowd.
"The dawn of years unfolds in silent flame,",flame,name,name,True,and time begins to fade with a gentle name.,and time begins to fade with a gentle name.
"Like shadows stirred by whispers in the night,",night,flight,light,True,the moonlight dances in a silent flight.,the moonlight dances in a silent flight.
"A bloom of hearts in spring’s first breath,",breath,thread,breath,False,"A whisper of love, a gentle thread.","A bloom of hearts in spring’s first breath,  
A whisper of love, a gentle thread."
"The storm within a chest confined,",confined,din,wind,False,Shall rage and break with a loud din.,"The storm within a chest confined,  
Shall rage and break with a loud din."
"Amidst the swirl of hues and symphonies unsung,",unsung,dream,clung,False,the world turns golden in a dream.,the world turns golden in a dream.
"In silent corridors where shadows know my name,",name,speak,name,False,"I walk alone, a ghost in the dim, and never dare to speak.","I walk alone, a ghost in the dim, and never dare to speak."
"Whispers of absence where laughter once lay,",lay,air,grey,False,The echoes of joy now fade in the air.,The echoes of joy now fade in the air.
"Time’s pages echo with fire-lit truths,",truths,heard,truths,False,and every heart that dares to dream is heard.,and every heart that dares to dream is heard.
"Whispers of hope in the heart’s quiet night,",night,light,light,True,Shine through the dark with gentle light.,"Whispers of hope in the heart’s quiet night,  
Shine through the dark with gentle light."
"Storms whisper secrets the winds have known,",known,old,stone,False,and the earth holds a tale of old.,and the earth holds a tale of old.
"In shadows cast by towering spires, whisper the cries of silent fires,",fires,gleam,wires,False,"and in the hush of night, the stars do gleam.","and in the hush of night, the stars do gleam."
"Golden echoes drift like dusk through the mind's old hall,",hall,tall,fall,True,where dreams are woven in the twilight's soft and tall.,where dreams are woven in the twilight's soft and tall.
"In twilight’s grasp, where shadows plead,",plead,dead,creed,False,the stars above whisper secrets to the dead.,the stars above whisper secrets to the dead.
"Beneath the moon's slow-swaying gaze,",gaze,grace,maze,False,the stars do dance in silent grace.,the stars do dance in silent grace.
"In shadows spun, truth wears a masquerade,",masquerade,dare,stayed,False,"and lies in the light, where shadows cannot dare.","and lies in the light, where shadows cannot dare."
"Beneath the stars, our hopes take flight,",flight,bright,light,True,"and dreams are boundless, bright.","and dreams are boundless, bright."
"Whispers of rustling leaves in a tapestry of hue,",hue,true,new,True,Where shadows dance and dreams are woven true.,"Whispers of rustling leaves in a tapestry of hue,  
Where shadows dance and dreams are woven true."
"Old oaks whisper tales while neon dreams reach high,",high,glow,sigh,False,and shadows dance in twilight's gentle glow.,and shadows dance in twilight's gentle glow.
"Whispers of wind through ancient tree sighs,",sighs,lie,dies,False,Shadows dance where memories lie.,"Whispers of wind through ancient tree sighs,  
Shadows dance where memories lie."
"Through storm and silence, together we are shaped,",shaped,same,shaped,False,"We rise as one, forever bound by the same.","Through storm and silence, together we are shaped,  
We rise as one, forever bound by the same."
"In the attic of my mind, old moments softly cling,",cling,intertwine,sing,False,where dreams and memories intertwine.,where dreams and memories intertwine.
"In the shadow of despair, hope's frail light gleams,",gleams,burns,dreams,False,"And in the heart of darkness, love's enduring flame burns.","And in the heart of darkness, love's enduring flame burns."
"Cobblestone calm meets skyline's restless sigh,",sigh,eye,sigh,True,and whispers of the stars in twilight's eye.,and whispers of the stars in twilight's eye.
"My name may echo where the silent stars reside,",reside,shine,collide,False,and live in silence where the moon does not shine.,and live in silence where the moon does not shine.
"I wore my childhood like a cloak of dew,",dew,dew,new,False,and kissed the world with innocence and dew.,and kissed the world with innocence and dew.
"In quiet moments, hearts align,",align,own,entwine,False,and minds are free to find their own.,and minds are free to find their own.
"A hearth among the shadows, where the heartfinds its harbor,",harbor,born,harbor,False,"A refuge of the soul, where peace and love are born.","A hearth among the shadows, where the heartfinds its harbor,  
A refuge of the soul, where peace and love are born."
"Shells scream through the smoke-stained sky,",sky,day,sigh,False,waves whisper secrets to the dying day.,"shells scream through the smoke-stained sky,  
waves whisper secrets to the dying day."
"Wings clipped in shadow, freedom dreams in song,",song,flight,belong,False,"A soul unbound in light, where dreams take flight.","A soul unbound in light, where dreams take flight."
"Two hearts entwined, a promise in the flame,",flame,space,name,False,A love that burns through time and space.,A love that burns through time and space.
"Heart pounds like thunder in a silence deep,",deep,screams,sweep,False,and silence screams.,and silence screams.
"Thunder speaks where no one can,",can,might,began,False,and the sky responds with thunderous might.,and the sky responds with thunderous might.
"In shadowed tongues truth oft must cloak to speak,",speak,hour,speak,False,for the veil of silence is but a fleeting hour.,for the veil of silence is but a fleeting hour.
"Beneath the canopy where ancient shadows play,",play,hold,grey,False,the stars above watch silently as night takes hold.,the stars above watch silently as night takes hold.
"Chains may clank in the shadow of power,",power,soul,hour,False,but they cannot break the chain of the soul.,but they cannot break the chain of the soul.
"In shadowed corners where silence speaks,",speaks,ears,speaks,False,the secrets of the night are whispered to the ears.,the secrets of the night are whispered to the ears.
"Flawless edges hint at scars,",scars,erased,stars,False,A secret wound that time has not erased.,A secret wound that time has not erased.
"Beneath the stars where hopes take flight,",flight,way,light,False,a dreamer's heart will find its way.,a dreamer's heart will find its way.
"Two hearts entwined, through shadows and sun,",sun,take,spun,False,Love blooms in every breath we take.,"Two hearts entwined, through shadows and sun,  
Love blooms in every breath we take."
"In tangled roots, a shared heartbeat thrives,",thrives,thrive,thrives,False,where dreams are born and secrets thrive.,where dreams are born and secrets thrive.
