Rhymes,Last_Word_1,Last_Word_2,First_Line,Second_Line,Raw_Second
False,flame,remain,"With trembling hand, I reach beyond the light of childhood’s flame.",To grasp the shadows where my heart's truest echoes remain.,To grasp the shadows where my heart's truest echoes remain.
False,way,prayer,"In flawless cracks, the light finds its way.","Through shadows deep, it whispers a prayer.","Through shadows deep, it whispers a prayer."
False,design,glare,"Perfection hums in flawless lines, imperfection dances there by design.",A crack in the glass lets the light in to glare.,A crack in the glass lets the light in to glare.
True,light,twilight,"Whispers of autumn kiss the fading light,",Crimson leaves dance in the gentle twilight.,Crimson leaves dance in the gentle twilight.
True,shine,entwine,"In the weave of voices, threads of kinship shine,",A tapestry of hearts where echoes entwine.,A tapestry of hearts where echoes entwine.
True,dreams,seams,"Concrete hums where the city dreams,",Steel whispers secrets through the seams.,Steel whispers secrets through the seams.
False,youth,grew,"Laughter echoing through the fields of my youth,",Memories blooming where the wildflowers grew.,Memories blooming where the wildflowers grew.
False,wall,sound,"The clock's silent hands carve shadows on the wall,",Time's invisible thread weaves stories without a sound.,Time's invisible thread weaves stories without a sound.
False,hush,trust,"Amid the city's thunder or the countryside's hush,",I find the quiet notes that only silence can trust.,I find the quiet notes that only silence can trust.
False,rise,gaze,"Whispers of winter melt into the breath of spring’s soft rise,",Blossoms blush beneath the sun's returning gentle gaze.,Blossoms blush beneath the sun's returning gentle gaze.
True,chain,refrain,"Wings of dawn struggle against the night's iron chain,",A whisper of light breaks through the endless refrain.,A whisper of light breaks through the endless refrain.
False,tree,breeze,"Laughter echoed beneath the willow tree,",Whispers danced on the evening breeze.,Whispers danced on the evening breeze.
True,sown,own,"Two hearts entwined where vows are sown,",A tender bond that time will own.,A tender bond that time will own.
True,true,undo,"Two hearts entwined, a vow so true,",A love that time and distance can't undo.,A love that time and distance can't undo.
True,rise,eyes,"Neon hums where the tall buildings rise,",Shadows dance in the city's eyes.,Shadows dance in the city's eyes.
False,name,soul,"I wandered through the echoes of my name,",And found the shadow of my soul.,And found the shadow of my soul.
False,breath,light,"Whispers of winter melt to spring's gentle breath,",Blossoms awaken in the softened light.,Blossoms awaken in the softened light.
False,night,shine,"In silent crowds, we pass like shadows through a fractured night.",Whispers drift where distant stars forget to shine.,Whispers drift where distant stars forget to shine.
True,sigh,sky,"The whispering winds through ancient trees sigh,",A lullaby for the dreaming sky.,A lullaby for the dreaming sky.
True,roar,shore,"The storm inside begins to roar,",And silence fades beneath its shore.,And silence fades beneath its shore.
False,crumble,numb,"In shadowed palms, where empires rise and crumble,","Beneath the stars, their silent whispers numb.","Beneath the stars, their silent whispers numb."
False,tread,tread,"Each year a whisper, time's soft tread,",A silent song the hours tread.,A silent song the hours tread.
True,hold,unfold,"Thunder rolls within my chest, a storm no sky can hold,","Lightning cracks the silent dark, my fury starts to unfold.","Lightning cracks the silent dark, my fury starts to unfold."
True,stay,gray,"A hearth of memories where the heart’s whispers stay,",echoes of laughter dance in the fading light's gray.,"A hearth of memories where the heart’s whispers stay,  
echoes of laughter dance in the fading light's gray."
True,sing,wing,"In brushstrokes and dreams, the soul begins to sing,","In whispers of light, its music turns to wing.","In whispers of light, its music turns to wing."
False,name,claimed,"The world turns on the flick of a flame, then chokes on the wind's empty name.",A shadow recalls the light it once claimed.,A shadow recalls the light it once claimed.
True,flight,light,"In whispered prayers, the soul takes flight,","Beyond the stars, it seeks the light.","Beyond the stars, it seeks the light."
False,breath,chest,"My heritage sings in the rhythm of my breath,",A legacy whispered through the beats of my chest.,A legacy whispered through the beats of my chest.
False,past,stood,"Amidst the dust of ages past,",Whispers echo where the brave once stood.,Whispers echo where the brave once stood.
False,machines,time,"Ancestors' whispers clash with the hum of smart machines,",Echoes of wisdom weave through circuits of time.,Echoes of wisdom weave through circuits of time.
True,true,grew,"In quiet moments, hearts speak true—",Whispers drift where silence grew.,Whispers drift where silence grew.
False,best,it,"I placed my faith in the hands I knew best,",Only to find they were not meant to keep it.,Only to find they were not meant to keep it.
False,bones,grew,"Thunderclaps in leaders' throats, silence gnaws the weak their bones.",Darkness hums where hope once grew.,Darkness hums where hope once grew.
False,dawn,bone,"Where silhouettes of chains cling tight to dawn,",The horizon bleeds in hues of rust and bone.,The horizon bleeds in hues of rust and bone.
False,lanes,dance,"Whispers of the past drift through forgotten lanes,",Echoes linger where the silent shadows dance.,Echoes linger where the silent shadows dance.
False,spring,clung,"A whisper of dawn in the heart’s first tender spring,",A breath of hope where the shadows once clung.,"A whisper of dawn in the heart’s first tender spring,  
A breath of hope where the shadows once clung."
False,whispers,stirs,"Through shadows of self, my true face whispers.","Beneath the stars, a silent symphony stirs.","Beneath the stars, a silent symphony stirs."
True,skies,lies,"Old hands carve roots, new winds build skies,",Silent whispers of forgotten lies.,Silent whispers of forgotten lies.
True,delight,night,"Laughter dances on the breeze, a whisper of delight.",Joyful echoes fill the night.,Joyful echoes fill the night.
False,wander,keep,Shadows whisper secrets where the silent stars neglect to wander.,Moonlight weaves the tales the darkness dares to keep.,Moonlight weaves the tales the darkness dares to keep.
False,crude,understood,"The storm in my chest roars loud and crude,",A tempest of hearts I've never understood.,A tempest of hearts I've never understood.
True,flame,reclaim,"The dawn of years unfolds in silent flame,",A whispered hope that time cannot reclaim.,A whispered hope that time cannot reclaim.
True,night,light,"Like shadows stirred by whispers in the night,",They dance upon the silver edge of light.,They dance upon the silver edge of light.
False,breath,tread,"A bloom of hearts in spring’s first breath,",A whisper soft where blossoms tread.,A whisper soft where blossoms tread.
True,confined,designed,The storm within a chest confined.,A whisper through the ribs designed.,A whisper through the ribs designed.
False,unsung,wings,"Amidst the swirl of hues and symphonies unsung,",A whispered dream takes flight on silent wings.,A whispered dream takes flight on silent wings.
False,name,braved,"In silent corridors where shadows know my name,",They whisper tales of every ghost I’ve braved.,They whisper tales of every ghost I’ve braved.
True,lay,decay,"Whispers of absence where laughter once lay,",Echoes of joy in the silence decay.,Echoes of joy in the silence decay.
False,truths,outrun,"Time’s pages echo with fire-lit truths,",Whispers of moments we can't outrun.,Whispers of moments we can't outrun.
False,night,dark,"Whispers of hope in the heart’s quiet night,",A beacon of dawn breaks through the endless dark.,A beacon of dawn breaks through the endless dark.
True,known,alone,"Storms whisper secrets the winds have known,","Through shadows they dance, both lost and alone.","Through shadows they dance, both lost and alone."
False,fires,conspires,"In shadows cast by towering spires, whisper the cries of silent fires.",Through echoes that the wind conspires.,Through echoes that the wind conspires.
False,hall,sprawled,Golden echoes drift like dusk through the mind's old hall.,Silver whispers trace the walls where forgotten dreams once sprawled.,Silver whispers trace the walls where forgotten dreams once sprawled.
True,plead,concede,"In twilight’s grasp, where shadows plead,",Whispers of the night concede.,Whispers of the night concede.
True,gaze,days,"Beneath the moon's slow-swaying gaze,",The tides whisper secrets of ancient days.,The tides whisper secrets of ancient days.
False,masquerade,stage,"In shadows spun, truth wears a masquerade,","Where whispers echo, none can claim the stage.","Where whispers echo, none can claim the stage."
True,flight,light,"Beneath the stars, our hopes take flight,",A whispered dream in midnight's light.,A whispered dream in midnight's light.
True,hue,dew,"Whispers of rustling leaves in a tapestry of hue,",Footsteps dissolve in the golden glow of the morning dew.,Footsteps dissolve in the golden glow of the morning dew.
True,high,sigh,"Old oaks whisper tales while neon dreams reach high,",Time folds the sky in hues of twilight's sigh.,Time folds the sky in hues of twilight's sigh.
True,sighs,skies,"Whispers of wind through ancient tree sighs,",Crimson leaves dance in the twilight skies.,Crimson leaves dance in the twilight skies.
False,shaped,sparked,"Through storm and silence, together we are shaped,","By fire and shadow, our spirits are sparked.","By fire and shadow, our spirits are sparked."
True,cling,spring,"In the attic of my mind, old moments softly cling.",Like dust beneath the rays of a forgotten spring.,Like dust beneath the rays of a forgotten spring.
False,gleams,redeem,"In the shadow of despair, hope's frail light gleams.","Through the darkness, whispers of dawn redeem.","Through the darkness, whispers of dawn redeem."
False,sigh,clay,"Cobblestone calm meets skyline's restless sigh,",A whisper of wind through the iron and clay.,A whisper of wind through the iron and clay.
True,reside,side,"My name may echo where the silent stars reside,",But never in the hearts that linger by your side.,But never in the hearts that linger by your side.
True,dew,grew,"I wore my childhood like a cloak of dew,",I shed it softly as the morning grew.,I shed it softly as the morning grew.
False,align,flight,"In quiet moments, hearts align.","In hushed whispers, dreams take flight.","In hushed whispers, dreams take flight."
False,harbor,spark,"A hearth among the shadows, where the heartfinds its harbor.","A flame within the silence, where the soul finds its spark.","A flame within the silence, where the soul finds its spark."
False,sky,light,"Shells scream through the smoke-stained sky,",Dancing in the dying light.,Dancing in the dying light.
False,song,belonged,"Wings clipped in shadow, freedom dreams in song.",A silent heartbeat echoes where the light once belonged.,A silent heartbeat echoes where the light once belonged.
False,flame,gleam,"Two hearts entwined, a promise in the flame,",Eternal echoes in the silent gleam.,"Two hearts entwined, a promise in the flame,  
Eternal echoes in the silent gleam."
True,deep,creep,"Heart pounds like thunder in a silence deep,",A whisper echoes where the shadows creep.,A whisper echoes where the shadows creep.
False,can,upon,Thunder speaks where no one can.,Lightning writes in scars upon.,Lightning writes in scars upon.
False,speak,fed,"In shadowed tongues truth oft must cloak to speak,",In whispered forms the heart's deep truths are fed.,In whispered forms the heart's deep truths are fed.
False,play,breeze,"Beneath the canopy where ancient shadows play,",Whispers of the past drift on the breeze.,Whispers of the past drift on the breeze.
True,power,hour,"Chains may clank in the shadow of power,",But hope still hums in the heartbeat of the hour.,But hope still hums in the heartbeat of the hour.
False,speaks,deep,"In shadowed corners where silence speaks,",Whispers of forgotten dreams reach deep.,Whispers of forgotten dreams reach deep.
False,scars,wars,Flawless edges hint at scars.,Silent echoes of the wars.,Silent echoes of the wars.
True,flight,night,"Beneath the stars where hopes take flight,",Dreams are woven in the night.,Dreams are woven in the night.
True,sun,none,"Two hearts entwined, through shadows and sun,","Their whispered vows echo, one with none.","Their whispered vows echo, one with none."
False,thrives,arrive,"In tangled roots, a shared heartbeat thrives.","Beneath the soil, twin souls arrive.","Beneath the soil, twin souls arrive."
