first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion
"I clenched the storm, yet whispered to the leaf—",leaf,sheaf,leaf,True,"I bent the world, but not the will I sheaf.","I bent the world, but not the will I sheaf."
"Roots etched in history's page, I dance in the rain of many a culture's strange, yet tender rage,",rage,trace,rage,False,"A mosaic of voices, in every step I trace.","A mosaic of voices, in every step I trace."
"Like whispers through the dust of days long past,",past,glass,past,False,They echo tales of shadows in the glass.,They echo tales of shadows in the glass.
"We find our roots where heartbeats align,",align,entwined,entwine,False,"Beneath the stars, two souls entwined.","Beneath the stars, two souls entwined."
"Whispers of winter melt to spring’s gentle sigh,",sigh,lie,sigh,True,Blossoms awaken where the frost-laced breezes lie.,Blossoms awaken where the frost-laced breezes lie.
"A bond unseen, yet stronger than time,",time,entwined,time,False,"A silent embrace, forever entwined.","A silent embrace, forever entwined."
"In whispered woods where shadows play,",play,gray,grey,True,"The moonlight dances, soft and gray.","The moonlight dances, soft and gray."
"Roots etched in ancient tongues and modern skies,",skies,collide,dies,False,Branches whisper where past and future collide.,Branches whisper where past and future collide.
"Fury burns where calm once lay,",lay,day,grey,True,Shadows rise to claim the day.,Shadows rise to claim the day.
"In quiet hearts where light eternal stays,",stays,praise,maze,True,Whispers of the soul in softest praise.,Whispers of the soul in softest praise.
"Through storm and still, a bond held true,",true,knew,new,True,"In every trial, our hearts knew.","In every trial, our hearts knew."
"Beneath the boughs of time’s slow-growing tree,",tree,free,sea,True,"We cast our shadows, wild and free.","We cast our shadows, wild and free."
"As the world tilts toward new eyes, the dawn claims its sunrise,",sunrise,supplies,dies,True,And shadows bow to the light that the future supplies.,And shadows bow to the light that the future supplies.
"Whispers of liberty rise where shadowed chains once clung,",clung,sung,clung,True,"A spark ignites the silent night, and freedom's song is sung.","A spark ignites the silent night, and freedom's song is sung."
"Beneath the brush, where colors breathe,",breathe,seek,breathe,False,The canvas whispers of what we seek.,The canvas whispers of what we seek.
"In the mirror of the soul, shadows dance with light,",light,sight,light,True,Whispers of the heart reveal what eyes can't sight.,Whispers of the heart reveal what eyes can't sight.
"Bubbles rise in morning’s gleam, laughter hums in dreams,",dreams,streams,dreams,True,Sunlight spills on quiet streams.,Sunlight spills on quiet streams.
"In twilight’s embrace, the heart stands between dawn and oblivion,",oblivion,decision,oblivion,False,A whisper of hope in the hush of the night’s decision.,A whisper of hope in the hush of the night’s decision.
"In the quiet cradle of memory’s embrace,",embrace,place,embrace,True,We find the echoes of a time and place.,We find the echoes of a time and place.
"A hearth's soft glow where whispers rest,",rest,behest,breast,True,The embers hum a hush'd behest.,"A hearth's soft glow where whispers rest,  
The embers hum a hush'd behest."
"In starlit whispers, our hearts set sail,",sail,call,exhale,False,"Through galaxies wide, we answer the call.","Through galaxies wide, we answer the call."
"Whispers of ambition on night's soft sail,",sail,fail,exhale,True,Dreams chase the stars that never will fail.,Dreams chase the stars that never will fail.
"Whispers of the wind through ancient trees,",trees,leaves,trees,False,Echoes of time in rustling leaves.,Echoes of time in rustling leaves.
"Bitter, sweet, the flavors dance,",dance,expanse,dance,True,A symphony upon the tongue's expanse.,A symphony upon the tongue's expanse.
"In the quiet whispers where the heart meets the divine,",divine,align,entwine,True,We find the truths that make the soul align.,We find the truths that make the soul align.
"The dagger of betrayal shines where trust once bloomed in the moon’s pale light,",light,night,light,True,Its edge reflects the shadows cast by love that turned to night.,Its edge reflects the shadows cast by love that turned to night.
"Shadows of steel descend upon the land,",land,hands,sand,False,A silent war begins in the hands.,A silent war begins in the hands.
Whispers of rustle in a rainbow’s embrace—,embrace,space,embrace,True,A fleeting waltz of light and time and space.,A fleeting waltz of light and time and space.
"Grandmother's hymns still hum in the walls, yet the internet sings through the smartphones of us all,",all,small,fall,True,"And the old chapel's silence now shares the air with the buzz of a thousand voices, small.","And the old chapel's silence now shares the air with the buzz of a thousand voices, small."
"Though bones to dust and whispers fade to air,",air,somewhere,despair,True,The echoes of the heart remain somewhere.,The echoes of the heart remain somewhere.
"In whispers of forever, two hearts entwine,",entwine,aligned,entwine,False,"A dance through the shadows, forever aligned.","A dance through the shadows, forever aligned."
"Concrete hums where the streetlamps breathe,",breathe,plea,breathe,False,And shadows dance with the neon plea.,And shadows dance with the neon plea.
"Whispers of spring in the frost’s last breath,",breath,death,breath,True,Blossoms dare bloom 'neath the waning death.,Blossoms dare bloom 'neath the waning death.
"Beneath the same sky, two shadows conspire—",conspire,fire,desire,True,"One seeks the light, the other dares to fire.","One seeks the light, the other dares to fire."
"In the quiet rhythm of a shared heartbeat, family roots hold fast to time,",time,climb,time,True,"In whispered stories where the heart still beats, love is the compass that will always climb.","In whispered stories where the heart still beats, love is the compass that will always climb."
"The silent ache where laughter once was heard,",heard,word,heard,True,A ghost of joy in every word.,A ghost of joy in every word.
"In the shadow of cannon's cry, dreams lie battered and torn under sky,",sky,red,sigh,False,Where echoes of war paint the dawn in red.,Where echoes of war paint the dawn in red.
"With trembling hand, I reach beyond the light of childhood’s flame,",flame,name,name,True,To grasp a shadow that whispers my name.,To grasp a shadow that whispers my name.
"In flawless cracks, the light finds its way,",way,day,grey,True,"Through shadowed crevices, it steals the day.","Through shadowed crevices, it steals the day."
"Perfection hums in flawless lines, imperfection dances there by design,",design,seem,entwine,False,"A waltz of cracks where light will gleam, the broken parts make beauty seem.","A waltz of cracks where light will gleam, the broken parts make beauty seem."
"Whispers of autumn kiss the fading light,",light,night,light,True,Leaves dance in gold beneath the stars of night.,Leaves dance in gold beneath the stars of night.
"In the weave of voices, threads of kinship shine,",shine,design,entwine,True,"A chorus of connection, one and the same design.","A chorus of connection, one and the same design."
"Concrete hums where the city dreams,",dreams,streams,dreams,True,And neon lights paint the midnight streams.,And neon lights paint the midnight streams.
"Laughter echoing through the fields of my youth,",youth,truth,youth,True,Whispers of joy that still ring in my truth.,Whispers of joy that still ring in my truth.
"The clock's silent hands carve shadows on the wall,",wall,toll,fall,False,The moon whispers secrets as the night takes its toll.,The moon whispers secrets as the night takes its toll.
"Amid the city's thunder or the countryside's hush,",hush,rush,hush,True,The heart finds solace in the rhythm of its rush.,The heart finds solace in the rhythm of its rush.
"Whispers of winter melt into the breath of spring’s soft rise,",rise,disguise,dies,True,Awakening earth with colors that the slumbering skies disguise.,Awakening earth with colors that the slumbering skies disguise.
"Wings of dawn struggle against the night's iron chain,",chain,reign,rain,True,A fragile hope flickers where shadows reign.,A fragile hope flickers where shadows reign.
"Laughter echoed beneath the willow tree,",tree,breeze,sea,False,Whispers danced on the evening breeze.,Whispers danced on the evening breeze.
"Two hearts entwined where vows are sown,",sown,shown,stone,True,A tapestry of love is shown.,A tapestry of love is shown.
"Two hearts entwined, a vow so true,",true,undo,new,True,A love that time cannot undo.,A love that time cannot undo.
"Neon hums where the tall buildings rise,",rise,skies,dies,True,Steel and glass in the electric skies.,Steel and glass in the electric skies.
"I wandered through the echoes of my name,",name,flame,name,True,"Each syllable a shadow, lost in flame.","Each syllable a shadow, lost in flame."
"Whispers of winter melt to spring's gentle breath,",breath,death,breath,True,Awakening earth with colors born of death.,Awakening earth with colors born of death.
"In silent crowds, we pass like shadows through a fractured night,",night,light,light,True,"Each step a whisper lost to time, consumed by endless light.","Each step a whisper lost to time, consumed by endless light."
"The whispering winds through ancient trees sigh,",sigh,sky,sigh,True,As shadows dance beneath the silver sky.,As shadows dance beneath the silver sky.
"The storm inside begins to roar,",roar,there,soar,False,The thunder of my heart's right there.,The thunder of my heart's right there.
"In shadowed palms, where empires rise and crumble,",crumble,rubble,crumble,False,Whispers of time echo through the rubble.,Whispers of time echo through the rubble.
"Each year a whisper, time's soft tread,",tread,spread,thread,True,A silent song the moments spread.,A silent song the moments spread.
"Thunder rolls within my chest, a storm no sky can hold,",hold,bold,told,True,"Lightning splits the silence, fierce and wild and bold.","Lightning splits the silence, fierce and wild and bold."
"A hearth of memories where the heart’s whispers stay,",stay,gray,grey,True,A shadow of laughter that lingers in gray.,A shadow of laughter that lingers in gray.
"In brushstrokes and dreams, the soul begins to sing,",sing,spring,sing,True,With colors of hope where the heart finds its spring.,With colors of hope where the heart finds its spring.
"The world turns on the flick of a flame, then chokes on the wind's empty name,",name,dream,name,False,"The stars blink out where the silence screams, and hope is just a broken dream.","The stars blink out where the silence screams, and hope is just a broken dream."
"In whispered prayers, the soul takes flight,",flight,night,light,True,Through velvet skies of endless night.,Through velvet skies of endless night.
"My heritage sings in the rhythm of my breath,",breath,depth,breath,False,A melody woven from the threads of my depth.,A melody woven from the threads of my depth.
"Amidst the dust of ages past,",past,waste,past,False,"A whisper stirs the silent waste,","A whisper stirs the silent waste,"
"Ancestors' whispers clash with the hum of smart machines,",machines,between,machines,False,Echoes of wisdom lost in the static between.,Echoes of wisdom lost in the static between.
"In quiet moments, hearts speak true—",true,excuse,new,False,Whispers of love need no excuse.,"In quiet moments, hearts speak true—  
Whispers of love need no excuse."
"I placed my faith in the hands I knew best,",best,test,breast,True,But fate had other plans to test.,But fate had other plans to test.
"Thunderclaps in leaders' throats, silence gnaws the weak their bones,",bones,unknown,bones,False,"While truth is buried deep in plots, the people choke on lies unknown.","While truth is buried deep in plots, the people choke on lies unknown."
"Where silhouettes of chains cling tight to dawn,",dawn,borne,dawn,False,And shadows whisper of the weight we've borne.,And shadows whisper of the weight we've borne.
"Whispers of the past drift through forgotten lanes,",lanes,chains,remains,True,Echoes of old hearts in twilight’s soft chains.,Echoes of old hearts in twilight’s soft chains.
"A whisper of dawn in the heart’s first tender spring,",spring,sings,sing,False,A breath of sweet longing that lingers and sings.,A breath of sweet longing that lingers and sings.
"Through shadows of self, my true face whispers,",whispers,quivers,whispers,False,A mirror of soul in the silence it quivers.,A mirror of soul in the silence it quivers.
"Old hands carve roots, new winds build skies,",skies,lie,dies,False,Time turns the soil where the dreamers lie.,Time turns the soil where the dreamers lie.
"Laughter dances on the breeze, a whisper of delight,",delight,subside,light,False,"Playful echoes through the trees, a joy that won’t subside.","Playful echoes through the trees, a joy that won’t subside."
"Shadows whisper secrets where the silent stars neglect to wander,",wander,surrender,wander,False,Echoes of the lost are carried on the winds that never surrender.,Echoes of the lost are carried on the winds that never surrender.
"The storm in my chest roars loud and crude,",crude,shroud,crude,False,A tempest of feelings no words could shroud.,A tempest of feelings no words could shroud.
"The dawn of years unfolds in silent flame,",flame,name,name,True,Each fleeting moment etched in time's soft name.,Each fleeting moment etched in time's soft name.
"Like shadows stirred by whispers in the night,",night,write,light,True,They dance with secrets only stars can write.,They dance with secrets only stars can write.
"A bloom of hearts in spring’s first breath,",breath,depth,breath,False,A whisper soft where love finds depth.,A whisper soft where love finds depth.
"The storm within a chest confined,",confined,mind,wind,True,A tempest born of heart and mind.,A tempest born of heart and mind.
"Amidst the swirl of hues and symphonies unsung,",unsung,stung,clung,True,The stars compose their whispers where the daylight’s tongue is stung.,The stars compose their whispers where the daylight’s tongue is stung.
"In silent corridors where shadows know my name,",name,frame,name,True,The echoes of my footsteps whisper through the frame.,The echoes of my footsteps whisper through the frame.
"Whispers of absence where laughter once lay,",lay,say,grey,True,Silent the echoes that used to say.,Silent the echoes that used to say.
"Time’s pages echo with fire-lit truths,",truths,youth,truths,False,Each fleeting moment a spark in the youth.,Each fleeting moment a spark in the youth.
"Whispers of hope in the heart’s quiet night,",night,flight,light,True,A flicker of dawn in the stars’ cold flight.,A flicker of dawn in the stars’ cold flight.
"Storms whisper secrets the winds have known,",known,gone,stone,False,And night unfolds where the daylight's gone.,And night unfolds where the daylight's gone.
"In shadows cast by towering spires, whisper the cries of silent fires,",fires,wander,wires,False,"Echoes rise where the lost ones wander,","Echoes rise where the lost ones wander,  
Fading light through the cracks of time splinter."
"Golden echoes drift like dusk through the mind's old hall,",hall,recall,fall,True,Whispers of the sun that time cannot recall.,Whispers of the sun that time cannot recall.
"In twilight’s grasp, where shadows plead,",plead,unsaid,creed,False,The moon whispers secrets left unsaid.,The moon whispers secrets left unsaid.
"Beneath the moon's slow-swaying gaze,",gaze,ballet,maze,False,The stars compose their hushed ballet.,The stars compose their hushed ballet.
"In shadows spun, truth wears a masquerade,",masquerade,shade,stayed,True,Where lies are dressed in silken shade.,Where lies are dressed in silken shade.
"Beneath the stars, our hopes take flight,",flight,might,light,True,We chase the dawn with all our might.,We chase the dawn with all our might.
"Whispers of rustling leaves in a tapestry of hue,",hue,moon,new,False,A symphony of colors beneath the setting moon.,A symphony of colors beneath the setting moon.
"Old oaks whisper tales while neon dreams reach high,",high,fly,sigh,True,Silver shadows dance where the fireflies fly.,Silver shadows dance where the fireflies fly.
"Whispers of wind through ancient tree sighs,",sighs,disguises,dies,False,Echoing secrets the moonlight disguises.,Echoing secrets the moonlight disguises.
"Through storm and silence, together we are shaped,",shaped,traced,shaped,False,"In fire and shadow, our bond is deeply traced.","In fire and shadow, our bond is deeply traced."
"In the attic of my mind, old moments softly cling,",cling,spring,sing,True,"Like dust on forgotten shelves, they whisper through the spring.","Like dust on forgotten shelves, they whisper through the spring."
"In the shadow of despair, hope's frail light gleams,",gleams,dreams,dreams,True,"A whisper through the darkness, carrying dreams.","A whisper through the darkness, carrying dreams."
"Cobblestone calm meets skyline's restless sigh,",sigh,sky,sigh,True,Whispers of history beneath a watchful sky.,Whispers of history beneath a watchful sky.
"My name may echo where the silent stars reside,",reside,subside,collide,True,"But in your heart, my truth will never subside.","But in your heart, my truth will never subside."
"I wore my childhood like a cloak of dew,",dew,through,new,True,And carried every shadow through and through.,And carried every shadow through and through.
"In quiet moments, hearts align,",align,night,entwine,False,Whispers of peace drift through the night.,Whispers of peace drift through the night.
"A hearth among the shadows, where the heartfinds its harbor,",harbor,labor,harbor,False,"A whisper in the silence, love begins its labor.","A whisper in the silence, love begins its labor."
"Shells scream through the smoke-stained sky,",sky,lullabies,sigh,False,Carrion crows sing lullabies.,Carrion crows sing lullabies.
"Wings clipped in shadow, freedom dreams in song,",song,born,belong,False,A whisper through the dark where the fire was born.,A whisper through the dark where the fire was born.
"Two hearts entwined, a promise in the flame,",flame,became,name,True,A dance of souls where love and time became.,"Two hearts entwined, a promise in the flame,  
A dance of souls where love and time became."
"Heart pounds like thunder in a silence deep,",deep,keep,sweep,True,Blood hums a hymn only the shadows keep.,Blood hums a hymn only the shadows keep.
"Thunder speaks where no one can,",can,planned,began,False,"Lightning writes in the dark, it's planned.","Lightning writes in the dark, it's planned."
"In shadowed tongues truth oft must cloak to speak,",speak,ablaze,speak,False,For light too bold may set the world ablaze.,For light too bold may set the world ablaze.
"Beneath the canopy where ancient shadows play,",play,way,grey,True,The whispers of the past guide us along the way.,The whispers of the past guide us along the way.
"Chains may clank in the shadow of power,",power,doubt,hour,False,But hope still hums in the hour of doubt.,But hope still hums in the hour of doubt.
"In shadowed corners where silence speaks,",speaks,seek,speaks,False,Whispers weave the threads we seek.,Whispers weave the threads we seek.
"Flawless edges hint at scars,",scars,stars,stars,True,Silent battles fought in stars.,Silent battles fought in stars.
"Beneath the stars where hopes take flight,",flight,right,light,True,We chase the dreams that feel just right.,We chase the dreams that feel just right.
"Two hearts entwined, through shadows and sun,",sun,run,spun,True,"A bond unbroken, though the road may run...","A bond unbroken, though the road may run..."
"In tangled roots, a shared heartbeat thrives,",thrives,survive,thrives,False,"Through storm and sun, it learns to survive.","Through storm and sun, it learns to survive."
