first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion,sample_idx
"Boxes of books, a reader's habit,",habit,habit,habit,False,"stacks on the shelf, a tidy habit.","stacks on the shelf, a tidy habit.",27
"Boxes of books, a reader's habit,",habit,quick,habit,False,"Stack 'em with care, and read 'em quick.","Stack 'em with care, and read 'em quick.",28
"Boxes of books, a reader's habit,",habit,present,habit,False,"Stacked with the past, yet lighting the present.","Stacked with the past, yet lighting the present.",29
"Boxes of books, a reader's habit,",habit,burst,habit,False,"Stack 'em with care, and read 'em fit to burst.","Stack 'em with care, and read 'em fit to burst.",30
"Boxes of books, a reader's habit,",habit,habit,habit,False,"Stacked with care, a scholar’s habit.","Stacked with care, a scholar’s habit.",31
"Boxes of books, a reader's habit,",habit,gifted,habit,False,"Stacked high with stories, both tragic and gifted.","Stacked high with stories, both tragic and gifted.",32
"Boxes of books, a reader's habit,",habit,fit,habit,False,"Stacked with the past, yet guiding the fit.","Stacked with the past, yet guiding the fit.",33
"Boxes of books, a reader's habit,",habit,wit,habit,False,Stacked with the bits of a well-read wit.,Stacked with the bits of a well-read wit.,34
"Boxes of books, a reader's habit,",habit,vibrant,habit,False,Stacked with the tales that make life vibrant.,Stacked with the tales that make life vibrant.,35
"Boxes of books, a reader's habit,",habit,habit,habit,False,"Stack 'em with care, a scholar's habit.","Stack 'em with care, a scholar's habit.",36
"Boxes of books, a reader's habit,",habit,bit,habit,False,Stacked with the wisdom of a gifted bit.,Stacked with the wisdom of a gifted bit.,37
"Boxes of books, a reader's habit,",habit,habit,habit,False,Stacked with the bits of a well-lived habit.,Stacked with the bits of a well-lived habit.,38
"Boxes of books, a reader's habit,",habit,grit,habit,False,"Stack 'em with care, and read 'em with grit.","Stack 'em with care, and read 'em with grit.",39
"Boxes of books, a reader's habit,",habit,said,habit,False,"Stacked without care, or so it’s said.","Stacked without care, or so it’s said.",40
"Boxes of books, a reader's habit,",habit,yet,habit,False,"Stack 'em with care, and read 'em yet.","Stack 'em with care, and read 'em yet.",41
"Boxes of books, a reader's habit,",habit,wit,habit,False,Stacked with the bits that tickle the wit.,Stacked with the bits that tickle the wit.,42
"Boxes of books, a reader's habit,",habit,rich,habit,False,"Stacked with stories, both tragic and rich.","Stacked with stories, both tragic and rich.",43
"Boxes of books, a reader's habit,",habit,sit,habit,False,stacked with the stories that make the heart sit.,stacked with the stories that make the heart sit.,44
"Boxes of books, a reader's habit,",habit,wit,habit,False,Stacked with the bits that make sense of the wit.,Stacked with the bits that make sense of the wit.,45
"Boxes of books, a reader's habit,",habit,gift,habit,False,"Stacked high with stories, a quiet gift.","Stacked high with stories, a quiet gift.",46
"Boxes of books, a reader's habit,",habit,all,habit,False,"Stack 'em with care, and read 'em all.","Stack 'em with care, and read 'em all.",47
"Boxes of books, a reader's habit,",habit,habit,habit,False,Stacked with the stories that they habit.,Stacked with the stories that they habit.,48
"Boxes of books, a reader's habit,",habit,habit,habit,False,Stacked with the wisdom of ages habit.,Stacked with the wisdom of ages habit.,49
"Boxes of books, a reader's habit,",habit,habit,habit,False,Stacked with the bits of a well-read habit.,Stacked with the bits of a well-read habit.,50
"Boxes of books, a reader's habit,",habit,cabaret,habit,False,"Stacked high with stories, a quiet cabaret.","Stacked high with stories, a quiet cabaret.",51
"Boxes of books, a reader's habit,",habit,habit,habit,False,"Stacked on the shelves, a well-read habit.","Stacked on the shelves, a well-read habit.",52
"Boxes of books, a reader's habit,",habit,fit,habit,False,Stacked with the stories that habit did fit.,Stacked with the stories that habit did fit.,53
"Boxes of books, a reader's habit,",habit,skip,habit,False,Stacked with the tales that make the heart skip.,Stacked with the tales that make the heart skip.,54
"Boxes of books, a reader's habit,",habit,commitment,habit,False,"Stack 'em with care, a lover's commitment.","Stack 'em with care, a lover's commitment.",55
"Boxes of books, a reader's habit,",habit,habit,habit,False,Stacked with the stories that set hearts habit.,Stacked with the stories that set hearts habit.,56
"Boxes of books, a reader's habit,",habit,fit,habit,False,Stacked with the bits that make a life fit.,Stacked with the bits that make a life fit.,57
"Boxes of books, a reader's habit,",habit,spirit,habit,False,"Stack 'em with care, and read 'em with spirit.","Stack 'em with care, and read 'em with spirit.",58
"Boxes of books, a reader's habit,",habit,habit,habit,False,Stacked with the bits that make the brain habit.,Stacked with the bits that make the brain habit.,59
"Boxes of books, a reader's habit,",habit,fit,habit,False,Stacked with the stories that make them fit.,Stacked with the stories that make them fit.,60
"Boxes of books, a reader's habit,",habit,habit,habit,False,"Stacked with the past, a scholar's habit.","Stacked with the past, a scholar's habit.",61
"Boxes of books, a reader's habit,",habit,flat,habit,False,"Stack 'em with care, or read 'em all flat.","Stack 'em with care, or read 'em all flat.",62
"Boxes of books, a reader's habit,",habit,'em,habit,False,"Stack 'em high, let the stories fit 'em.","Stack 'em high, let the stories fit 'em.",63
"Boxes of books, a reader's habit,",habit,habit,habit,False,"Stacked high with stories, a well-thinkt habit.","Stacked high with stories, a well-thinkt habit.",64
"Boxes of books, a reader's habit,",habit,it,habit,False,Stacked with the stories that time won't delete it.,Stacked with the stories that time won't delete it.,65
"Boxes of books, a reader's habit,",habit,habit,habit,False,Stacked with the stories that they habit.,Stacked with the stories that they habit.,66
"Boxes of books, a reader's habit,",habit,gift,habit,False,"Stack 'em with care, a study's gift.","Stack 'em with care, a study's gift.",67
"Boxes of books, a reader's habit,",habit,wit,habit,False,Stacked with the bits that fuel the wit.,Stacked with the bits that fuel the wit.,68
"Boxes of books, a reader's habit,",habit,knit,habit,False,Stacked with the stories that habit did knit.,Stacked with the stories that habit did knit.,69
"Boxes of books, a reader's habit,",habit,wit,habit,False,Stacked with the bits that tickle the wit.,Stacked with the bits that tickle the wit.,70
"Boxes of books, a reader's habit,",habit,it,habit,False,"Stacked with the past, and wisdom to nab it.","Stacked with the past, and wisdom to nab it.",71
"Boxes of books, a reader's habit,",habit,gift,habit,False,"Stacked high with stories, a boundless gift.","Stacked high with stories, a boundless gift.",72
"Boxes of books, a reader's habit,",habit,revolt,habit,False,"Stack 'em with care, a lover's revolt.","Stack 'em with care, a lover's revolt.",73
"Boxes of books, a reader's habit,",habit,habit,habit,False,"Stacked high with stories, a bibliophile's habit.","Stacked high with stories, a bibliophile's habit.",74
"Boxes of books, a reader's habit,",habit,habit,habit,False,Stacked with the wisdom of ages habit.,Stacked with the wisdom of ages habit.,75
"Boxes of books, a reader's habit,",habit,fit,habit,False,"Stacks in the corner, a scholar’s fit.","Stacks in the corner, a scholar’s fit.",76
"Boxes of books, a reader's habit,",habit,wit,habit,False,Stacked with the bits of a well-lived wit.,Stacked with the bits of a well-lived wit.,77
"Boxes of books, a reader's habit,",habit,it,habit,False,Stacked with the pages that time won't forget it.,Stacked with the pages that time won't forget it.,78
"Boxes of books, a reader's habit,",habit,habit,habit,False,Stacked with the stories that set the mind habit.,Stacked with the stories that set the mind habit.,79
"Boxes of books, a reader's habit,",habit,habit,habit,False,"Stack 'em with care, or let them habit.","Stack 'em with care, or let them habit.",80
"Boxes of books, a reader's habit,",habit,fickle,habit,False,"Stacked with care, both neat and fickle.","Stacked with care, both neat and fickle.",81
"Boxes of books, a reader's habit,",habit,gift,habit,False,"Stacked with care, a quiet gift.","Stacked with care, a quiet gift.",82
"Boxes of books, a reader's habit,",habit,future,habit,False,"Stacked with the past, yet guiding the future.","Stacked with the past, yet guiding the future.",83
"Boxes of books, a reader's habit,",habit,wit,habit,False,"Stacked high with stories, a literate wit.","Stacked high with stories, a literate wit.",84
"Boxes of books, a reader's habit,",habit,habit,habit,False,Stacked with the wisdom of ages habit.,Stacked with the wisdom of ages habit.,85
"Boxes of books, a reader's habit,",habit,quit,habit,False,Stacked with the stories that time cannot quit.,Stacked with the stories that time cannot quit.,86
"Boxes of books, a reader's habit,",habit,habit,habit,False,"Stacked high with stories, both tragic and habit.","Stacked high with stories, both tragic and habit.",87
"Boxes of books, a reader's habit,",habit,habit,habit,False,"Stack 'em with care, and read 'em all habit.","Stack 'em with care, and read 'em all habit.",88
"Boxes of books, a reader's habit,",habit,wit,habit,False,Stacked with the bits of a well-read wit.,Stacked with the bits of a well-read wit.,89
"Boxes of books, a reader's habit,",habit,bit,habit,False,"Stack 'em with care, and read 'em all bit by bit.","Stack 'em with care, and read 'em all bit by bit.",90
"Boxes of books, a reader's habit,",habit,knit,habit,False,Stacked with the bits that a mind might knit.,Stacked with the bits that a mind might knit.,91
"Boxes of books, a reader's habit,",habit,rabbit,habit,True,"Each page a treasure, a clever rabbit.","Each page a treasure, a clever rabbit.",92
"Boxes of books, a reader's habit,",habit,habit,habit,False,Stacked with the thrill of a well-worn habit.,Stacked with the thrill of a well-worn habit.,93
"Boxes of books, a reader's habit,",habit,fits,habit,False,Stacked with the pages that habit fits.,Stacked with the pages that habit fits.,94
"Boxes of books, a reader's habit,",habit,habit,habit,False,Stacked with the bits a writer's habit.,Stacked with the bits a writer's habit.,95
