first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion,sample_idx
"Boxes of books, a reader's habit,",habit,habit,habit,False,A quiet sanctuary in every habit.,A quiet sanctuary in every habit.,48
"Boxes of books, a reader's habit,",habit,pace,habit,False,A quiet escape from the world's fast pace.,A quiet escape from the world's fast pace.,49
"Boxes of books, a reader's habit,",habit,habit,habit,False,A lifelong journey through every habit.,A lifelong journey through every habit.,50
"Boxes of books, a reader's habit,",habit,page,habit,False,A lifelong journey through every page.,A lifelong journey through every page.,51
"Boxes of books, a reader's habit,",habit,beat,habit,False,A quiet escape from the world's fast beat.,A quiet escape from the world's fast beat.,52
"Boxes of books, a reader's habit,",habit,chatter,habit,False,A quiet escape from the world's chatter.,A quiet escape from the world's chatter.,53
"Boxes of books, a reader's habit,",habit,pace,habit,False,A quiet escape from the world's fast pace.,A quiet escape from the world's fast pace.,54
"Boxes of books, a reader's habit,",habit,space,habit,False,A silent journey through time and space.,A silent journey through time and space.,55
"Boxes of books, a reader's habit,",habit,habit,habit,False,A lifelong journey of endless habit.,A lifelong journey of endless habit.,56
"Boxes of books, a reader's habit,",habit,grasped,habit,False,A world of stories waiting to be grasped.,A world of stories waiting to be grasped.,57
"Boxes of books, a reader's habit,",habit,pace,habit,False,A quiet escape from the world's fast pace.,A quiet escape from the world's fast pace.,58
"Boxes of books, a reader's habit,",habit,grip,habit,False,A quiet escape from the world's tight grip.,A quiet escape from the world's tight grip.,59
"Boxes of books, a reader's habit,",habit,habit,habit,False,A quiet escape from the world's fast habit.,A quiet escape from the world's fast habit.,60
"Boxes of books, a reader's habit,",habit,chatter,habit,False,A quiet escape from the world's chatter.,A quiet escape from the world's chatter.,61
"Boxes of books, a reader's habit,",habit,page,habit,False,A lifelong journey in every page.,A lifelong journey in every page.,62
"Boxes of books, a reader's habit,",habit,page,habit,False,A lifelong journey through every page.,A lifelong journey through every page.,63
"Boxes of books, a reader's habit,",habit,rush,habit,False,A quiet escape from the world's rush.,A quiet escape from the world's rush.,64
"Boxes of books, a reader's habit,",habit,page,habit,False,A lifelong journey in every page.,A lifelong journey in every page.,65
"Boxes of books, a reader's habit,",habit,found,habit,False,A world of stories waiting to be found.,A world of stories waiting to be found.,66
"Boxes of books, a reader's habit,",habit,chatter,habit,False,A quiet escape from the world's chatter.,A quiet escape from the world's chatter.,67
"Boxes of books, a reader's habit,",habit,page,habit,False,A lifelong journey through every page.,A lifelong journey through every page.,68
"Boxes of books, a reader's habit,",habit,habit,habit,False,A quiet escape from the world's bad habit.,A quiet escape from the world's bad habit.,69
"Boxes of books, a reader's habit,",habit,pace,habit,False,A quiet escape from the world's fast pace.,A quiet escape from the world's fast pace.,70
"Boxes of books, a reader's habit,",habit,kissed,habit,False,A world of stories waiting to be kissed.,A world of stories waiting to be kissed.,71
"Boxes of books, a reader's habit,",habit,demand,habit,False,A quiet escape from the world's demand.,A quiet escape from the world's demand.,72
"Boxes of books, a reader's habit,",habit,page,habit,False,A lifelong journey through every page.,A lifelong journey through every page.,73
"Boxes of books, a reader's habit,",habit,chatter,habit,False,A quiet escape from the world's chatter.,A quiet escape from the world's chatter.,74
"Boxes of books, a reader's habit,",habit,page,habit,False,A lifelong journey through every page.,A lifelong journey through every page.,75
"Boxes of books, a reader's habit,",habit,page,habit,False,A lifelong journey through every page.,A lifelong journey through every page.,76
"Boxes of books, a reader's habit,",habit,chatter,habit,False,A quiet escape from the world's chatter.,A quiet escape from the world's chatter.,77
"Boxes of books, a reader's habit,",habit,page,habit,False,A lifelong journey through every page.,A lifelong journey through every page.,78
"Boxes of books, a reader's habit,",habit,habit,habit,False,A quiet world where stories are habit.,A quiet world where stories are habit.,79
"Boxes of books, a reader's habit,",habit,page,habit,False,A lifelong journey through every page.,A lifelong journey through every page.,80
"Boxes of books, a reader's habit,",habit,chatter,habit,False,A quiet escape from the world's chatter.,A quiet escape from the world's chatter.,81
"Boxes of books, a reader's habit,",habit,pace,habit,False,A quiet escape from the world's fast pace.,A quiet escape from the world's fast pace.,82
"Boxes of books, a reader's habit,",habit,chatter,habit,False,A quiet escape from the world's chatter.,A quiet escape from the world's chatter.,83
"Boxes of books, a reader's habit,",habit,habit,habit,False,A quiet escape from the world's harsh habit.,A quiet escape from the world's harsh habit.,84
"Boxes of books, a reader's habit,",habit,demand,habit,False,A quiet escape from the world's demand.,A quiet escape from the world's demand.,85
"Boxes of books, a reader's habit,",habit,pace,habit,False,A quiet escape from the world's fast pace.,A quiet escape from the world's fast pace.,86
"Boxes of books, a reader's habit,",habit,found,habit,False,A world of stories waiting to be found.,A world of stories waiting to be found.,87
"Boxes of books, a reader's habit,",habit,habit,habit,False,A lifelong journey fueled by habit.,A lifelong journey fueled by habit.,88
"Boxes of books, a reader's habit,",habit,habit,habit,False,A quiet escape from the world's fast habit.,A quiet escape from the world's fast habit.,89
"Boxes of books, a reader's habit,",habit,page,habit,False,A lifelong journey through every page.,A lifelong journey through every page.,90
"Boxes of books, a reader's habit,",habit,found,habit,False,A world of stories waiting to be found.,A world of stories waiting to be found.,91
"Boxes of books, a reader's habit,",habit,habit,habit,False,A quiet world where stories are habit.,A quiet world where stories are habit.,92
"Boxes of books, a reader's habit,",habit,habit,habit,False,A quiet escape from the world's fast habit.,A quiet escape from the world's fast habit.,93
"Boxes of books, a reader's habit,",habit,chatter,habit,False,A quiet escape from the world's chatter.,A quiet escape from the world's chatter.,94
"Boxes of books, a reader's habit,",habit,habit,habit,False,A quiet escape from the world's harsh habit.,A quiet escape from the world's harsh habit.,95
"Boxes of books, a reader's habit,",habit,wait,habit,False,A quiet world where stories wait.,A quiet world where stories wait.,96
"Boxes of books, a reader's habit,",habit,page,habit,False,A quiet world in every page.,A quiet world in every page.,97
"Boxes of books, a reader's habit,",habit,habit,habit,False,A quiet escape from the world's bad habit.,A quiet escape from the world's bad habit.,98
"Boxes of books, a reader's habit,",habit,page,habit,False,A lifelong journey through every page.,A lifelong journey through every page.,99
"Boxes of books, a reader's passion,",passion,found,passion,False,A world of stories waiting to be found.,A world of stories waiting to be found.,0
"Boxes of books, a reader's passion,",passion,ending,passion,False,"A world of stories, never ending.","A world of stories, never ending.",1
"Boxes of books, a reader's passion,",passion,found,passion,False,A world of stories waiting to be found.,A world of stories waiting to be found.,2
"Boxes of books, a reader's passion,",passion,found,passion,False,A world of stories waiting to be found.,A world of stories waiting to be found.,3
"Boxes of books, a reader's passion,",passion,known,passion,False,A world of stories waiting to be known.,A world of stories waiting to be known.,4
"Boxes of books, a reader's passion,",passion,found,passion,False,A world of stories waiting to be found.,A world of stories waiting to be found.,5
"Boxes of books, a reader's passion,",passion,spun,passion,False,A world of stories waiting to be spun.,A world of stories waiting to be spun.,6
"Boxes of books, a reader's passion,",passion,found,passion,False,A world of stories waiting to be found.,A world of stories waiting to be found.,7
"Boxes of books, a reader's passion,",passion,awakened,passion,False,A world of stories waiting to be awakened.,A world of stories waiting to be awakened.,8
"Boxes of books, a reader's passion,",passion,found,passion,False,A world of stories waiting to be found.,A world of stories waiting to be found.,9
"Boxes of books, a reader's passion,",passion,begin,passion,False,A quiet world where stories begin.,A quiet world where stories begin.,10
"Boxes of books, a reader's passion,",passion,found,passion,False,A world of stories waiting to be found.,A world of stories waiting to be found.,11
"Boxes of books, a reader's passion,",passion,found,passion,False,A world of stories waiting to be found.,A world of stories waiting to be found.,12
