first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion,sample_idx
"Boxes of books, a reader's joy,",joy,room,joy,False,And silence in the quiet room.,"Boxes of books, a reader's joy,  
And silence in the quiet room.",91
"Boxes of books, a reader's joy,",joy,toil,joy,False,And pages turn with quiet toil.,"Boxes of books, a reader's joy,  
And pages turn with quiet toil.",92
"Boxes of books, a reader's joy,",joy,bold,joy,False,"The world is wide, and the mind is bold.","Boxes of books, a reader's joy,  
The world is wide, and the mind is bold.",93
"Boxes of books, a reader's joy,",joy,book,joy,False,The quiet silence of a book.,"Boxes of books, a reader's joy,  
The quiet silence of a book.",94
"Boxes of books, a reader's joy,",joy,room,joy,False,"Life's quiet feast, in every room.","Boxes of books, a reader's joy,  
Life's quiet feast, in every room.",95
"Boxes of books, a reader's joy,",joy,you,joy,False,The world's most precious gift to you.,"Boxes of books, a reader's joy,  
The world's most precious gift to you.",96
"Boxes of books, a reader's joy,",joy,soul,joy,False,"A quiet life, a quiet soul.","Boxes of books, a reader's joy,  
A quiet life, a quiet soul.",97
"Boxes of books, a reader's joy,",joy,book,joy,False,The soul finds peace in every book.,"Boxes of books, a reader's joy,  
The soul finds peace in every book.",98
"Boxes of books, a reader's joy,",joy,trove,joy,False,"The mind's delight, a treasure trove.","Boxes of books, a reader's joy,  
The mind's delight, a treasure trove.",99
"Boxes of books, a reader's habit,",habit,fail,habit,False,"Shall never cease, nor fade, nor fail.","Boxes of books, a reader's habit,  
Shall never cease, nor fade, nor fail.",0
"Boxes of books, a reader's habit,",habit,light,habit,False,"So quiet, yet so full of light.","Boxes of books, a reader's habit,  
So quiet, yet so full of light.",1
"Boxes of books, a reader's habit,",habit,lie,habit,False,"Come gently, and let the pages lie.","Boxes of books, a reader's habit,  
Come gently, and let the pages lie.",2
"Boxes of books, a reader's habit,",habit,heart,habit,False,Yet silence rules the quiet heart.,"Boxes of books, a reader's habit,  
Yet silence rules the quiet heart.",3
"Boxes of books, a reader's habit,",habit,light,habit,False,Are treasures found in silence and light.,"Boxes of books, a reader's habit,  
Are treasures found in silence and light.",4
"Boxes of books, a reader's habit,",habit,attic,habit,False,Yet silence lingers in the attic.,"Boxes of books, a reader's habit,  
Yet silence lingers in the attic.",5
"Boxes of books, a reader's habit,",habit,delight,habit,False,"Is more than mere possession, it's a delight.","Boxes of books, a reader's habit,  
Is more than mere possession, it's a delight.",6
"Boxes of books, a reader's habit,",habit,were,habit,False,Yet silence speaks where words once were.,"Boxes of books, a reader's habit,  
Yet silence speaks where words once were.",7
"Boxes of books, a reader's habit,",habit,night,habit,False,Yet silence rules the quiet night.,"Boxes of books, a reader's habit,  
Yet silence rules the quiet night.",8
"Boxes of books, a reader's habit,",habit,page,habit,False,"Lore and laughter, in every page.","Boxes of books, a reader's habit,  
Lore and laughter, in every page.",9
"Boxes of books, a reader's habit,",habit,night,habit,False,And silence in the quiet of night.,"Boxes of books, a reader's habit,  
And silence in the quiet of night.",10
"Boxes of books, a reader's habit,",habit,read,habit,False,"A soul in silence, yearning to read.","Boxes of books, a reader's habit,  
A soul in silence, yearning to read.",11
"Boxes of books, a reader's habit,",habit,warm,habit,False,"Come to me, and I'll keep you warm.","Boxes of books, a reader's habit,  
Come to me, and I'll keep you warm.",12
"Boxes of books, a reader's habit,",habit,swear,habit,False,"Shall never be left unopened, I swear.","Boxes of books, a reader's habit,  
Shall never be left unopened, I swear.",13
"Boxes of books, a reader's habit,",habit,space,habit,False,"Yet silence fills the quiet, vacant space.","Boxes of books, a reader's habit,  
Yet silence fills the quiet, vacant space.",14
"Boxes of books, a reader's habit,",habit,trapped,habit,False,Yet silence lingers where the past is trapped.,"Boxes of books, a reader's habit,  
Yet silence lingers where the past is trapped.",15
"Boxes of books, a reader's habit,",habit,art,habit,False,Yet silence holds the most profound art.,"Boxes of books, a reader's habit,  
Yet silence holds the most profound art.",16
"Boxes of books, a reader's habit,",habit,read,habit,False,Yet silence breaks when the last page is read.,"Boxes of books, a reader's habit,  
Yet silence breaks when the last page is read.",17
"Boxes of books, a reader's habit,",habit,art,habit,False,Turns pages like a secret art.,"Boxes of books, a reader's habit,  
Turns pages like a secret art.",18
"Boxes of books, a reader's habit,",habit,stay,habit,False,Now I'll leave them where they'll stay.,"Boxes of books, a reader's habit,  
Now I'll leave them where they'll stay.",19
"Boxes of books, a reader's habit,",habit,stagnant,habit,False,May bring you joy or keep you stagnant.,"Boxes of books, a reader's habit,  
May bring you joy or keep you stagnant.",20
"Boxes of books, a reader's habit,",habit,read,habit,False,Yet silence falls when the last page is read.,"Boxes of books, a reader's habit,  
Yet silence falls when the last page is read.",21
"Boxes of books, a reader's habit,",habit,pages,habit,False,"Love is in the pages, not the pages.","Boxes of books, a reader's habit,  
Love is in the pages, not the pages.",22
"Boxes of books, a reader's habit,",habit,light,habit,False,"Do you find joy in the quiet, the light?","Boxes of books, a reader's habit,  
Do you find joy in the quiet, the light?",23
"Boxes of books, a reader's habit,",habit,tired,habit,False,"Lingers in silence, never tired.","Boxes of books, a reader's habit,  
Lingers in silence, never tired.",24
"Boxes of books, a reader's habit,",habit,quiet,habit,False,Yet silence lingers in the quiet.,"Boxes of books, a reader's habit,  
Yet silence lingers in the quiet.",25
"Boxes of books, a reader's habit,",habit,bright,habit,False,Yet silence hangs where words once bright.,"Boxes of books, a reader's habit,  
Yet silence hangs where words once bright.",26
"Boxes of books, a reader's habit,",habit,done,habit,False,Yet silence breaks when the last page is done.,"Boxes of books, a reader's habit,  
Yet silence breaks when the last page is done.",27
"Boxes of books, a reader's habit,",habit,dust,habit,False,Are treasures in a world of dust.,"Boxes of books, a reader's habit,  
Are treasures in a world of dust.",28
"Boxes of books, a reader's habit,",habit,art,habit,False,"The quiet hours, the quiet art.","Boxes of books, a reader's habit,  
The quiet hours, the quiet art.",29
"Boxes of books, a reader's habit,",habit,by,habit,False,"And pages turning, time flies by.","Boxes of books, a reader's habit,  
And pages turning, time flies by.",30
"Boxes of books, a reader's habit,",habit,room,habit,False,And silence fills the quiet room.,"Boxes of books, a reader's habit,  
And silence fills the quiet room.",31
"Boxes of books, a reader's habit,",habit,bright,habit,False,"And pages turned, the night is bright.","Boxes of books, a reader's habit,  
And pages turned, the night is bright.",32
"Boxes of books, a reader's habit,",habit,art,habit,False,The soul finds peace in pages' art.,"Boxes of books, a reader's habit,  
The soul finds peace in pages' art.",33
"Boxes of books, a reader's habit,",habit,remains,habit,False,But the heart of the story remains.,"Boxes of books, a reader's habit,  
But the heart of the story remains.",34
"Boxes of books, a reader's habit,",habit,night,habit,False,May lead to joy or endless night.,"Boxes of books, a reader's habit,  
May lead to joy or endless night.",35
"Boxes of books, a reader's habit,",habit,night,habit,False,And pages that slip like sand in the night.,"Boxes of books, a reader's habit,  
And pages that slip like sand in the night.",36
"Boxes of books, a reader's habit,",habit,light,habit,False,Still find a reason to stay in the light.,"Boxes of books, a reader's habit,  
Still find a reason to stay in the light.",37
"Boxes of books, a reader's habit,",habit,guide,habit,False,"Come gently, and let the night be your guide.","Boxes of books, a reader's habit,  
Come gently, and let the night be your guide.",38
"Boxes of books, a reader's habit,",habit,air,habit,False,Yet silence lingers in the air.,"Boxes of books, a reader's habit,  
Yet silence lingers in the air.",39
"Boxes of books, a reader's habit,",habit,heart,habit,False,Still find a place in my heart.,"Boxes of books, a reader's habit,  
Still find a place in my heart.",40
"Boxes of books, a reader's habit,",habit,night,habit,False,Lies hidden in the silence of the night.,"Boxes of books, a reader's habit,  
Lies hidden in the silence of the night.",41
"Boxes of books, a reader's habit,",habit,chair,habit,False,Still find a seat in every chair.,"Boxes of books, a reader's habit,  
Still find a seat in every chair.",42
"Boxes of books, a reader's habit,",habit,fate,habit,False,"Lore and laughter, time and fate.","Boxes of books, a reader's habit,  
Lore and laughter, time and fate.",43
"Boxes of books, a reader's habit,",habit,page,habit,False,Still find a thrill in every page.,"Boxes of books, a reader's habit,  
Still find a thrill in every page.",44
"Boxes of books, a reader's habit,",habit,craft,habit,False,"And pages turned, with care and craft.","Boxes of books, a reader's habit,  
And pages turned, with care and craft.",45
"Boxes of books, a reader's habit,",habit,page,habit,False,Yet silence reigns in every page.,"Boxes of books, a reader's habit,  
Yet silence reigns in every page.",46
"Boxes of books, a reader's habit,",habit,by,habit,False,"Now I'll retire, and let the past go by.","Boxes of books, a reader's habit,  
Now I'll retire, and let the past go by.",47
"Boxes of books, a reader's habit,",habit,pact,habit,False,"Yet silence lingers, a quiet pact.","Boxes of books, a reader's habit,  
Yet silence lingers, a quiet pact.",48
"Boxes of books, a reader's habit,",habit,delight,habit,False,Turns the world into a quiet delight.,"Boxes of books, a reader's habit,  
Turns the world into a quiet delight.",49
"Boxes of books, a reader's habit,",habit,walls,habit,False,Now I'm a ghost in these silent walls.,"Boxes of books, a reader's habit,  
Now I'm a ghost in these silent walls.",50
"Boxes of books, a reader's habit,",habit,seen,habit,False,"And pages turned, the world is seen.","Boxes of books, a reader's habit,  
And pages turned, the world is seen.",51
"Boxes of books, a reader's habit,",habit,erase,habit,False,Are treasures that time can't erase.,"Boxes of books, a reader's habit,  
Are treasures that time can't erase.",52
"Boxes of books, a reader's habit,",habit,light,habit,False,Turns the world into a library of light.,"Boxes of books, a reader's habit,  
Turns the world into a library of light.",53
"Boxes of books, a reader's habit,",habit,stay,habit,False,Yet silence falls where thoughts do stay.,"Boxes of books, a reader's habit,  
Yet silence falls where thoughts do stay.",54
