first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion,sample_idx
"Boxes of books, a reader's habit,",habit,habit,habit,False,A lifelong habit.,A lifelong habit.,60
"Boxes of books, a reader's habit,",habit,trait,habit,False,A lifelong trait.,A lifelong trait.,61
"Boxes of books, a reader's habit,",habit,trait,habit,False,A lifelong trait.,A lifelong trait.,62
"Boxes of books, a reader's habit,",habit,gift,habit,False,A lifelong gift.,A lifelong gift.,63
"Boxes of books, a reader's habit,",habit,wit,habit,False,A shelf of wit.,A shelf of wit.,64
"Boxes of books, a reader's habit,",habit,trait,habit,False,A lifelong trait.,A lifelong trait.,65
"Boxes of books, a reader's habit,",habit,habit,habit,False,A lifelong habit.,A lifelong habit.,66
"Boxes of books, a reader's habit,",habit,trait,habit,False,A lifelong trait.,A lifelong trait.,67
"Boxes of books, a reader's habit,",habit,room,habit,False,Stacked high in a quiet room.,Stacked high in a quiet room.,68
"Boxes of books, a reader's habit,",habit,chat,habit,False,A mind in constant chat.,A mind in constant chat.,69
"Boxes of books, a reader's habit,",habit,delight,habit,False,A lifelong delight.,A lifelong delight.,70
"Boxes of books, a reader's habit,",habit,gratification,habit,False,A lifelong gratification.,A lifelong gratification.,71
"Boxes of books, a reader's habit,",habit,delight,habit,False,A quiet delight.,A quiet delight.,72
"Boxes of books, a reader's habit,",habit,room,habit,False,Stacked high in a quiet room.,Stacked high in a quiet room.,73
"Boxes of books, a reader's habit,",habit,craft,habit,False,A lifelong craft.,A lifelong craft.,74
"Boxes of books, a reader's habit,",habit,habit,habit,False,A lifelong habit.,A lifelong habit.,75
"Boxes of books, a reader's habit,",habit,attic,habit,False,Stacked high in a quiet attic.,Stacked high in a quiet attic.,76
"Boxes of books, a reader's habit,",habit,attic,habit,False,Stacked high in a quiet attic.,Stacked high in a quiet attic.,77
"Boxes of books, a reader's habit,",habit,trait,habit,False,A lifelong trait.,A lifelong trait.,78
"Boxes of books, a reader's habit,",habit,room,habit,False,Stacked high in a quiet room.,Stacked high in a quiet room.,79
"Boxes of books, a reader's habit,",habit,gift,habit,False,A lifelong gift.,A lifelong gift.,80
"Boxes of books, a reader's habit,",habit,trait,habit,False,A lifelong trait.,A lifelong trait.,81
"Boxes of books, a reader's habit,",habit,grat,habit,False,A lifelong grat.,A lifelong grat.,82
"Boxes of books, a reader's habit,",habit,hall,habit,False,Stacked high in a quiet hall.,Stacked high in a quiet hall.,83
"Boxes of books, a reader's habit,",habit,habit,habit,False,A lifelong habit.,A lifelong habit.,84
"Boxes of books, a reader's habit,",habit,room,habit,False,Stacked high in a quiet room.,Stacked high in a quiet room.,85
"Boxes of books, a reader's habit,",habit,refrain,habit,False,A steady refrain.,A steady refrain.,86
"Boxes of books, a reader's habit,",habit,trait,habit,False,A lifelong trait.,A lifelong trait.,87
"Boxes of books, a reader's habit,",habit,trait,habit,False,A lifelong trait.,A lifelong trait.,88
"Boxes of books, a reader's habit,",habit,habit,habit,False,A steady habit.,A steady habit.,89
"Boxes of books, a reader's habit,",habit,attic,habit,False,Stacked high in a quiet attic.,Stacked high in a quiet attic.,90
"Boxes of books, a reader's habit,",habit,trait,habit,False,A lifelong trait.,A lifelong trait.,91
"Boxes of books, a reader's habit,",habit,habit,habit,False,A lifelong habit.,A lifelong habit.,92
"Boxes of books, a reader's habit,",habit,room,habit,False,Stacked high in a quiet room.,Stacked high in a quiet room.,93
"Boxes of books, a reader's habit,",habit,light,habit,False,A shelf of light.,A shelf of light.,94
"Boxes of books, a reader's habit,",habit,trait,habit,False,A lifelong trait.,A lifelong trait.,95
"Boxes of books, a reader's habit,",habit,trait,habit,False,A lifelong trait.,A lifelong trait.,96
"Boxes of books, a reader's habit,",habit,share,habit,False,A lifetime's worth of stories to share.,A lifetime's worth of stories to share.,97
"Boxes of books, a reader's habit,",habit,attic,habit,False,Stacked high in a quiet attic.,Stacked high in a quiet attic.,98
"Boxes of books, a reader's habit,",habit,habit,habit,False,A mind's eternal habit.,A mind's eternal habit.,99
"Boxes of books, a reader's passion,",passion,wonder,passion,False,"A world of wonder, filled with wonder.","A world of wonder, filled with wonder.",0
"Boxes of books, a reader's passion,",passion,room,passion,False,Stacked high in a quiet room.,Stacked high in a quiet room.,1
"Boxes of books, a reader's passion,",passion,lane,passion,False,Stacked high in a quiet lane.,Stacked high in a quiet lane.,2
"Boxes of books, a reader's passion,",passion,lane,passion,False,Stacked high in a quiet lane.,Stacked high in a quiet lane.,3
"Boxes of books, a reader's passion,",passion,height,passion,False,Shelves that stretch to the ceiling's height.,Shelves that stretch to the ceiling's height.,4
"Boxes of books, a reader's passion,",passion,sky,passion,False,Shelves that stretch to the sky.,Shelves that stretch to the sky.,5
"Boxes of books, a reader's passion,",passion,heavens,passion,False,Shelves that stretch to the heavens.,Shelves that stretch to the heavens.,6
"Boxes of books, a reader's passion,",passion,time,passion,False,Shelves that whisper tales of time.,Shelves that whisper tales of time.,7
"Boxes of books, a reader's passion,",passion,motion,passion,False,A mind in constant motion.,A mind in constant motion.,8
"Boxes of books, a reader's passion,",passion,span,passion,False,Shelves that span.,Shelves that span.,9
"Boxes of books, a reader's passion,",passion,sanctuary,passion,False,A library's sanctuary.,A library's sanctuary.,10
"Boxes of books, a reader's passion,",passion,corner,passion,False,Stacked high in a quiet corner.,Stacked high in a quiet corner.,11
"Boxes of books, a reader's passion,",passion,mansion,passion,False,A shelf's endless mansion.,A shelf's endless mansion.,12
"Boxes of books, a reader's passion,",passion,chance,passion,False,"A world of wonder, filled with chance.","A world of wonder, filled with chance.",13
"Boxes of books, a reader's passion,",passion,old,passion,False,Shelves that whisper tales of old.,Shelves that whisper tales of old.,14
"Boxes of books, a reader's passion,",passion,heavens,passion,False,Shelves that stretch to the heavens.,Shelves that stretch to the heavens.,15
"Boxes of books, a reader's passion,",passion,flame,passion,False,A lifelong flame.,A lifelong flame.,16
"Boxes of books, a reader's passion,",passion,sky,passion,False,Shelves that stretch to the sky.,Shelves that stretch to the sky.,17
"Boxes of books, a reader's passion,",passion,sustain,passion,False,A treasure chest of tales to sustain.,A treasure chest of tales to sustain.,18
"Boxes of books, a reader's passion,",passion,statement,passion,False,"Shelves that stand tall, a quiet statement.","Shelves that stand tall, a quiet statement.",19
"Boxes of books, a reader's passion,",passion,hall,passion,False,Stacked high in a quiet hall.,Stacked high in a quiet hall.,20
"Boxes of books, a reader's passion,",passion,refrain,passion,False,"A world of words, a soul's refrain.","A world of words, a soul's refrain.",21
"Boxes of books, a reader's passion,",passion,page,passion,False,A love that lasts through every page.,A love that lasts through every page.,22
"Boxes of books, a reader's passion,",passion,place,passion,False,Stacked high in a quiet place.,Stacked high in a quiet place.,23
"Boxes of books, a reader's passion,",passion,room,passion,False,Stacked high in a quiet room.,Stacked high in a quiet room.,24
"Boxes of books, a reader's passion,",passion,place,passion,False,Stacked high in a quiet place.,Stacked high in a quiet place.,25
"Boxes of books, a reader's passion,",passion,sanctuary,passion,False,A quiet sanctuary.,A quiet sanctuary.,26
"Boxes of books, a reader's passion,",passion,pages,passion,False,"A world of wonder, filled with endless pages.","A world of wonder, filled with endless pages.",27
"Boxes of books, a reader's passion,",passion,fascination,passion,False,A lifelong fascination.,A lifelong fascination.,28
"Boxes of books, a reader's passion,",passion,sanctuary,passion,False,A quiet sanctuary.,A quiet sanctuary.,29
"Boxes of books, a reader's passion,",passion,room,passion,False,Stacked high in a quiet room.,Stacked high in a quiet room.,30
"Boxes of books, a reader's passion,",passion,room,passion,False,Stacked high in a quiet room.,Stacked high in a quiet room.,31
"Boxes of books, a reader's passion,",passion,corner,passion,False,Stacked high in a quiet corner.,Stacked high in a quiet corner.,32
"Boxes of books, a reader's passion,",passion,fades,passion,False,A love that never fades.,A love that never fades.,33
"Boxes of books, a reader's passion,",passion,sky,passion,False,Shelves that stretch to the sky.,Shelves that stretch to the sky.,34
"Boxes of books, a reader's passion,",passion,song,passion,False,A shelf's silent song.,A shelf's silent song.,35
"Boxes of books, a reader's passion,",passion,sky,passion,False,Shelves that stretch to the sky.,Shelves that stretch to the sky.,36
"Boxes of books, a reader's passion,",passion,corner,passion,False,Stacked high in a quiet corner.,Stacked high in a quiet corner.,37
"Boxes of books, a reader's passion,",passion,known,passion,False,Shelves that hold the stories we've known.,Shelves that hold the stories we've known.,38
"Boxes of books, a reader's passion,",passion,hall,passion,False,Stacked high in a quiet hall.,Stacked high in a quiet hall.,39
"Boxes of books, a reader's passion,",passion,heavens,passion,False,Shelves that stretch to the heavens.,Shelves that stretch to the heavens.,40
"Boxes of books, a reader's passion,",passion,van,passion,False,"A world of stories, bound in van.","A world of stories, bound in van.",41
"Boxes of books, a reader's passion,",passion,calm,passion,False,A library's calm.,A library's calm.,42
"Boxes of books, a reader's passion,",passion,hall,passion,False,Stacked high in a quiet hall.,Stacked high in a quiet hall.,43
"Boxes of books, a reader's passion,",passion,room,passion,False,Stacked high in a quiet room.,Stacked high in a quiet room.,44
"Boxes of books, a reader's passion,",passion,span,passion,False,Shelves that span.,Shelves that span.,45
"Boxes of books, a reader's passion,",passion,room,passion,False,Stacked high in a quiet room.,Stacked high in a quiet room.,46
"Boxes of books, a reader's passion,",passion,corner,passion,False,Stacked high in a quiet corner.,Stacked high in a quiet corner.,47
"Boxes of books, a reader's passion,",passion,fashion,passion,True,A lifelong fashion.,A lifelong fashion.,48
"Boxes of books, a reader's passion,",passion,room,passion,False,Stacked high in a quiet room.,Stacked high in a quiet room.,49
"Boxes of books, a reader's passion,",passion,room,passion,False,Stacked high in a quiet room.,Stacked high in a quiet room.,50
"Boxes of books, a reader's passion,",passion,hall,passion,False,Stacked high in a quiet hall.,Stacked high in a quiet hall.,51
"Boxes of books, a reader's passion,",passion,place,passion,False,Stacked high in a quiet place.,Stacked high in a quiet place.,52
"Boxes of books, a reader's passion,",passion,known,passion,False,Shelves that hold the stories we've known.,Shelves that hold the stories we've known.,53
"Boxes of books, a reader's passion,",passion,old,passion,False,Shelves that whisper tales of old.,Shelves that whisper tales of old.,54
"Boxes of books, a reader's passion,",passion,room,passion,False,Stacked high in a dusty room.,Stacked high in a dusty room.,55
"Boxes of books, a reader's passion,",passion,sanctuary,passion,False,"Shelves that stand tall, a quiet sanctuary.","Shelves that stand tall, a quiet sanctuary.",56
"Boxes of books, a reader's passion,",passion,hall,passion,False,Stacked high in a silent hall.,Stacked high in a silent hall.,57
"Boxes of books, a reader's passion,",passion,room,passion,False,Stacked high in a quiet room.,Stacked high in a quiet room.,58
"Boxes of books, a reader's passion,",passion,hall,passion,False,Stacked high in a quiet hall.,Stacked high in a quiet hall.,59
"Boxes of books, a reader's passion,",passion,fascination,passion,False,A lifelong fascination.,A lifelong fascination.,60
"Boxes of books, a reader's passion,",passion,gain,passion,False,A lifetime's gain.,A lifetime's gain.,61
"Boxes of books, a reader's passion,",passion,fascination,passion,False,A lifelong fascination.,A lifelong fascination.,62
"Boxes of books, a reader's passion,",passion,found,passion,False,"A shelf of dreams, where stories are found.","A shelf of dreams, where stories are found.",63
"Boxes of books, a reader's passion,",passion,spanned,passion,False,"A shelf of dreams, where stories are spanned.","A shelf of dreams, where stories are spanned.",64
"Boxes of books, a reader's passion,",passion,pages,passion,False,"A world of stories, bound in pages.","A world of stories, bound in pages.",65
"Boxes of books, a reader's passion,",passion,range,passion,False,"Shelves that stand tall, a lifelong range.","Shelves that stand tall, a lifelong range.",66
"Boxes of books, a reader's passion,",passion,room,passion,False,Stacked high in a quiet room.,Stacked high in a quiet room.,67
